crew_id,department,gang_designation,home_depot,assigned_section_id,latitude,longitude,shift_start,shift_end,headcount,skill_certification,is_available,safety_certification_valid,corridor_id,source_type,source
RB-CREW-017794,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Madurai,SEC_044,10.985218,78.967362,00:00:00,08:00:00,9,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017795,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_012,12.901052,80.091951,12:00:00,02:00:00,23,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017796,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_032,11.887712,79.447581,12:00:00,14:00:00,7,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017797,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_001,13.064023,80.249676,00:00:00,08:00:00,13,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017798,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_061,10.481856,78.154143,12:00:00,08:00:00,20,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017799,SIGNAL,Axle Counter & Point Machine Team,Thoothukudi,SEC_012,12.898606,80.090144,12:00:00,20:00:00,8,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017800,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_002,13.034145,80.225752,18:00:00,02:00:00,22,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017801,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_003,12.99582,80.200375,00:00:00,20:00:00,14,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017802,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_048,10.873635,78.779618,18:00:00,08:00:00,7,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017803,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_065,9.566705,78.098402,00:00:00,08:00:00,6,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017804,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_060,10.491957,78.172521,06:00:00,20:00:00,16,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017805,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_009,12.948097,80.138356,18:00:00,02:00:00,9,SENIOR_TECHNICIAN,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017806,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_061,10.482737,78.15515,06:00:00,08:00:00,6,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017807,SIGNAL,Signal & Interlocking Maintenance Gang,Chennai Egmore,SEC_031,11.923024,79.480343,18:00:00,02:00:00,7,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017808,ENGINEERING,Deep Screening & Ballasting Crew,Viluppuram,SEC_004,12.991549,80.190463,06:00:00,08:00:00,13,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017809,ENGINEERING,Deep Screening & Ballasting Crew,Viluppuram,SEC_042,11.139001,79.062677,00:00:00,14:00:00,6,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017810,SIGNAL,Signal & Interlocking Maintenance Gang,Chennai Egmore,SEC_036,11.415641,79.232637,00:00:00,02:00:00,8,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017811,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_010,12.936179,80.12981,12:00:00,08:00:00,21,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017812,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_019,12.589947,79.952205,06:00:00,14:00:00,12,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017813,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_034,11.541832,79.316422,18:00:00,08:00:00,15,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017814,ENGINEERING,Deep Screening & Ballasting Crew,Madurai,SEC_050,10.839685,78.700453,00:00:00,14:00:00,23,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017815,ENGINEERING,Deep Screening & Ballasting Crew,Viluppuram,SEC_022,12.421815,79.827341,00:00:00,14:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017816,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_029,12.019512,79.526623,18:00:00,20:00:00,20,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017817,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_055,10.70623,78.55604,00:00:00,14:00:00,15,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017818,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_049,10.863076,78.71841,12:00:00,14:00:00,17,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017819,SIGNAL,Signal & Interlocking Maintenance Gang,Chennai Egmore,SEC_003,13.005557,80.209643,00:00:00,08:00:00,10,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017820,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_024,12.329203,79.744972,06:00:00,08:00:00,19,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017821,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_044,10.988287,78.970255,12:00:00,20:00:00,16,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017822,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_026,12.207935,79.636316,00:00:00,08:00:00,21,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017823,TRACTION,Substation & Switching Post Maintenance Team,Thoothukudi,SEC_068,8.807841,78.133337,06:00:00,08:00:00,23,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017824,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_051,10.828183,78.698693,12:00:00,20:00:00,12,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017825,SIGNAL,Signal & Interlocking Maintenance Gang,Madurai,SEC_041,11.203861,79.095121,18:00:00,02:00:00,21,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017826,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_057,10.58597,78.384064,00:00:00,02:00:00,11,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017827,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_020,12.51556,79.900522,18:00:00,02:00:00,15,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017828,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_038,11.355955,79.215664,18:00:00,02:00:00,12,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017829,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_026,12.210279,79.637996,00:00:00,08:00:00,15,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017830,SIGNAL,Signal & Interlocking Maintenance Gang,Tambaram,SEC_066,9.240655,78.07041,12:00:00,20:00:00,16,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017831,ENGINEERING,Deep Screening & Ballasting Crew,Viluppuram,SEC_059,10.524187,78.251583,06:00:00,08:00:00,8,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017832,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tambaram,SEC_059,10.536523,78.288222,00:00:00,08:00:00,6,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017833,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tiruchirappalli,SEC_045,10.963317,78.945851,12:00:00,20:00:00,23,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017834,SIGNAL,Axle Counter & Point Machine Team,Viluppuram,SEC_047,10.881376,78.826905,06:00:00,02:00:00,19,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017835,SIGNAL,Signal & Interlocking Maintenance Gang,Thoothukudi,SEC_033,11.642859,79.332706,00:00:00,20:00:00,9,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017836,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_058,10.563072,78.345105,12:00:00,02:00:00,18,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017837,TRACTION,Substation & Switching Post Maintenance Team,Madurai,SEC_012,12.896999,80.088957,18:00:00,14:00:00,22,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017838,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_039,11.268917,79.175876,12:00:00,08:00:00,21,CERTIFIED_WELD_FITTER,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017839,SIGNAL,Axle Counter & Point Machine Team,Thoothukudi,SEC_015,12.832239,80.047494,06:00:00,20:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017840,SIGNAL,Signal & Interlocking Maintenance Gang,Viluppuram,SEC_025,12.2731,79.691777,06:00:00,14:00:00,22,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017841,SIGNAL,Signal & Interlocking Maintenance Gang,Tambaram,SEC_042,11.139351,79.062887,00:00:00,14:00:00,13,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017842,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_005,12.989131,80.184681,00:00:00,02:00:00,13,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017843,SIGNAL,Axle Counter & Point Machine Team,Madurai,SEC_035,11.502804,79.293878,00:00:00,20:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017844,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_015,12.8289,80.044883,06:00:00,08:00:00,8,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017845,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_030,11.966966,79.505018,12:00:00,08:00:00,8,SENIOR_TECHNICIAN,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017846,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_058,10.557423,78.334631,06:00:00,02:00:00,15,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017847,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_060,10.511443,78.218694,12:00:00,20:00:00,16,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017848,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_040,11.221318,79.109621,00:00:00,08:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017849,TRACTION,Substation & Switching Post Maintenance Team,Madurai,SEC_016,12.776205,80.009242,18:00:00,14:00:00,23,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017850,ENGINEERING,Deep Screening & Ballasting Crew,Thoothukudi,SEC_066,9.419027,78.090806,18:00:00,08:00:00,6,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017851,SIGNAL,Signal & Interlocking Maintenance Gang,Tambaram,SEC_058,10.569437,78.356908,00:00:00,08:00:00,13,CERTIFIED_WELD_FITTER,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017852,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_013,12.882914,80.08033,06:00:00,14:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017853,ENGINEERING,Deep Screening & Ballasting Crew,Viluppuram,SEC_055,10.742655,78.611778,18:00:00,02:00:00,14,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017854,SIGNAL,Signal & Interlocking Maintenance Gang,Thoothukudi,SEC_044,10.970658,78.953637,06:00:00,08:00:00,9,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017855,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_031,11.902806,79.459981,12:00:00,14:00:00,12,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017856,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_015,12.838017,80.052011,06:00:00,08:00:00,9,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017857,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_021,12.45015,79.849937,00:00:00,14:00:00,22,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017858,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_050,10.838311,78.700795,00:00:00,08:00:00,15,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017859,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_007,12.973502,80.158371,06:00:00,02:00:00,20,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017860,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_055,10.707184,78.557499,12:00:00,20:00:00,22,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017861,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_025,12.278191,79.69644,00:00:00,02:00:00,6,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017862,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_059,10.531573,78.27352,18:00:00,02:00:00,22,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017863,SIGNAL,Axle Counter & Point Machine Team,Thoothukudi,SEC_061,10.44327,78.11002,18:00:00,14:00:00,12,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017864,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_067,8.818178,78.061564,18:00:00,02:00:00,23,SENIOR_TECHNICIAN,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017865,TRACTION,Substation & Switching Post Maintenance Team,Madurai,SEC_034,11.557254,79.316237,18:00:00,14:00:00,17,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017866,SIGNAL,Axle Counter & Point Machine Team,Madurai,SEC_065,9.831135,78.070256,00:00:00,14:00:00,21,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017867,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_015,12.808903,80.02925,00:00:00,14:00:00,21,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017868,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_051,10.827737,78.696963,00:00:00,20:00:00,19,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017869,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_062,10.360583,78.103008,06:00:00,08:00:00,22,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017870,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_066,9.339425,78.081704,12:00:00,08:00:00,22,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017871,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_016,12.790982,80.017998,06:00:00,02:00:00,14,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017872,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tambaram,SEC_017,12.74726,79.99644,06:00:00,08:00:00,12,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017873,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_024,12.324724,79.740536,00:00:00,20:00:00,20,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017874,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Thoothukudi,SEC_018,12.653383,79.977539,12:00:00,02:00:00,9,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017875,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Thoothukudi,SEC_034,11.545273,79.31638,06:00:00,02:00:00,23,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017876,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_059,10.535714,78.28582,18:00:00,14:00:00,17,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017877,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_042,11.112188,79.046538,18:00:00,14:00:00,19,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017878,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_048,10.874058,78.788074,12:00:00,14:00:00,18,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017879,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_062,10.300427,78.103321,18:00:00,08:00:00,7,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017880,TRACTION,Substation & Switching Post Maintenance Team,Thoothukudi,SEC_038,11.321257,79.206857,18:00:00,08:00:00,17,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017881,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_005,12.988904,80.18419,12:00:00,08:00:00,10,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017882,SIGNAL,Signal & Interlocking Maintenance Gang,Thoothukudi,SEC_021,12.487149,79.879348,06:00:00,20:00:00,15,LINEMAN_P-WAY,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017883,SIGNAL,Signal & Interlocking Maintenance Gang,Chennai Egmore,SEC_058,10.566513,78.351486,12:00:00,14:00:00,8,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017884,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_051,10.828972,78.70175,12:00:00,20:00:00,19,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-017885,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Thoothukudi,SEC_063,9.925572,78.109099,06:00:00,02:00:00,12,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
