task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,srs,seasonal_risk_score,live_weather_severity,live_weather_risk_score,weather_maintenance_suitability,seasonal_risk_factor,criticality_score,priority_rank,priority_band,cluster_id,cluster_size,departments_involved,integrated_block_candidate,spatial_overlap_score,traffic_feasible,machine_feasible,crew_feasible,time_feasible,spatially_feasible,weather_feasible,overall_feasible,rejection_reason
TMS_TASK_004597,Engineering,SEC_045,CHAINAGE,TMS_TASK_004597,179.617,180.89,Weld Failure,B,2024-03-01,2024-03-21,0,In-Progress,285,Engineering crew,120,10.966485,78.949703,180.253,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029648,Engineering,SEC_045,CHAINAGE,TMS_TASK_029648,179.75,180.766,Ballast Issue,C,2024-09-22,2024-10-09,2,Deferred,83,Ballast Cleaning Machine,120,10.966485,78.949703,180.258,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018627,Engineering,SEC_045,CHAINAGE,TMS_TASK_018627,179.724,180.796,Track Parameter Deviation,B,2024-07-11,2024-07-26,0,Open,158,Tamping Machine,90,10.966485,78.949703,180.26,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027487,Engineering,SEC_045,CHAINAGE,TMS_TASK_027487,179.885,180.652,Track Parameter Deviation,C,2024-04-21,2024-05-25,0,Completed,220,Tamping Machine,90,10.966485,78.949703,180.268,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006191,Engineering,SEC_045,CHAINAGE,TMS_TASK_006191,179.935,180.602,Track Parameter Deviation,B,2024-10-22,2024-11-05,0,Open,56,Tamping Machine,90,10.966485,78.949703,180.269,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000943,Engineering,SEC_045,CHAINAGE,TMS_TASK_000943,179.774,180.773,Track Parameter Deviation,B,2024-12-10,2024-12-22,0,Completed,9,Tamping Machine,90,10.966485,78.949703,180.274,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,40.21,76550,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017895,Engineering,SEC_045,CHAINAGE,TMS_TASK_017895,179.935,180.665,Track Parameter Deviation,C,2024-01-12,2024-01-26,0,Deferred,340,Tamping Machine,90,10.966485,78.949703,180.3,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015284,Engineering,SEC_045,CHAINAGE,TMS_TASK_015284,179.591,181.073,Track Parameter Deviation,B,2024-09-07,2024-09-28,0,Deferred,94,Tamping Machine,90,10.966485,78.949703,180.332,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022577,Engineering,SEC_045,CHAINAGE,TMS_TASK_022577,179.828,180.84,Rail Fracture Risk,A,2024-07-04,2024-07-05,0,In-Progress,179,Engineering crew,180,10.966485,78.949703,180.334,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028904,Engineering,SEC_045,CHAINAGE,TMS_TASK_028904,180.244,180.435,Deep Screening Overdue,B,2024-08-08,2024-08-22,2,Deferred,131,Ballast Cleaning Machine,240,10.966485,78.949703,180.339,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020261,Engineering,SEC_045,CHAINAGE,TMS_TASK_020261,179.758,180.958,Ballast Issue,B,2024-07-03,2024-07-17,0,Completed,167,Ballast Cleaning Machine,120,10.966485,78.949703,180.358,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000220,Engineering,SEC_045,CHAINAGE,TMS_TASK_000220,179.931,180.792,Ballast Issue,B,2024-12-09,2024-12-18,0,Open,13,Ballast Cleaning Machine,120,10.966485,78.949703,180.362,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,44.39,75990,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012973,Engineering,SEC_045,CHAINAGE,TMS_TASK_012973,179.713,181.033,Track Parameter Deviation,C,2024-12-04,2025-01-15,0,In-Progress,0,Tamping Machine,90,10.966485,78.949703,180.373,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,15.14,79421,Low,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023472,Engineering,SEC_045,CHAINAGE,TMS_TASK_023472,179.995,180.804,Deep Screening Overdue,B,2024-07-13,2024-08-02,0,Completed,151,Ballast Cleaning Machine,240,10.966485,78.949703,180.399,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029884,Engineering,SEC_045,CHAINAGE,TMS_TASK_029884,180.134,180.69,Weld Failure,B,2024-01-20,2024-02-08,4,Open,327,Engineering crew,120,10.966485,78.949703,180.412,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024016,Engineering,SEC_045,CHAINAGE,TMS_TASK_024016,180.252,180.62,Track Parameter Deviation,C,2024-05-10,2024-06-01,3,In-Progress,213,Tamping Machine,90,10.966485,78.949703,180.436,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014990,Engineering,SEC_045,CHAINAGE,TMS_TASK_014990,180.141,180.733,Ballast Issue,C,2024-08-03,2024-09-02,2,Deferred,120,Ballast Cleaning Machine,120,10.966485,78.949703,180.437,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025502,Engineering,SEC_045,CHAINAGE,TMS_TASK_025502,180.407,180.475,Deep Screening Overdue,B,2024-10-17,2024-11-04,0,Open,57,Ballast Cleaning Machine,240,10.966485,78.949703,180.441,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029269,Engineering,SEC_045,CHAINAGE,TMS_TASK_029269,179.985,180.913,Track Parameter Deviation,C,2024-04-13,2024-05-08,2,Open,237,Tamping Machine,90,10.966485,78.949703,180.449,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020334,Engineering,SEC_045,CHAINAGE,TMS_TASK_020334,180.424,180.477,Deep Screening Overdue,A,2024-11-12,2024-11-18,0,In-Progress,43,Ballast Cleaning Machine,240,10.966485,78.949703,180.451,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.53,27284,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001287,Engineering,SEC_045,CHAINAGE,TMS_TASK_001287,180.421,180.512,Track Parameter Deviation,B,2024-11-27,2024-12-13,1,Deferred,18,Tamping Machine,90,10.966485,78.949703,180.466,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,54.8,66036,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013002,Engineering,SEC_045,CHAINAGE,TMS_TASK_013002,180.469,180.572,Weld Failure,C,2024-12-20,2025-01-29,0,Completed,0,Engineering crew,120,10.966485,78.949703,180.52,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,15.14,79421,Low,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028307,Engineering,SEC_045,CHAINAGE,TMS_TASK_028307,179.983,181.089,Track Parameter Deviation,B,2024-08-27,2024-09-03,0,Deferred,119,Tamping Machine,90,10.966485,78.949703,180.536,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000067,Engineering,SEC_045,CHAINAGE,TMS_TASK_000067,180.094,180.982,Ballast Issue,B,2024-12-26,2025-01-06,0,Open,0,Ballast Cleaning Machine,120,10.966485,78.949703,180.538,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021005,Engineering,SEC_045,CHAINAGE,TMS_TASK_021005,179.936,181.174,Weld Failure,A,2024-11-30,2024-12-03,0,Completed,28,Engineering crew,120,10.966485,78.949703,180.555,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.05,30520,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010464,Engineering,SEC_045,CHAINAGE,TMS_TASK_010464,180.033,181.096,Ballast Issue,C,2024-12-29,2025-01-21,4,Deferred,0,Ballast Cleaning Machine,120,10.966485,78.949703,180.565,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,32.42,77526,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020463,Engineering,SEC_045,CHAINAGE,TMS_TASK_020463,180.499,180.662,Weld Failure,A,2024-01-19,2024-01-26,0,In-Progress,340,Engineering crew,120,10.966485,78.949703,180.581,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000529,Engineering,SEC_045,CHAINAGE,TMS_TASK_000529,179.932,181.232,Track Parameter Deviation,C,2024-04-26,2024-05-10,0,Completed,235,Tamping Machine,90,10.966485,78.949703,180.582,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006679,Engineering,SEC_045,CHAINAGE,TMS_TASK_006679,179.978,181.232,Weld Failure,B,2024-02-14,2024-02-21,0,Deferred,314,Engineering crew,120,10.966485,78.949703,180.605,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007171,Engineering,SEC_045,CHAINAGE,TMS_TASK_007171,180.304,180.923,Track Parameter Deviation,C,2024-11-11,2024-11-25,4,Open,36,Tamping Machine,90,10.966485,78.949703,180.613,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,66.32,39211,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028296,Engineering,SEC_045,CHAINAGE,TMS_TASK_028296,179.952,181.291,Rail Fracture Risk,A,2024-11-15,2024-11-20,2,Deferred,41,Engineering crew,180,10.966485,78.949703,180.621,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,92.54,2486,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010421,Engineering,SEC_045,CHAINAGE,TMS_TASK_010421,180.45,180.815,Ballast Issue,B,2024-12-12,2024-12-28,0,Completed,3,Ballast Cleaning Machine,120,10.966485,78.949703,180.632,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,33.22,77455,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024054,Engineering,SEC_045,CHAINAGE,TMS_TASK_024054,180.603,180.697,Deep Screening Overdue,C,2024-12-12,2025-01-06,0,Deferred,0,Ballast Cleaning Machine,240,10.966485,78.949703,180.65,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,15.14,79421,Low,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008811,Engineering,SEC_045,CHAINAGE,TMS_TASK_008811,180.476,180.831,Weld Failure,A,2024-04-07,2024-04-13,0,Deferred,262,Engineering crew,120,10.966485,78.949703,180.654,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014023,Engineering,SEC_045,CHAINAGE,TMS_TASK_014023,180.626,180.688,Rail Fracture Risk,A,2024-10-06,2024-10-08,0,Completed,84,Engineering crew,180,10.966485,78.949703,180.657,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027776,Engineering,SEC_045,CHAINAGE,TMS_TASK_027776,180.305,181.11,Rail Fracture Risk,A,2024-10-14,2024-10-21,0,Completed,71,Engineering crew,180,10.966485,78.949703,180.708,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_016390,Engineering,SEC_045,CHAINAGE,TMS_TASK_016390,180.414,181.026,Weld Failure,A,2024-11-16,2024-11-18,0,Open,43,Engineering crew,120,10.966485,78.949703,180.72,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.53,27284,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014309,Engineering,SEC_045,CHAINAGE,TMS_TASK_014309,180.245,181.201,Deep Screening Overdue,B,2024-11-22,2024-12-13,2,In-Progress,18,Ballast Cleaning Machine,240,10.966485,78.949703,180.723,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,58.28,64150,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011396,Engineering,SEC_045,CHAINAGE,TMS_TASK_011396,180.185,181.282,Track Parameter Deviation,C,2024-02-05,2024-03-02,3,Deferred,304,Tamping Machine,90,10.966485,78.949703,180.733,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007464,Engineering,SEC_045,CHAINAGE,TMS_TASK_007464,180.582,180.915,Rail Fracture Risk,B,2024-03-30,2024-04-19,0,In-Progress,256,Engineering crew,180,10.966485,78.949703,180.748,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026420,Engineering,SEC_045,CHAINAGE,TMS_TASK_026420,180.098,181.422,Deep Screening Overdue,B,2024-07-07,2024-07-16,0,Completed,168,Ballast Cleaning Machine,240,10.966485,78.949703,180.76,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012953,Engineering,SEC_045,CHAINAGE,TMS_TASK_012953,180.109,181.412,Track Parameter Deviation,B,2024-09-23,2024-10-14,0,Completed,78,Tamping Machine,90,10.966485,78.949703,180.761,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027541,Engineering,SEC_045,CHAINAGE,TMS_TASK_027541,180.294,181.234,Weld Failure,A,2024-02-01,2024-02-08,0,Completed,327,Engineering crew,120,10.966485,78.949703,180.764,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028074,Engineering,SEC_045,CHAINAGE,TMS_TASK_028074,180.246,181.307,Ballast Issue,C,2024-07-15,2024-08-06,3,Deferred,147,Ballast Cleaning Machine,120,10.966485,78.949703,180.776,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010710,Engineering,SEC_045,CHAINAGE,TMS_TASK_010710,180.67,180.908,Rail Fracture Risk,A,2024-10-28,2024-11-01,0,Completed,60,Engineering crew,180,10.966485,78.949703,180.789,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002113,Engineering,SEC_045,CHAINAGE,TMS_TASK_002113,180.766,180.823,Weld Failure,A,2024-04-20,2024-04-22,0,Open,253,Engineering crew,120,10.966485,78.949703,180.794,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029000,Engineering,SEC_045,CHAINAGE,TMS_TASK_029000,180.578,181.03,Track Parameter Deviation,B,2024-03-04,2024-03-18,0,Completed,288,Tamping Machine,90,10.966485,78.949703,180.804,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019367,Engineering,SEC_045,CHAINAGE,TMS_TASK_019367,180.194,181.434,Ballast Issue,C,2024-03-30,2024-04-20,0,In-Progress,255,Ballast Cleaning Machine,120,10.966485,78.949703,180.814,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024162,Engineering,SEC_045,CHAINAGE,TMS_TASK_024162,180.386,181.293,Weld Failure,A,2024-02-04,2024-02-09,0,Open,326,Engineering crew,120,10.966485,78.949703,180.839,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029426,Engineering,SEC_045,CHAINAGE,TMS_TASK_029426,180.325,181.454,Deep Screening Overdue,C,2024-03-31,2024-04-27,2,Deferred,248,Ballast Cleaning Machine,240,10.966485,78.949703,180.889,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028806,Engineering,SEC_045,CHAINAGE,TMS_TASK_028806,180.68,181.116,Deep Screening Overdue,B,2024-01-29,2024-02-08,3,Deferred,327,Ballast Cleaning Machine,240,10.966485,78.949703,180.898,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,76.62,30945,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006264,Engineering,SEC_045,CHAINAGE,TMS_TASK_006264,180.231,181.572,Rail Fracture Risk,A,2024-03-13,2024-03-16,0,In-Progress,290,Engineering crew,180,10.966485,78.949703,180.901,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018312,Engineering,SEC_045,CHAINAGE,TMS_TASK_018312,180.264,181.566,Rail Fracture Risk,A,2024-10-19,2024-10-21,3,Deferred,71,Engineering crew,180,10.966485,78.949703,180.915,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009519,Engineering,SEC_045,CHAINAGE,TMS_TASK_009519,180.42,181.446,Weld Failure,A,2024-08-12,2024-08-18,0,Deferred,135,Engineering crew,120,10.966485,78.949703,180.933,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028206,Engineering,SEC_045,CHAINAGE,TMS_TASK_028206,180.48,181.403,Deep Screening Overdue,B,2024-08-24,2024-09-09,0,Completed,113,Ballast Cleaning Machine,240,10.966485,78.949703,180.941,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020767,Engineering,SEC_045,CHAINAGE,TMS_TASK_020767,180.451,181.476,Weld Failure,B,2024-09-05,2024-09-26,1,Deferred,96,Engineering crew,120,10.966485,78.949703,180.964,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026792,Engineering,SEC_045,CHAINAGE,TMS_TASK_026792,180.934,181.028,Track Parameter Deviation,A,2024-05-08,2024-05-12,0,In-Progress,233,Tamping Machine,90,10.966485,78.949703,180.981,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003704,Engineering,SEC_045,CHAINAGE,TMS_TASK_003704,180.769,181.213,Track Parameter Deviation,C,2024-04-18,2024-05-31,0,Open,214,Tamping Machine,90,10.966485,78.949703,180.991,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020990,Engineering,SEC_045,CHAINAGE,TMS_TASK_020990,180.689,181.326,Rail Fracture Risk,A,2024-09-17,2024-09-22,0,In-Progress,100,Engineering crew,180,10.966485,78.949703,181.007,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000843,Engineering,SEC_045,CHAINAGE,TMS_TASK_000843,180.502,181.539,Track Parameter Deviation,C,2024-04-10,2024-05-16,3,Deferred,229,Tamping Machine,90,10.966485,78.949703,181.02,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023903,Engineering,SEC_045,CHAINAGE,TMS_TASK_023903,180.303,181.767,Ballast Issue,B,2024-08-09,2024-08-18,0,Open,135,Ballast Cleaning Machine,120,10.966485,78.949703,181.035,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021946,Engineering,SEC_045,CHAINAGE,TMS_TASK_021946,180.905,181.18,Weld Failure,A,2024-01-26,2024-02-02,0,Completed,333,Engineering crew,120,10.966485,78.949703,181.043,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018219,Engineering,SEC_045,CHAINAGE,TMS_TASK_018219,180.718,181.381,Deep Screening Overdue,B,2024-03-03,2024-03-12,0,Open,294,Ballast Cleaning Machine,240,10.966485,78.949703,181.049,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015958,Engineering,SEC_045,CHAINAGE,TMS_TASK_015958,180.767,181.334,Rail Fracture Risk,A,2024-03-03,2024-03-09,0,Completed,297,Engineering crew,180,10.966485,78.949703,181.05,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
