task_id,criticality_score,priority_band,overall_feasible,rejection_reason
TMS_TASK_020889,15.14,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002744,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009363,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028512,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023800,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012228,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025021,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029022,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028848,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017144,32.42,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014982,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028561,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002828,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021673,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026960,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021179,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020168,92.54,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026552,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007022,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027478,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001054,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005108,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005673,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010909,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009588,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011058,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003553,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026129,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028419,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001727,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002770,43.2,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015539,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007791,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024022,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015082,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028448,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003036,36.84,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021369,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014791,62.25,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028264,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001874,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016914,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003840,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020837,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022250,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022150,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008522,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014213,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015548,15.14,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013163,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023193,53.21,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022374,48.78,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001440,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000571,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021799,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019502,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015257,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006034,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018902,83.46,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020197,33.28,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026236,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029273,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013865,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027840,15.14,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019597,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016000,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009628,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002908,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004602,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015847,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015806,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017566,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016243,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015810,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024828,36.84,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008675,15.14,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008692,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021218,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029636,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020279,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028479,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008831,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004122,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007904,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028602,64.09,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026614,23.21,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018984,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002389,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023363,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024817,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009362,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021080,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018187,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012716,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004199,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006260,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003688,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020075,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004074,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003172,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022974,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024915,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017660,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015191,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001784,40.21,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015254,31.77,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019972,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000640,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012040,77.39,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024578,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001269,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029909,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006662,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012664,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022235,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019212,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004872,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023663,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005501,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015751,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004687,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018978,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004723,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013883,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015524,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013099,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027829,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027853,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017150,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006373,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026975,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028474,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002397,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000383,54.01,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009712,76.63,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003488,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024554,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014136,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015144,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027514,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023247,43.04,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021936,59.53,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019765,60.07,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011694,44.39,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027898,32.02,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011179,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007756,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017057,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006595,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014316,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001934,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007906,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029350,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020256,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022606,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020688,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008664,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013753,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023255,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017145,79.06,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017459,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004960,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005006,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014222,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017541,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006775,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005898,62.94,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003575,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010542,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023356,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018422,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021827,31.77,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029335,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017835,66.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026147,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016215,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012131,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027525,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025634,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019222,79.06,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013155,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024139,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020568,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013128,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025250,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000671,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005648,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013374,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003313,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024366,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024810,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002675,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009520,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016810,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021140,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024617,92.39,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021926,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004273,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004840,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005578,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006173,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006400,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006622,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006715,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006958,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007055,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007566,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008026,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008159,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002862,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002733,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010170,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010263,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011528,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002228,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014570,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016200,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017068,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018159,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019318,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019791,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001516,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020500,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020676,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020779,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020784,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020921,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001273,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022855,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001143,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023119,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023626,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000337,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001369,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012595,83.33,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016090,83.3,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011475,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022967,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014937,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013329,81.05,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012307,80.86,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002572,79.06,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012831,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020030,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022328,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005248,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021830,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021569,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018869,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009587,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016645,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016534,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014525,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013981,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013931,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007929,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005977,68.12,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008634,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018596,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013131,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022576,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003114,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019527,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004820,65.79,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014330,65.79,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002887,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003003,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001243,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001210,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024831,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003896,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024039,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002695,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023685,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004132,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004380,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022044,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000470,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000491,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005738,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005804,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019825,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005901,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005948,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005949,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019009,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000693,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000722,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006653,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017992,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017880,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016984,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008393,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015328,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008725,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014861,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014671,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001977,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010910,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010937,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010967,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011130,63.22,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020672,63.21,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000409,63.04,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024911,62.94,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001533,62.71,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010780,62.25,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009889,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010850,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015645,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010288,60.98,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011495,60.92,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019051,57.12,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007438,56.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000853,56.54,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021659,56.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018489,56.54,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022631,53.58,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008571,52.71,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003734,52.13,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018737,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021216,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012320,48.49,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002413,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019032,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019365,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015894,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008357,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004989,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021518,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014648,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014221,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022272,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022811,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004436,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001443,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003643,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011122,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023657,48.2,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003439,47.98,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002500,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015838,41.61,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010416,39.0,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011053,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001751,23.21,Low,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008457,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005975,81.89,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023373,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008037,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011377,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012496,63.04,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011986,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
