date,location,station_code,latitude,longitude,event_type,severity,rainfall_mm,temperature_c,humidity,wind_speed,visibility,pressure,monsoon_phase,spatial_resolution,source,source_url
2024-09-22,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.7,65,15.1,11.0,1011.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,29.5,59,11.8,9.1,1014.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,26.9,51,15.8,9.7,1010.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,12.5,28.3,62,13.7,8.3,1006.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,24.5,50,14.1,9.1,1010.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,25.4,71,14.6,7.6,1011.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,28.3,53,16.3,7.7,1009.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,12.9,27.0,74,14.1,7.2,1010.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,29.7,71,12.7,8.8,1008.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-22,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,27.3,63,11.4,8.5,1010.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,27.1,54,13.6,8.6,1011.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,29.5,61,11.3,8.0,1006.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,26.0,62,11.3,9.8,1006.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,26.4,30,20.0,8.4,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,6.2,28.6,70,7.7,9.3,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,29.7,57,17.4,7.7,1005.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,13.6,29.8,63,16.6,9.2,1009.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.1,42,20.2,8.9,1010.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,14.5,27.9,75,9.2,9.5,1008.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,27.9,49,15.1,7.2,1007.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,2.5,30.4,64,11.0,8.6,1014.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.3,34,14.3,9.1,1008.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.4,55,17.4,9.3,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,30.0,68,5.1,7.2,1011.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-23,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,31.4,52,9.9,9.8,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,29.6,57,4.9,7.8,1007.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,28.6,51,10.2,6.6,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,26.8,47,12.8,11.3,1008.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.4,63,18.2,8.7,1008.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,29.2,45,16.2,7.9,1012.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,30.6,44,20.0,8.4,1010.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,27.9,31,13.2,10.2,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.7,61,20.5,7.9,1007.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,27.6,41,13.9,7.5,1011.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,29.5,53,14.2,6.3,1011.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,29.7,57,7.2,8.5,1007.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,27.8,71,11.9,8.5,1012.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.2,40,16.1,9.4,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.6,49,8.9,6.5,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-24,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,11.5,29.4,80,14.2,8.3,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.1,62,13.2,6.7,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,31.0,57,11.2,9.8,1009.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,1.5,27.9,64,10.7,8.2,1009.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,28.0,67,15.9,8.8,1010.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.3,63,19.6,7.7,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,27.7,60,9.5,9.6,1005.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,30.9,79,13.3,8.3,1007.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.8,89,14.5,9.3,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,31.2,52,16.3,8.0,1010.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,24.9,56,15.1,8.4,1007.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,30.1,58,18.2,9.3,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,30.5,49,9.5,10.0,1014.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.3,32,15.9,9.2,1011.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,23.8,70,10.1,9.5,1009.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-25,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,31.5,61,20.0,8.0,1012.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,27.3,67,15.7,7.9,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.8,61,9.2,8.8,1014.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.9,88,19.8,10.6,1007.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.6,65,22.0,8.8,1010.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.2,73,21.1,7.9,1015.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,4.3,30.7,70,10.6,5.9,1010.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,29.6,51,19.5,8.8,1012.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,25.4,33,19.9,10.8,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,29.1,68,16.3,11.1,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,27.6,53,15.1,6.4,1007.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,26.7,32,13.0,8.4,1009.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Satur,SRT,9.3592,77.9255,normal_weather,LOW,25.2,30.8,85,19.5,8.4,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,11.3,25.1,75,17.1,8.3,1009.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,5.6,25.7,74,11.6,8.7,1006.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-26,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,26.1,65,20.5,9.2,1012.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,29.9,44,11.4,7.0,1011.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.2,66,13.6,11.0,1008.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,24.1,73,14.0,8.8,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,26.7,56,12.1,10.4,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,28.1,68,17.2,7.2,1013.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,26.7,68,9.8,9.3,1009.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,6.0,24.8,85,7.7,7.3,1014.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,29.6,67,12.5,8.2,1012.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.8,47,13.3,8.5,1010.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,28.4,52,10.0,8.7,1012.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.5,48,16.1,6.0,1008.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Satur,SRT,9.3592,77.9255,normal_weather,LOW,4.2,28.4,55,16.7,6.9,1006.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.7,58,13.2,9.4,1009.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.7,35,12.5,8.8,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-27,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,26.0,63,14.3,9.1,1009.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.2,39,19.3,6.8,1013.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,15.2,26.0,69,12.8,8.7,1009.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,26.6,53,21.0,10.9,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,4.0,27.4,60,14.5,9.1,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,28.0,66,17.4,10.6,1010.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,29.2,66,24.1,10.3,1013.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,26.4,67,15.4,9.8,1012.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,31.6,63,20.0,8.8,1008.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,11.1,26.2,54,11.8,8.0,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,27.1,41,11.1,8.9,1010.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,25.0,64,17.7,8.3,1006.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,28.5,60,19.1,6.1,1007.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,28.6,59,9.1,9.5,1011.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,4.7,31.0,76,10.7,8.2,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-28,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,30.0,66,13.0,9.5,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,28.3,55,13.3,10.2,1010.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,31.0,59,17.6,10.8,1008.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.5,78,14.7,9.0,1008.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,29.7,60,18.5,6.7,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,10.4,26.3,78,14.2,7.0,1010.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,25.6,59,13.1,7.3,1010.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.3,72,8.9,9.5,1012.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,11.7,30.1,49,16.2,6.8,1012.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,3.2,31.5,85,17.0,7.8,1006.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,28.5,52,15.2,7.4,1008.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,26.7,40,18.7,7.0,1011.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,27.6,32,18.6,8.4,1013.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.2,60,11.4,7.3,1009.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.1,38,24.8,10.4,1010.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-29,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,26.4,55,15.3,9.0,1010.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,19.6,27.3,84,13.3,8.5,1009.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,20.1,28.7,62,19.7,10.4,1009.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.6,27.5,46,13.8,9.2,1012.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,25.7,77,15.1,7.8,1009.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,29.4,53,11.8,7.0,1013.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,27.8,44,15.5,8.8,1014.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.4,63,15.9,7.9,1008.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,25.1,56,12.6,9.4,1010.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,32.0,28.5,42,19.1,7.5,1002.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.1,26.8,85,13.9,7.9,1006.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.3,52,17.1,8.5,1007.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,28.4,53,11.2,8.0,1010.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,25.6,50,12.2,8.8,1014.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,29.1,28,18.9,7.6,1007.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-09-30,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,27.2,54,5.2,8.3,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-10-01,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,15.4,26.8,76,6.8,9.0,1012.0,Northeast Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-10-01,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,25.2,60,11.5,8.5,1009.4,Northeast Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-10-01,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,30.9,68,9.6,9.4,1013.0,Northeast Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-10-01,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.5,62,14.6,8.6,1009.0,Northeast Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-10-01,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,27.9,25.4,66,17.7,10.4,1008.2,Northeast Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
