machine_id,machine_type,home_depot,assigned_section_id,latitude,longitude,operational_status,daily_productivity_meters,fuel_consumption_litres_per_hour,last_overhaul_date,next_calibration_date,corridor_id,source_type,source
RB-MCH-019988,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_014,12.857207,80.065426,ACTIVE,789,74,2023-05-03,2024-07-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019989,Ballast Regulating Machine (BRM),Tambaram,SEC_001,13.050234,80.238042,ACTIVE,562,42,2023-04-21,2024-11-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019990,Mobile Flash Butt Welding Plant,Tambaram,SEC_054,10.773153,78.655438,UNDER_MAINTENANCE,698,64,2023-05-05,2024-09-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019991,Ballast Cleaning Machine (BCM),Viluppuram,SEC_054,10.774044,78.656698,EN_ROUTE,1912,70,2023-07-23,2024-10-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019992,Ballast Regulating Machine (BRM),Viluppuram,SEC_046,10.926518,78.898514,UNDER_MAINTENANCE,502,58,2023-01-23,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019993,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_048,10.872739,78.761692,ACTIVE,1226,27,2023-04-26,2024-07-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019994,OHE Tower Wagon (8-Wheeler),Madurai,SEC_002,13.012404,80.214533,UNDER_MAINTENANCE,1021,36,2023-06-30,2024-08-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019995,Utility Track Vehicle (UTV),Madurai,SEC_008,12.961926,80.148055,ACTIVE,1174,91,2023-09-02,2024-08-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019996,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_059,10.522954,78.247921,EN_ROUTE,1660,33,2023-04-23,2024-07-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019997,Mobile Flash Butt Welding Plant,Viluppuram,SEC_019,12.564596,79.934372,UNDER_MAINTENANCE,1174,86,2023-11-06,2024-11-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019998,Track Relaying Train (TRT),Madurai,SEC_028,12.074207,79.547474,ACTIVE,2152,93,2023-07-08,2024-10-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-019999,Mobile Flash Butt Welding Plant,Viluppuram,SEC_046,10.903373,78.865811,ACTIVE,1844,47,2023-03-14,2024-08-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020000,Mobile Flash Butt Welding Plant,Madurai,SEC_005,12.989904,80.186352,IDLE_STANDBY,1360,74,2023-07-29,2024-11-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020001,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_008,12.959472,80.146319,ACTIVE,1870,45,2023-04-09,2024-11-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020002,Utility Track Vehicle (UTV),Madurai,SEC_024,12.326932,79.742722,EN_ROUTE,666,64,2023-01-21,2024-09-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020003,Ballast Cleaning Machine (BCM),Madurai,SEC_047,10.887064,78.837964,UNDER_MAINTENANCE,1395,37,2023-02-15,2024-09-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020004,Utility Track Vehicle (UTV),Chennai Egmore,SEC_030,11.955055,79.502252,EN_ROUTE,446,30,2023-07-20,2024-06-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020005,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_027,12.138384,79.58312,ACTIVE,1256,85,2023-10-11,2024-10-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020006,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_059,10.53945,78.296915,ACTIVE,1618,56,2023-03-10,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020007,Utility Track Vehicle (UTV),Madurai,SEC_042,11.111012,79.04583,ACTIVE,1448,55,2023-05-20,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020008,Utility Track Vehicle (UTV),Tambaram,SEC_015,12.836628,80.050925,ACTIVE,1432,94,2023-07-29,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020009,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_044,11.014425,78.994895,UNDER_MAINTENANCE,1570,80,2023-05-20,2024-09-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020010,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_059,10.534025,78.280802,ACTIVE,1879,84,2023-02-01,2024-09-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020011,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_054,10.788119,78.6766,ACTIVE,841,72,2023-03-22,2024-08-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020012,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_053,10.806137,78.693053,ACTIVE,1261,66,2023-07-18,2024-10-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020013,Ballast Regulating Machine (BRM),Viluppuram,SEC_046,10.922323,78.892586,ACTIVE,1042,54,2023-03-09,2024-07-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020014,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_059,10.525016,78.254045,ACTIVE,1345,46,2023-10-28,2024-10-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020015,Mobile Flash Butt Welding Plant,Tambaram,SEC_008,12.96279,80.148666,ACTIVE,1816,39,2023-07-26,2024-11-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020016,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_029,12.035862,79.536732,ACTIVE,1119,86,2023-08-09,2024-09-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020017,OHE Tower Wagon (8-Wheeler),Madurai,SEC_044,11.021205,79.001286,UNDER_MAINTENANCE,707,62,2023-08-03,2024-10-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020018,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_039,11.274065,79.179019,ACTIVE,1154,87,2023-03-05,2024-08-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020019,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_005,12.989893,80.186328,ACTIVE,1361,66,2023-09-06,2024-10-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020020,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_067,8.818838,78.058921,ACTIVE,1939,63,2023-09-10,2024-10-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020021,Dynamic Track Stabilizer (DTS),Madurai,SEC_012,12.896531,80.088612,EN_ROUTE,1506,52,2023-11-21,2024-07-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020022,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_038,11.330665,79.209245,ACTIVE,1661,93,2023-09-05,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020023,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_067,8.812742,78.08333,ACTIVE,2039,54,2023-08-07,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020024,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_048,10.874605,78.79901,ACTIVE,708,72,2023-08-03,2024-08-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020025,Track Relaying Train (TRT),Tambaram,SEC_055,10.724171,78.583493,ACTIVE,1350,91,2023-04-04,2024-08-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020026,Track Relaying Train (TRT),Madurai,SEC_047,10.877306,78.818991,ACTIVE,2151,33,2023-05-28,2024-10-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020027,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_065,9.690591,78.085216,ACTIVE,902,57,2023-10-16,2024-07-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020028,Utility Track Vehicle (UTV),Thoothukudi,SEC_052,10.815513,78.691962,IDLE_STANDBY,1974,59,2023-02-18,2024-08-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020029,Utility Track Vehicle (UTV),Chennai Egmore,SEC_010,12.932819,80.125964,IDLE_STANDBY,2058,33,2023-10-03,2024-08-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020030,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_011,12.910934,80.101381,UNDER_MAINTENANCE,1595,39,2023-09-10,2024-09-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020031,Utility Track Vehicle (UTV),Madurai,SEC_001,13.073204,80.257422,IDLE_STANDBY,1096,78,2023-09-28,2024-07-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020032,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_056,10.61674,78.431144,ACTIVE,2025,31,2023-09-01,2024-10-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020033,Track Relaying Train (TRT),Viluppuram,SEC_015,12.84076,80.054155,EN_ROUTE,2118,27,2023-08-30,2024-06-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020034,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_029,12.016369,79.524679,ACTIVE,821,43,2023-07-10,2024-10-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020035,Dynamic Track Stabilizer (DTS),Madurai,SEC_010,12.932444,80.125534,ACTIVE,952,86,2023-07-19,2024-11-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020036,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_032,11.868385,79.433212,ACTIVE,979,56,2023-05-06,2024-11-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020037,Track Relaying Train (TRT),Thoothukudi,SEC_020,12.523446,79.905763,ACTIVE,830,79,2023-10-16,2024-07-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020038,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_068,8.808114,78.130069,ACTIVE,696,75,2023-09-04,2024-10-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020039,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_010,12.931144,80.124046,ACTIVE,1686,56,2023-02-06,2024-09-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020040,Ballast Regulating Machine (BRM),Thoothukudi,SEC_029,12.039426,79.538936,ACTIVE,1309,41,2023-03-14,2024-11-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020041,Mobile Flash Butt Welding Plant,Madurai,SEC_068,8.807107,78.142143,ACTIVE,1309,88,2023-04-01,2024-09-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020042,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_033,11.801154,79.396808,ACTIVE,643,26,2023-09-01,2024-11-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020043,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_016,12.775746,80.00897,IDLE_STANDBY,556,45,2023-03-02,2024-09-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020044,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_022,12.410565,79.81828,IDLE_STANDBY,430,63,2023-05-10,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020045,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_044,10.98042,78.962839,ACTIVE,1618,41,2023-01-16,2024-10-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020046,Ballast Cleaning Machine (BCM),Viluppuram,SEC_053,10.795516,78.68611,ACTIVE,908,65,2023-05-13,2024-06-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020047,Track Relaying Train (TRT),Madurai,SEC_061,10.44604,78.113187,UNDER_MAINTENANCE,519,94,2023-03-30,2024-06-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020048,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_011,12.920672,80.11222,ACTIVE,2106,69,2023-07-22,2024-10-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020049,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_027,12.113271,79.561283,IDLE_STANDBY,2006,87,2023-07-17,2024-06-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020050,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_032,11.858979,79.426219,IDLE_STANDBY,677,82,2023-11-21,2024-07-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020051,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_041,11.180342,79.083787,ACTIVE,1994,84,2023-03-27,2024-10-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020052,Ballast Cleaning Machine (BCM),Viluppuram,SEC_018,12.636873,79.976313,ACTIVE,1522,77,2023-07-09,2024-11-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020053,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_066,9.144965,78.059468,UNDER_MAINTENANCE,2012,88,2023-08-07,2024-09-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020054,Utility Track Vehicle (UTV),Tambaram,SEC_014,12.860237,80.067394,IDLE_STANDBY,1742,88,2023-11-10,2024-11-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020055,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_008,12.966158,80.151048,ACTIVE,511,27,2023-09-26,2024-08-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020056,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_001,13.069055,80.253922,ACTIVE,469,76,2023-05-09,2024-06-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020057,Mobile Flash Butt Welding Plant,Madurai,SEC_010,12.929338,80.121978,ACTIVE,1067,64,2023-02-19,2024-07-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020058,Ballast Regulating Machine (BRM),Viluppuram,SEC_065,9.859184,78.067271,ACTIVE,2174,29,2023-02-11,2024-09-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020059,Track Relaying Train (TRT),Thoothukudi,SEC_047,10.882139,78.828388,ACTIVE,1096,55,2023-03-17,2024-08-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020060,Ballast Regulating Machine (BRM),Tambaram,SEC_025,12.265541,79.684853,ACTIVE,1292,52,2023-01-14,2024-08-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020061,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_067,8.818032,78.062151,ACTIVE,1186,58,2023-10-16,2024-08-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020062,Track Relaying Train (TRT),Madurai,SEC_057,10.593688,78.396361,ACTIVE,1730,28,2023-09-01,2024-09-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020063,Ballast Regulating Machine (BRM),Madurai,SEC_035,11.523099,79.30893,IDLE_STANDBY,939,30,2023-05-26,2024-09-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020064,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_062,10.328549,78.103175,IDLE_STANDBY,835,26,2023-03-10,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020065,Utility Track Vehicle (UTV),Madurai,SEC_020,12.517351,79.901712,ACTIVE,1490,66,2023-03-21,2024-07-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020066,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_024,12.330292,79.74605,ACTIVE,1522,53,2023-01-16,2024-10-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020067,Utility Track Vehicle (UTV),Tambaram,SEC_064,9.898446,78.086712,ACTIVE,1387,90,2023-05-19,2024-09-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020068,Track Relaying Train (TRT),Tiruchirappalli,SEC_054,10.769474,78.650236,ACTIVE,1716,48,2023-05-04,2024-07-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020069,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_054,10.777217,78.661184,UNDER_MAINTENANCE,1574,84,2023-05-20,2024-07-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020070,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_017,12.731216,79.991691,ACTIVE,502,93,2023-05-14,2024-06-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020071,Utility Track Vehicle (UTV),Madurai,SEC_015,12.809083,80.02939,ACTIVE,1277,93,2023-03-31,2024-10-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020072,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_064,9.91332,78.10328,UNDER_MAINTENANCE,536,50,2023-02-24,2024-10-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020073,Ballast Regulating Machine (BRM),Thoothukudi,SEC_061,10.456653,78.125323,ACTIVE,1496,36,2023-02-02,2024-11-07,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020074,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_025,12.251963,79.672416,ACTIVE,1770,32,2023-05-22,2024-08-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020075,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_036,11.427076,79.240397,UNDER_MAINTENANCE,408,25,2023-11-05,2024-08-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020076,Ballast Cleaning Machine (BCM),Tambaram,SEC_019,12.558486,79.930074,IDLE_STANDBY,1876,28,2023-03-23,2024-09-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020077,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_013,12.888992,80.083577,UNDER_MAINTENANCE,1215,72,2023-02-22,2024-08-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020078,Mobile Flash Butt Welding Plant,Madurai,SEC_025,12.246805,79.667692,ACTIVE,1267,69,2023-11-09,2024-10-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020079,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_017,12.724278,79.989637,EN_ROUTE,690,41,2023-04-10,2024-06-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020080,Dynamic Track Stabilizer (DTS),Madurai,SEC_066,9.050428,78.048658,UNDER_MAINTENANCE,752,50,2023-06-18,2024-11-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020081,Utility Track Vehicle (UTV),Thoothukudi,SEC_012,12.900101,80.091248,UNDER_MAINTENANCE,660,89,2023-01-13,2024-11-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020082,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_051,10.829115,78.702303,ACTIVE,1595,44,2023-11-23,2024-10-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020083,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_066,9.249633,78.071437,UNDER_MAINTENANCE,1028,45,2023-07-24,2024-06-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020084,Ballast Regulating Machine (BRM),Madurai,SEC_009,12.941067,80.133526,UNDER_MAINTENANCE,586,79,2023-07-11,2024-08-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-020085,Dynamic Track Stabilizer (DTS),Madurai,SEC_019,12.616967,79.971211,IDLE_STANDBY,1368,29,2023-04-15,2024-08-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
