date,location,station_code,district,latitude,longitude,rainfall_mm,rainfall_category,spatial_resolution,source,source_url
2024-10-05,Tindivanam,TMV,Viluppuram,12.2312,79.6508,76.7,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-05,Satur,SRT,Virudhunagar,9.3592,77.9255,25.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-05,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,35.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-05,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,21.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-06,Chennai Egmore,MS,Chennai,13.0777,80.2613,65.4,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-06,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,11.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-06,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,21.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-06,Ariyalur,ALU,Ariyalur,11.1401,79.0768,6.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-06,Madurai Junction,MDU,Madurai,9.9195,78.1111,51.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,43.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Tindivanam,TMV,Viluppuram,12.2312,79.6508,105.7,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,85.9,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,63.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Ariyalur,ALU,Ariyalur,11.1401,79.0768,9.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-07,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,123.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,14.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,68.3,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Madurai Junction,MDU,Madurai,9.9195,78.1111,5.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,50.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-08,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,7.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Chennai Egmore,MS,Chennai,13.0777,80.2613,14.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Tambaram,TBM,Chengalpattu,12.9248,80.1202,36.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,5.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Tindivanam,TMV,Viluppuram,12.2312,79.6508,38.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Ariyalur,ALU,Ariyalur,11.1401,79.0768,14.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,19.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,4.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-09,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,36.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Tindivanam,TMV,Viluppuram,12.2312,79.6508,9.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,139.1,Extremely Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Ariyalur,ALU,Ariyalur,11.1401,79.0768,28.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,23.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Dindigul Junction,DG,Dindigul,10.3644,77.9803,0.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-10,Madurai Junction,MDU,Madurai,9.9195,78.1111,5.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Chennai Egmore,MS,Chennai,13.0777,80.2613,30.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,9.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Ariyalur,ALU,Ariyalur,11.1401,79.0768,42.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,44.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,12.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-11,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,2.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Chennai Egmore,MS,Chennai,13.0777,80.2613,38.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Tambaram,TBM,Chengalpattu,12.9248,80.1202,1.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,32.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,8.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Dindigul Junction,DG,Dindigul,10.3644,77.9803,4.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Satur,SRT,Virudhunagar,9.3592,77.9255,12.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,55.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-12,Thoothukudi,TN,Thoothukudi,8.8053,78.146,2.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-13,Tambaram,TBM,Chengalpattu,12.9248,80.1202,6.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-13,Ariyalur,ALU,Ariyalur,11.1401,79.0768,5.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-13,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,1.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-13,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,56.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Chennai Egmore,MS,Chennai,13.0777,80.2613,0.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,49.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,1.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Ariyalur,ALU,Ariyalur,11.1401,79.0768,11.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,0.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-14,Thoothukudi,TN,Thoothukudi,8.8053,78.146,8.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Chennai Egmore,MS,Chennai,13.0777,80.2613,1.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Tambaram,TBM,Chengalpattu,12.9248,80.1202,13.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,0.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Tindivanam,TMV,Viluppuram,12.2312,79.6508,11.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Ariyalur,ALU,Ariyalur,11.1401,79.0768,30.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Dindigul Junction,DG,Dindigul,10.3644,77.9803,22.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Madurai Junction,MDU,Madurai,9.9195,78.1111,47.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Satur,SRT,Virudhunagar,9.3592,77.9255,48.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,26.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-15,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,3.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-16,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-16,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,34.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-16,Satur,SRT,Virudhunagar,9.3592,77.9255,23.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-16,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,8.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-17,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,4.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-17,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,5.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-17,Dindigul Junction,DG,Dindigul,10.3644,77.9803,2.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-17,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,0.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Chennai Egmore,MS,Chennai,13.0777,80.2613,1.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,21.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,30.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,45.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Satur,SRT,Virudhunagar,9.3592,77.9255,6.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-18,Thoothukudi,TN,Thoothukudi,8.8053,78.146,45.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-19,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,6.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-19,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,21.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-19,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,16.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-19,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,53.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Chennai Egmore,MS,Chennai,13.0777,80.2613,7.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Tambaram,TBM,Chengalpattu,12.9248,80.1202,8.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,20.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Madurai Junction,MDU,Madurai,9.9195,78.1111,12.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,35.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,20.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-20,Thoothukudi,TN,Thoothukudi,8.8053,78.146,16.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-21,Chennai Egmore,MS,Chennai,13.0777,80.2613,12.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-21,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,16.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-21,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,59.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-21,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-21,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,6.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Chennai Egmore,MS,Chennai,13.0777,80.2613,125.6,Extremely Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,26.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,3.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Ariyalur,ALU,Ariyalur,11.1401,79.0768,7.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Madurai Junction,MDU,Madurai,9.9195,78.1111,33.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,19.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-22,Satur,SRT,Virudhunagar,9.3592,77.9255,10.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-23,Chennai Egmore,MS,Chennai,13.0777,80.2613,2.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-23,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,10.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-23,Dindigul Junction,DG,Dindigul,10.3644,77.9803,36.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-23,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,22.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-23,Satur,SRT,Virudhunagar,9.3592,77.9255,66.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-24,Tindivanam,TMV,Viluppuram,12.2312,79.6508,25.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-24,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,32.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-24,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,86.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-24,Thoothukudi,TN,Thoothukudi,8.8053,78.146,14.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-25,Chennai Egmore,MS,Chennai,13.0777,80.2613,22.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-25,Tambaram,TBM,Chengalpattu,12.9248,80.1202,43.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-25,Tindivanam,TMV,Viluppuram,12.2312,79.6508,2.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-25,Satur,SRT,Virudhunagar,9.3592,77.9255,32.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-26,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,13.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-26,Ariyalur,ALU,Ariyalur,11.1401,79.0768,3.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-26,Dindigul Junction,DG,Dindigul,10.3644,77.9803,31.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-26,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,78.8,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-26,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,3.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Chennai Egmore,MS,Chennai,13.0777,80.2613,66.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Tambaram,TBM,Chengalpattu,12.9248,80.1202,25.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,18.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Dindigul Junction,DG,Dindigul,10.3644,77.9803,19.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,49.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-27,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,5.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-28,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,43.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-28,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,0.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-28,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,15.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-28,Dindigul Junction,DG,Dindigul,10.3644,77.9803,22.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-29,Chennai Egmore,MS,Chennai,13.0777,80.2613,23.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-29,Dindigul Junction,DG,Dindigul,10.3644,77.9803,62.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-29,Madurai Junction,MDU,Madurai,9.9195,78.1111,54.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-29,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,3.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,14.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Tindivanam,TMV,Viluppuram,12.2312,79.6508,51.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,13.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Ariyalur,ALU,Ariyalur,11.1401,79.0768,13.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,17.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Dindigul Junction,DG,Dindigul,10.3644,77.9803,4.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,16.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,20.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-30,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,53.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,115.1,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Tindivanam,TMV,Viluppuram,12.2312,79.6508,4.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Ariyalur,ALU,Ariyalur,11.1401,79.0768,4.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Satur,SRT,Virudhunagar,9.3592,77.9255,60.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,30.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-10-31,Thoothukudi,TN,Thoothukudi,8.8053,78.146,32.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-01,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,10.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-01,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,1.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-01,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,22.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-01,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,67.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-01,Satur,SRT,Virudhunagar,9.3592,77.9255,44.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Chennai Egmore,MS,Chennai,13.0777,80.2613,18.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,84.0,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Ariyalur,ALU,Ariyalur,11.1401,79.0768,21.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,19.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,17.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-02,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,34.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-03,Tindivanam,TMV,Viluppuram,12.2312,79.6508,15.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-03,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,24.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-03,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-03,Madurai Junction,MDU,Madurai,9.9195,78.1111,3.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-03,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,51.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-04,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,32.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-04,Tindivanam,TMV,Viluppuram,12.2312,79.6508,16.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-04,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,34.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
