task_id,department,section_id,severity_num,priority_rank,estimated_duration_hours,deferred_count,days_until_target,total_trains_daily,capacity_utilization_percent,festival_traffic_multiplier
TDMS_TASK_015446,TRACTION,SEC_061,4,4,3.2,0,7,37,61.7,1.0
TDMS_TASK_015447,TRACTION,SEC_003,2,2,4.1,0,7,60,100.0,1.0
TDMS_TASK_015448,TRACTION,SEC_051,4,4,2.0,0,7,47,78.3,1.0
TDMS_TASK_015449,TRACTION,SEC_009,4,4,1.8,0,7,47,78.3,1.0
TDMS_TASK_015450,TRACTION,SEC_055,2,2,2.0,4,7,69,115.0,1.0
TDMS_TASK_015451,TRACTION,SEC_017,4,4,3.5,0,7,64,106.7,1.0
TDMS_TASK_015452,TRACTION,SEC_048,3,3,1.9,0,7,36,60.0,1.0
TDMS_TASK_015453,TRACTION,SEC_052,4,4,3.1,0,7,52,86.7,1.0
TDMS_TASK_015454,TRACTION,SEC_047,3,3,2.2,0,7,55,91.7,1.0
TDMS_TASK_015455,TRACTION,SEC_018,4,4,2.8,0,7,44,73.3,1.0
TDMS_TASK_015456,TRACTION,SEC_039,4,4,2.2,0,7,60,100.0,1.0
TDMS_TASK_015457,TRACTION,SEC_042,3,3,4.1,0,7,60,100.0,1.0
TDMS_TASK_015458,TRACTION,SEC_029,4,4,3.0,0,7,57,95.0,1.0
TDMS_TASK_015459,TRACTION,SEC_005,3,3,4.1,1,7,72,120.0,1.0
TDMS_TASK_015460,TRACTION,SEC_013,3,3,2.7,0,7,50,83.3,1.0
TDMS_TASK_015461,TRACTION,SEC_017,3,3,2.2,0,7,64,106.7,1.0
TDMS_TASK_015462,TRACTION,SEC_048,3,3,3.7,0,7,36,60.0,1.0
TDMS_TASK_015463,TRACTION,SEC_027,4,4,3.6,0,7,51,85.0,1.0
TDMS_TASK_015464,TRACTION,SEC_019,3,3,2.1,0,7,76,126.7,1.0
TDMS_TASK_015465,TRACTION,SEC_017,4,4,3.7,0,7,64,106.7,1.0
TDMS_TASK_015466,TRACTION,SEC_007,4,4,3.6,0,7,40,66.7,1.8
TDMS_TASK_015467,TRACTION,SEC_038,4,4,4.3,0,7,48,80.0,1.0
TDMS_TASK_015468,TRACTION,SEC_048,4,4,3.9,0,7,36,60.0,1.3
TDMS_TASK_015469,TRACTION,SEC_044,4,4,4.1,0,7,45,75.0,1.0
TDMS_TASK_015470,TRACTION,SEC_062,2,2,4.0,1,7,64,106.7,1.0
TDMS_TASK_015471,TRACTION,SEC_038,3,3,2.1,1,7,48,80.0,1.0
TDMS_TASK_015472,TRACTION,SEC_027,4,4,3.5,0,7,51,85.0,1.0
TDMS_TASK_015473,TRACTION,SEC_036,3,3,2.0,0,7,37,61.7,1.0
TDMS_TASK_015474,TRACTION,SEC_041,4,4,3.0,0,7,37,61.7,1.0
TDMS_TASK_015475,TRACTION,SEC_042,4,4,2.9,0,7,60,100.0,1.0
TDMS_TASK_015476,TRACTION,SEC_006,3,3,2.0,4,7,62,103.3,1.0
TDMS_TASK_015477,TRACTION,SEC_048,4,4,3.5,4,7,36,60.0,1.0
TDMS_TASK_015478,TRACTION,SEC_001,3,3,1.8,0,7,69,115.0,1.0
TDMS_TASK_015479,TRACTION,SEC_063,4,4,4.2,0,7,59,98.3,1.0
TDMS_TASK_015480,TRACTION,SEC_068,4,4,3.2,0,7,77,275.0,1.0
TDMS_TASK_015481,TRACTION,SEC_064,3,3,2.3,2,7,56,93.3,1.0
TDMS_TASK_015482,TRACTION,SEC_056,3,3,2.0,3,7,71,118.3,1.0
TDMS_TASK_015483,TRACTION,SEC_056,4,4,3.3,0,7,71,118.3,1.0
TDMS_TASK_015484,TRACTION,SEC_018,3,3,4.2,0,7,44,73.3,1.0
TDMS_TASK_015485,TRACTION,SEC_036,4,4,3.6,0,7,37,61.7,1.0
TDMS_TASK_015486,TRACTION,SEC_064,3,3,4.0,0,7,56,93.3,1.0
TDMS_TASK_015487,TRACTION,SEC_068,2,2,2.4,0,7,77,275.0,1.0
TDMS_TASK_015488,TRACTION,SEC_030,3,3,3.7,0,7,56,93.3,1.0
TDMS_TASK_015489,TRACTION,SEC_009,3,3,4.0,0,7,47,78.3,1.0
TDMS_TASK_015490,TRACTION,SEC_053,4,4,3.5,0,7,57,95.0,1.0
TDMS_TASK_015491,TRACTION,SEC_068,4,4,3.9,0,7,77,275.0,1.3
TDMS_TASK_015492,TRACTION,SEC_063,4,4,4.2,0,7,59,98.3,1.0
TDMS_TASK_015493,TRACTION,SEC_030,3,3,3.7,0,7,56,93.3,1.0
TDMS_TASK_015494,TRACTION,SEC_011,3,3,4.4,0,7,73,121.7,1.0
TDMS_TASK_015495,TRACTION,SEC_024,4,4,4.3,0,7,68,113.3,1.0
TDMS_TASK_015496,TRACTION,SEC_049,4,4,3.6,0,7,71,118.3,1.0
TDMS_TASK_015497,TRACTION,SEC_027,3,3,1.9,0,7,51,85.0,1.0
TDMS_TASK_015498,TRACTION,SEC_020,3,3,4.0,4,7,52,86.7,1.0
TDMS_TASK_015499,TRACTION,SEC_025,3,3,3.2,0,7,37,61.7,1.0
TDMS_TASK_015500,TRACTION,SEC_004,3,3,2.9,0,7,70,116.7,1.0
TDMS_TASK_015501,TRACTION,SEC_014,3,3,1.8,0,7,55,91.7,1.0
TDMS_TASK_015502,TRACTION,SEC_056,3,3,3.3,0,7,71,118.3,1.0
TDMS_TASK_015503,TRACTION,SEC_033,4,4,3.5,0,7,70,116.7,1.0
TDMS_TASK_015504,TRACTION,SEC_028,3,3,1.5,0,7,59,98.3,1.0
TDMS_TASK_015505,TRACTION,SEC_056,4,4,4.1,0,7,71,118.3,1.0
TDMS_TASK_015506,TRACTION,SEC_046,3,3,3.1,0,7,75,125.0,1.0
TDMS_TASK_015507,TRACTION,SEC_060,4,4,3.1,0,7,47,78.3,1.0
TDMS_TASK_015508,TRACTION,SEC_066,4,4,4.3,0,7,71,253.6,1.0
TDMS_TASK_015509,TRACTION,SEC_044,4,4,3.4,0,7,45,75.0,1.0
TDMS_TASK_015510,TRACTION,SEC_051,3,3,4.1,1,7,47,78.3,1.0
TDMS_TASK_015511,TRACTION,SEC_049,3,3,3.0,2,7,71,118.3,1.35
TDMS_TASK_015512,TRACTION,SEC_046,4,4,4.1,0,7,75,125.0,1.0
TDMS_TASK_015513,TRACTION,SEC_039,4,4,3.4,0,7,60,100.0,1.0
TDMS_TASK_015514,TRACTION,SEC_032,4,4,2.1,0,7,68,113.3,1.0
TDMS_TASK_015515,TRACTION,SEC_061,3,3,3.0,0,7,37,61.7,1.0
TDMS_TASK_015516,TRACTION,SEC_051,4,4,3.1,0,7,47,78.3,1.0
TDMS_TASK_015517,TRACTION,SEC_021,3,3,3.0,0,7,36,60.0,1.0
TDMS_TASK_015518,TRACTION,SEC_064,3,3,4.0,0,7,56,93.3,1.0
TDMS_TASK_015519,TRACTION,SEC_042,3,3,3.1,0,7,60,100.0,1.0
TDMS_TASK_015520,TRACTION,SEC_029,3,3,2.0,0,7,57,95.0,1.0
TDMS_TASK_015521,TRACTION,SEC_008,3,3,4.1,0,7,50,83.3,1.0
TDMS_TASK_015522,TRACTION,SEC_068,3,3,1.9,0,7,77,275.0,1.0
TDMS_TASK_015523,TRACTION,SEC_020,3,3,4.0,0,7,52,86.7,1.0
TDMS_TASK_015524,TRACTION,SEC_042,3,3,3.7,2,7,60,100.0,1.0
TDMS_TASK_015525,TRACTION,SEC_046,2,2,2.8,0,7,75,125.0,1.0
TDMS_TASK_015526,TRACTION,SEC_032,4,4,2.7,0,7,68,113.3,1.0
TDMS_TASK_015527,TRACTION,SEC_026,3,3,2.9,0,7,45,75.0,1.0
TDMS_TASK_015528,TRACTION,SEC_012,3,3,2.3,4,7,69,115.0,1.3
TDMS_TASK_015529,TRACTION,SEC_023,2,2,1.9,0,7,68,113.3,1.0
TDMS_TASK_015530,TRACTION,SEC_051,4,4,3.9,0,7,47,78.3,1.0
TDMS_TASK_015531,TRACTION,SEC_047,3,3,3.8,2,7,55,91.7,1.0
TDMS_TASK_015532,TRACTION,SEC_013,3,3,1.8,0,7,50,83.3,1.0
TDMS_TASK_015533,TRACTION,SEC_007,2,2,2.0,4,7,40,66.7,1.0
TDMS_TASK_015534,TRACTION,SEC_039,3,3,4.0,0,7,60,100.0,1.75
TDMS_TASK_015535,TRACTION,SEC_030,3,3,2.8,0,7,56,93.3,1.0
TDMS_TASK_015536,TRACTION,SEC_046,3,3,2.0,0,7,75,125.0,1.5
TDMS_TASK_015537,TRACTION,SEC_035,3,3,3.6,0,7,68,113.3,1.0
TDMS_TASK_015538,TRACTION,SEC_060,3,3,4.0,0,7,47,78.3,1.0
TDMS_TASK_015539,TRACTION,SEC_001,4,4,3.2,0,7,69,115.0,1.0
TDMS_TASK_015540,TRACTION,SEC_007,3,3,3.1,3,7,40,66.7,1.0
TDMS_TASK_015541,TRACTION,SEC_058,4,4,2.9,0,7,72,120.0,1.0
TDMS_TASK_015542,TRACTION,SEC_036,3,3,2.0,1,7,37,61.7,1.0
TDMS_TASK_015543,TRACTION,SEC_023,4,4,3.5,0,7,68,113.3,1.0
TDMS_TASK_015544,TRACTION,SEC_008,4,4,3.3,0,7,50,83.3,1.0
TDMS_TASK_015545,TRACTION,SEC_003,3,3,3.6,0,7,60,100.0,1.75
TDMS_TASK_015546,TRACTION,SEC_032,3,3,4.0,0,7,68,113.3,1.0
TDMS_TASK_015547,TRACTION,SEC_018,3,3,2.9,0,7,44,73.3,1.0
TDMS_TASK_015548,TRACTION,SEC_068,4,4,4.0,0,7,77,275.0,1.0
TDMS_TASK_015549,TRACTION,SEC_021,3,3,3.2,0,7,36,60.0,1.0
TDMS_TASK_015550,TRACTION,SEC_002,2,2,2.1,4,7,70,116.7,1.0
TDMS_TASK_015551,TRACTION,SEC_027,3,3,3.7,0,7,51,85.0,1.0
TDMS_TASK_015552,TRACTION,SEC_047,3,3,4.1,0,7,55,91.7,1.0
TDMS_TASK_015553,TRACTION,SEC_055,3,3,3.9,0,7,69,115.0,1.0
TDMS_TASK_015554,TRACTION,SEC_017,4,4,3.0,0,7,64,106.7,1.0
TDMS_TASK_015555,TRACTION,SEC_009,4,4,4.0,0,7,47,78.3,1.4
TDMS_TASK_015556,TRACTION,SEC_009,4,4,4.2,0,7,47,78.3,1.0
TDMS_TASK_015557,TRACTION,SEC_026,4,4,3.9,0,7,45,75.0,1.0
TDMS_TASK_015558,TRACTION,SEC_044,3,3,3.9,0,7,45,75.0,1.0
TDMS_TASK_015559,TRACTION,SEC_030,4,4,4.2,0,7,56,93.3,1.0
TDMS_TASK_015560,TRACTION,SEC_009,2,2,2.0,1,7,47,78.3,1.0
TDMS_TASK_015561,TRACTION,SEC_030,3,3,4.4,0,7,56,93.3,1.0
TDMS_TASK_015562,TRACTION,SEC_018,4,4,4.1,1,7,44,73.3,1.0
TDMS_TASK_015563,TRACTION,SEC_041,4,4,4.1,0,7,37,61.7,1.3
TDMS_TASK_015564,TRACTION,SEC_059,4,4,3.4,0,7,51,85.0,1.0
TDMS_TASK_015565,TRACTION,SEC_009,4,4,3.3,0,7,47,78.3,1.0
TDMS_TASK_015566,TRACTION,SEC_063,4,4,3.1,1,7,59,98.3,1.0
TDMS_TASK_015567,TRACTION,SEC_002,3,3,3.5,2,7,70,116.7,1.0
TDMS_TASK_015568,TRACTION,SEC_064,2,2,4.1,0,7,56,93.3,1.0
TDMS_TASK_015569,TRACTION,SEC_007,4,4,3.4,0,7,40,66.7,1.0
TDMS_TASK_015570,TRACTION,SEC_066,4,4,3.6,0,7,71,253.6,1.0
TDMS_TASK_015571,TRACTION,SEC_027,4,4,3.5,0,7,51,85.0,1.0
TDMS_TASK_015572,TRACTION,SEC_019,2,2,3.1,0,7,76,126.7,1.0
TDMS_TASK_015573,TRACTION,SEC_005,2,2,2.2,0,7,72,120.0,1.3
TDMS_TASK_015574,TRACTION,SEC_012,2,2,2.2,0,7,69,115.0,1.0
TDMS_TASK_015575,TRACTION,SEC_054,3,3,1.7,0,7,68,113.3,1.0
TDMS_TASK_015576,TRACTION,SEC_044,2,2,1.7,0,7,45,75.0,1.0
TDMS_TASK_015577,TRACTION,SEC_061,3,3,2.2,0,7,37,61.7,1.0
TDMS_TASK_015578,TRACTION,SEC_040,4,4,2.0,0,7,59,98.3,1.0
TDMS_TASK_015579,TRACTION,SEC_051,3,3,3.5,0,7,47,78.3,1.0
TDMS_TASK_015580,TRACTION,SEC_019,4,4,2.9,0,7,76,126.7,1.0
TDMS_TASK_015581,TRACTION,SEC_067,3,3,3.0,0,7,59,210.7,1.0
TDMS_TASK_015582,TRACTION,SEC_017,3,3,1.7,0,7,64,106.7,1.0
TDMS_TASK_015583,TRACTION,SEC_005,3,3,3.1,0,7,72,120.0,1.0
TDMS_TASK_015584,TRACTION,SEC_017,4,4,3.3,0,7,64,106.7,1.0
TDMS_TASK_015585,TRACTION,SEC_014,4,4,3.2,0,7,55,91.7,1.0
TDMS_TASK_015586,TRACTION,SEC_057,3,3,2.9,0,7,64,106.7,1.0
TDMS_TASK_015587,TRACTION,SEC_061,4,4,2.9,0,7,37,61.7,1.0
TDMS_TASK_015588,TRACTION,SEC_014,4,4,4.0,0,7,55,91.7,1.35
TDMS_TASK_015589,TRACTION,SEC_047,4,4,3.7,0,7,55,91.7,1.0
TDMS_TASK_015590,TRACTION,SEC_056,3,3,3.9,0,7,71,118.3,1.0
TDMS_TASK_015591,TRACTION,SEC_050,2,2,4.1,0,7,42,70.0,1.0
TDMS_TASK_015592,TRACTION,SEC_001,3,3,3.1,1,7,69,115.0,1.0
TDMS_TASK_015593,TRACTION,SEC_048,3,3,3.4,0,7,36,60.0,1.0
TDMS_TASK_015594,TRACTION,SEC_015,3,3,3.2,0,7,50,83.3,1.0
TDMS_TASK_015595,TRACTION,SEC_056,3,3,1.8,0,7,71,118.3,1.0
TDMS_TASK_015596,TRACTION,SEC_016,3,3,2.3,0,7,72,120.0,1.0
TDMS_TASK_015597,TRACTION,SEC_022,4,4,3.0,0,7,54,90.0,1.0
TDMS_TASK_015598,TRACTION,SEC_030,2,2,2.4,1,7,56,93.3,1.0
TDMS_TASK_015599,TRACTION,SEC_062,4,4,4.2,0,7,64,106.7,1.0
TDMS_TASK_015600,TRACTION,SEC_050,2,2,3.9,1,7,42,70.0,1.0
TDMS_TASK_015601,TRACTION,SEC_042,3,3,3.3,3,7,60,100.0,1.0
TDMS_TASK_015602,TRACTION,SEC_006,4,4,2.1,0,7,62,103.3,1.0
TDMS_TASK_015603,TRACTION,SEC_068,4,4,3.6,0,7,77,275.0,1.0
TDMS_TASK_015604,TRACTION,SEC_037,4,4,3.5,0,7,45,75.0,1.0
TDMS_TASK_015605,TRACTION,SEC_061,4,4,3.8,0,7,37,61.7,1.0
TDMS_TASK_015606,TRACTION,SEC_050,4,4,3.1,0,7,42,70.0,1.0
TDMS_TASK_015607,TRACTION,SEC_020,2,2,2.3,0,7,52,86.7,1.35
TDMS_TASK_015608,TRACTION,SEC_044,3,3,2.0,0,7,45,75.0,1.0
TDMS_TASK_015609,TRACTION,SEC_042,3,3,3.1,1,7,60,100.0,1.0
TDMS_TASK_015610,TRACTION,SEC_067,4,4,3.8,0,7,59,210.7,1.0
TDMS_TASK_015611,TRACTION,SEC_035,3,3,3.9,0,7,68,113.3,1.0
TDMS_TASK_015612,TRACTION,SEC_013,3,3,3.6,0,7,50,83.3,1.0
TDMS_TASK_015613,TRACTION,SEC_035,3,3,4.3,1,7,68,113.3,1.0
TDMS_TASK_015614,TRACTION,SEC_046,4,4,4.0,0,7,75,125.0,1.0
TDMS_TASK_015615,TRACTION,SEC_050,2,2,2.3,0,7,42,70.0,1.0
TDMS_TASK_015616,TRACTION,SEC_039,3,3,3.9,0,7,60,100.0,1.0
TDMS_TASK_015617,TRACTION,SEC_044,3,3,3.8,0,7,45,75.0,1.25
TDMS_TASK_015618,TRACTION,SEC_013,4,4,2.0,0,7,50,83.3,1.0
TDMS_TASK_015619,TRACTION,SEC_033,3,3,3.4,0,7,70,116.7,1.0
TDMS_TASK_015620,TRACTION,SEC_013,4,4,4.4,0,7,50,83.3,1.0
TDMS_TASK_015621,TRACTION,SEC_001,3,3,2.1,0,7,69,115.0,1.0
TDMS_TASK_015622,TRACTION,SEC_025,3,3,4.0,4,7,37,61.7,1.0
TDMS_TASK_015623,TRACTION,SEC_046,4,4,3.4,0,7,75,125.0,1.0
TDMS_TASK_015624,TRACTION,SEC_011,4,4,3.1,0,7,73,121.7,1.0
TDMS_TASK_015625,TRACTION,SEC_062,4,4,3.5,0,7,64,106.7,1.0
TDMS_TASK_015626,TRACTION,SEC_056,4,4,2.7,0,7,71,118.3,1.0
TDMS_TASK_015627,TRACTION,SEC_059,4,4,3.5,0,7,51,85.0,1.0
TDMS_TASK_015628,TRACTION,SEC_051,4,4,2.8,0,7,47,78.3,1.0
TDMS_TASK_015629,TRACTION,SEC_017,4,4,3.4,0,7,64,106.7,1.3
TDMS_TASK_015630,TRACTION,SEC_003,3,3,2.0,0,7,60,100.0,1.0
TDMS_TASK_015631,TRACTION,SEC_047,2,2,1.7,0,7,55,91.7,1.65
TDMS_TASK_015632,TRACTION,SEC_033,4,4,2.7,0,7,70,116.7,1.0
TDMS_TASK_015633,TRACTION,SEC_034,3,3,2.1,0,7,56,93.3,1.0
TDMS_TASK_015634,TRACTION,SEC_026,2,2,2.3,3,7,45,75.0,1.0
TDMS_TASK_015635,TRACTION,SEC_018,3,3,3.6,0,7,44,73.3,1.0
TDMS_TASK_015636,TRACTION,SEC_004,4,4,3.6,0,7,70,116.7,1.0
TDMS_TASK_015637,TRACTION,SEC_025,3,3,4.0,0,7,37,61.7,1.0
TDMS_TASK_015638,TRACTION,SEC_001,4,4,3.7,0,7,69,115.0,1.0
TDMS_TASK_015639,TRACTION,SEC_033,3,3,4.0,0,7,70,116.7,1.0
TDMS_TASK_015640,TRACTION,SEC_003,3,3,4.5,0,7,60,100.0,1.0
TDMS_TASK_015641,TRACTION,SEC_040,2,2,2.1,0,7,59,98.3,1.75
TDMS_TASK_015642,TRACTION,SEC_059,4,4,3.0,0,7,51,85.0,1.0
TDMS_TASK_015643,TRACTION,SEC_024,4,4,3.4,0,7,68,113.3,1.0
TDMS_TASK_015644,TRACTION,SEC_054,2,2,1.9,0,7,68,113.3,1.0
TDMS_TASK_015645,TRACTION,SEC_023,3,3,3.5,0,7,68,113.3,1.0
TDMS_TASK_015646,TRACTION,SEC_054,2,2,1.9,0,7,68,113.3,1.0
TDMS_TASK_015647,TRACTION,SEC_017,4,4,1.8,0,7,64,106.7,1.0
TDMS_TASK_015648,TRACTION,SEC_054,3,3,3.0,3,7,68,113.3,1.0
TDMS_TASK_015649,TRACTION,SEC_028,3,3,1.9,0,7,59,98.3,1.0
TDMS_TASK_015650,TRACTION,SEC_059,3,3,2.1,0,7,51,85.0,1.0
TDMS_TASK_015651,TRACTION,SEC_045,4,4,3.0,0,7,43,71.7,1.0
TDMS_TASK_015652,TRACTION,SEC_062,3,3,1.9,0,7,64,106.7,1.0
TDMS_TASK_015653,TRACTION,SEC_028,3,3,4.1,4,7,59,98.3,1.0
TDMS_TASK_015654,TRACTION,SEC_002,4,4,4.0,0,7,70,116.7,1.0
TDMS_TASK_015655,TRACTION,SEC_017,4,4,3.8,0,7,64,106.7,1.0
TDMS_TASK_015656,TRACTION,SEC_017,4,4,3.6,0,7,64,106.7,1.0
TDMS_TASK_015657,TRACTION,SEC_034,4,4,3.4,3,7,56,93.3,1.0
TDMS_TASK_015658,TRACTION,SEC_058,2,2,1.8,0,7,72,120.0,1.0
TDMS_TASK_015659,TRACTION,SEC_025,3,3,2.9,4,7,37,61.7,1.0
TDMS_TASK_015660,TRACTION,SEC_067,4,4,2.3,0,7,59,210.7,1.0
TDMS_TASK_015661,TRACTION,SEC_033,3,3,1.9,3,7,70,116.7,1.0
TDMS_TASK_015662,TRACTION,SEC_027,4,4,4.3,0,7,51,85.0,1.0
TDMS_TASK_015663,TRACTION,SEC_047,4,4,2.9,0,7,55,91.7,1.0
TDMS_TASK_015664,TRACTION,SEC_015,4,4,4.0,0,7,50,83.3,1.0
TDMS_TASK_015665,TRACTION,SEC_045,3,3,3.4,0,7,43,71.7,1.0
TDMS_TASK_015666,TRACTION,SEC_063,4,4,3.1,0,7,59,98.3,1.0
TDMS_TASK_015667,TRACTION,SEC_014,3,3,2.6,0,7,55,91.7,1.0
TDMS_TASK_015668,TRACTION,SEC_036,3,3,3.0,0,7,37,61.7,1.0
TDMS_TASK_015669,TRACTION,SEC_038,4,4,2.8,0,7,48,80.0,1.0
TDMS_TASK_015670,TRACTION,SEC_026,3,3,3.8,0,7,45,75.0,1.0
TDMS_TASK_015671,TRACTION,SEC_052,3,3,4.0,0,7,52,86.7,1.0
TDMS_TASK_015672,TRACTION,SEC_017,4,4,3.6,0,7,64,106.7,1.0
TDMS_TASK_015673,TRACTION,SEC_050,2,2,2.0,0,7,42,70.0,1.0
TDMS_TASK_015674,TRACTION,SEC_049,4,4,3.4,0,7,71,118.3,1.0
TDMS_TASK_015675,TRACTION,SEC_065,4,4,2.1,0,7,68,113.3,1.0
TDMS_TASK_015676,TRACTION,SEC_023,3,3,4.1,2,7,68,113.3,1.0
TDMS_TASK_015677,TRACTION,SEC_017,3,3,2.2,0,7,64,106.7,1.0
TDMS_TASK_015678,TRACTION,SEC_056,3,3,3.7,3,7,71,118.3,1.0
TDMS_TASK_015679,TRACTION,SEC_003,4,4,3.5,0,7,60,100.0,1.0
TDMS_TASK_015680,TRACTION,SEC_007,3,3,3.9,4,7,40,66.7,1.0
TDMS_TASK_015681,TRACTION,SEC_065,4,4,3.6,0,7,68,113.3,1.0
TDMS_TASK_015682,TRACTION,SEC_030,4,4,2.9,0,7,56,93.3,1.0
TDMS_TASK_015683,TRACTION,SEC_049,2,2,2.2,1,7,71,118.3,1.0
TDMS_TASK_015684,TRACTION,SEC_013,3,3,2.0,2,7,50,83.3,1.0
TDMS_TASK_015685,TRACTION,SEC_053,3,3,2.1,0,7,57,95.0,1.0
TDMS_TASK_015686,TRACTION,SEC_016,3,3,1.9,0,7,72,120.0,1.0
TDMS_TASK_015687,TRACTION,SEC_044,4,4,3.6,4,7,45,75.0,1.0
TDMS_TASK_015688,TRACTION,SEC_034,4,4,4.0,0,7,56,93.3,1.0
TDMS_TASK_015689,TRACTION,SEC_031,4,4,3.0,0,7,43,71.7,1.0
TDMS_TASK_015690,TRACTION,SEC_026,3,3,2.2,3,7,45,75.0,1.0
TDMS_TASK_015691,TRACTION,SEC_008,4,4,3.5,0,7,50,83.3,1.0
TDMS_TASK_015692,TRACTION,SEC_026,2,2,1.8,0,7,45,75.0,1.0
TDMS_TASK_015693,TRACTION,SEC_064,3,3,2.0,0,7,56,93.3,1.0
TDMS_TASK_015694,TRACTION,SEC_067,3,3,3.5,2,7,59,210.7,1.0
TDMS_TASK_015695,TRACTION,SEC_058,4,4,4.2,0,7,72,120.0,1.0
TDMS_TASK_015696,TRACTION,SEC_016,3,3,2.2,0,7,72,120.0,1.0
TDMS_TASK_015697,TRACTION,SEC_006,4,4,4.0,0,7,62,103.3,1.0
TDMS_TASK_015698,TRACTION,SEC_067,3,3,4.0,0,7,59,210.7,1.0
TDMS_TASK_015699,TRACTION,SEC_037,3,3,4.0,0,7,45,75.0,1.0
TDMS_TASK_015700,TRACTION,SEC_039,3,3,4.1,2,7,60,100.0,1.0
TDMS_TASK_015701,TRACTION,SEC_045,4,4,2.8,0,7,43,71.7,1.0
TDMS_TASK_015702,TRACTION,SEC_065,2,2,2.1,0,7,68,113.3,1.0
TDMS_TASK_015703,TRACTION,SEC_048,3,3,1.7,0,7,36,60.0,1.7
TDMS_TASK_015704,TRACTION,SEC_038,4,4,2.8,0,7,48,80.0,1.0
TDMS_TASK_015705,TRACTION,SEC_066,3,3,2.9,0,7,71,253.6,1.0
TDMS_TASK_015706,TRACTION,SEC_065,2,2,3.1,2,7,68,113.3,1.0
TDMS_TASK_015707,TRACTION,SEC_039,4,4,2.1,0,7,60,100.0,1.0
TDMS_TASK_015708,TRACTION,SEC_035,3,3,4.1,3,7,68,113.3,1.0
TDMS_TASK_015709,TRACTION,SEC_015,3,3,4.0,0,7,50,83.3,1.0
TDMS_TASK_015710,TRACTION,SEC_015,3,3,4.3,0,7,50,83.3,1.0
TDMS_TASK_015711,TRACTION,SEC_022,3,3,2.3,0,7,54,90.0,1.0
TDMS_TASK_015712,TRACTION,SEC_056,4,4,3.8,0,7,71,118.3,1.0
TDMS_TASK_015713,TRACTION,SEC_048,4,4,2.2,0,7,36,60.0,1.0
TDMS_TASK_015714,TRACTION,SEC_001,4,4,4.2,0,7,69,115.0,1.0
TDMS_TASK_015715,TRACTION,SEC_044,4,4,3.6,3,7,45,75.0,1.0
TDMS_TASK_015716,TRACTION,SEC_068,3,3,1.9,0,7,77,275.0,1.0
TDMS_TASK_015717,TRACTION,SEC_067,3,3,4.0,0,7,59,210.7,1.0
TDMS_TASK_015718,TRACTION,SEC_001,4,4,3.0,0,7,69,115.0,1.0
TDMS_TASK_015719,TRACTION,SEC_034,4,4,3.2,0,7,56,93.3,1.0
TDMS_TASK_015720,TRACTION,SEC_033,2,2,1.9,2,7,70,116.7,1.0
TDMS_TASK_015721,TRACTION,SEC_040,3,3,2.1,1,7,59,98.3,1.0
TDMS_TASK_015722,TRACTION,SEC_009,3,3,3.8,0,7,47,78.3,1.0
TDMS_TASK_015723,TRACTION,SEC_050,3,3,1.9,0,7,42,70.0,1.0
TDMS_TASK_015724,TRACTION,SEC_063,4,4,2.6,0,7,59,98.3,1.0
TDMS_TASK_015725,TRACTION,SEC_007,4,4,3.6,0,7,40,66.7,1.0
TDMS_TASK_015726,TRACTION,SEC_002,2,2,1.7,2,7,70,116.7,1.0
TDMS_TASK_015727,TRACTION,SEC_040,2,2,2.1,3,7,59,98.3,1.0
TDMS_TASK_015728,TRACTION,SEC_054,3,3,4.0,3,7,68,113.3,1.0
TDMS_TASK_015729,TRACTION,SEC_004,4,4,2.6,0,7,70,116.7,1.0
TDMS_TASK_015730,TRACTION,SEC_013,3,3,2.9,0,7,50,83.3,1.0
TDMS_TASK_015731,TRACTION,SEC_013,4,4,3.7,0,7,50,83.3,1.0
TDMS_TASK_015732,TRACTION,SEC_052,3,3,1.9,0,7,52,86.7,1.0
TDMS_TASK_015733,TRACTION,SEC_026,4,4,2.9,0,7,45,75.0,1.0
TDMS_TASK_015734,TRACTION,SEC_041,3,3,3.7,0,7,37,61.7,1.0
TDMS_TASK_015735,TRACTION,SEC_006,3,3,4.2,0,7,62,103.3,1.0
TDMS_TASK_015736,TRACTION,SEC_063,3,3,4.2,0,7,59,98.3,1.0
TDMS_TASK_015737,TRACTION,SEC_031,4,4,3.1,0,7,43,71.7,1.0
TDMS_TASK_015738,TRACTION,SEC_004,2,2,2.0,0,7,70,116.7,1.0
TDMS_TASK_015739,TRACTION,SEC_055,4,4,3.1,0,7,69,115.0,1.0
TDMS_TASK_015740,TRACTION,SEC_055,3,3,2.9,0,7,69,115.0,1.0
TDMS_TASK_015741,TRACTION,SEC_039,4,4,3.2,0,7,60,100.0,1.0
TDMS_TASK_015742,TRACTION,SEC_045,4,4,3.5,0,7,43,71.7,1.0
TDMS_TASK_015743,TRACTION,SEC_017,4,4,3.4,0,7,64,106.7,1.0
TDMS_TASK_015744,TRACTION,SEC_018,4,4,4.0,0,7,44,73.3,1.0
TDMS_TASK_015745,TRACTION,SEC_050,4,4,4.2,0,7,42,70.0,1.0
TDMS_TASK_015746,TRACTION,SEC_043,4,4,3.7,0,7,39,65.0,1.0
TDMS_TASK_015747,TRACTION,SEC_011,4,4,4.1,0,7,73,121.7,1.0
