event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity,latitude,longitude,corridor_id,source_type,source
RB-DIS-019377,Machine Breakdown,SEC_052,2024-10-21 11:21:00,,Tamping/BCM machine breakdown during block operation in SEC_025,Low,10.816156,78.691778,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019378,Machine Breakdown,SEC_021,2024-12-15 22:46:00,SLOT_021084,Tamping/BCM machine breakdown during block operation in SEC_005,Low,12.486214,79.878605,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019379,Emergency Defect,SEC_050,2024-01-09 01:17:00,SLOT_033461,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Medium,10.854344,78.696799,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019380,Emergency Defect,SEC_057,2024-06-04 03:54:00,SLOT_004295,Emergency rail/OHE defect detected requiring urgent track access in SEC_008,High,10.605116,78.414569,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019381,Emergency Defect,SEC_058,2024-09-14 13:59:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_003,High,10.552502,78.325505,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019382,Emergency Defect,SEC_060,2024-02-02 15:56:00,SLOT_049737,Emergency rail/OHE defect detected requiring urgent track access in SEC_022,Low,10.50789,78.210275,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019383,Emergency Defect,SEC_013,2024-03-13 15:04:00,SLOT_009482,Emergency rail/OHE defect detected requiring urgent track access in SEC_003,High,12.886609,80.082304,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019384,Late Train,SEC_048,2024-05-18 16:05:00,SLOT_013678,Late express train delay cascading in section SEC_010 (Severity Low),Low,10.873566,78.778243,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019385,Machine Breakdown,SEC_049,2024-12-07 23:21:00,SLOT_019936,Tamping/BCM machine breakdown during block operation in SEC_021,High,10.858953,78.701184,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019386,Emergency Defect,SEC_049,2024-07-07 12:11:00,SLOT_017444,Emergency rail/OHE defect detected requiring urgent track access in SEC_037,Medium,10.861361,78.711244,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019387,Late Train,SEC_044,2024-11-20 14:28:00,,Late express train delay cascading in section SEC_034 (Severity Low),Low,10.980638,78.963045,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019388,Emergency Defect,SEC_044,2024-12-30 21:56:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_003,Low,10.977317,78.959914,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019389,Emergency Defect,SEC_012,2024-08-13 09:02:00,SLOT_021527,Emergency rail/OHE defect detected requiring urgent track access in SEC_045,Low,12.893633,80.086471,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019390,Machine Breakdown,SEC_066,2024-08-07 21:43:00,SLOT_030407,Tamping/BCM machine breakdown during block operation in SEC_027,Low,9.123487,78.057012,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019391,Late Train,SEC_043,2024-09-12 07:47:00,SLOT_017470,Late express train delay cascading in section SEC_018 (Severity Low),Low,11.069947,79.025179,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019392,Late Train,SEC_017,2024-01-17 23:50:00,,Late express train delay cascading in section SEC_019 (Severity High),High,12.71528,79.986973,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019393,Late Train,SEC_021,2024-04-22 20:17:00,SLOT_034600,Late express train delay cascading in section SEC_042 (Severity Low),Low,12.496799,79.887019,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019394,Late Train,SEC_019,2024-01-27 18:03:00,SLOT_021440,Late express train delay cascading in section SEC_023 (Severity High),High,12.605431,79.963097,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019395,Late Train,SEC_058,2024-02-26 05:27:00,SLOT_020969,Late express train delay cascading in section SEC_013 (Severity Low),Low,10.555814,78.331646,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019396,Late Train,SEC_037,2024-05-29 18:06:00,SLOT_044935,Late express train delay cascading in section SEC_021 (Severity Medium),Medium,11.39207,79.220599,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019397,Late Train,SEC_053,2024-12-03 04:30:00,SLOT_007717,Late express train delay cascading in section SEC_004 (Severity Medium),Medium,10.807131,78.693702,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019398,Late Train,SEC_020,2024-11-12 21:11:00,,Late express train delay cascading in section SEC_008 (Severity Low),Low,12.525045,79.906825,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019399,Emergency Defect,SEC_017,2024-05-23 16:05:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Low,12.724526,79.98971,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019400,Emergency Defect,SEC_055,2024-05-11 10:07:00,SLOT_042175,Emergency rail/OHE defect detected requiring urgent track access in SEC_011,Medium,10.72459,78.584134,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019401,Late Train,SEC_041,2024-12-22 21:41:00,,Late express train delay cascading in section SEC_018 (Severity Low),Low,11.20945,79.097814,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019402,Late Train,SEC_051,2024-12-26 18:46:00,SLOT_020831,Late express train delay cascading in section SEC_004 (Severity Low),Low,10.828322,78.69923,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019403,Emergency Defect,SEC_041,2024-07-27 12:45:00,SLOT_024248,Emergency rail/OHE defect detected requiring urgent track access in SEC_030,Medium,11.156633,79.072362,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019404,Late Train,SEC_033,2024-01-06 11:46:00,SLOT_036715,Late express train delay cascading in section SEC_006 (Severity Low),Low,11.628098,79.326729,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019405,Emergency Defect,SEC_026,2024-05-22 01:34:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_011,Low,12.169312,79.60863,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019406,Late Train,SEC_024,2024-07-19 17:35:00,SLOT_003763,Late express train delay cascading in section SEC_048 (Severity Low),Low,12.326693,79.742485,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019407,Late Train,SEC_056,2024-09-24 02:36:00,SLOT_048778,Late express train delay cascading in section SEC_001 (Severity Medium),Medium,10.649754,78.476913,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019408,Machine Breakdown,SEC_067,2024-12-23 11:01:00,,Tamping/BCM machine breakdown during block operation in SEC_014,High,8.820315,78.053009,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019409,Late Train,SEC_050,2024-08-23 10:51:00,SLOT_045521,Late express train delay cascading in section SEC_025 (Severity Low),Low,10.841089,78.700103,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019410,Late Train,SEC_009,2024-06-25 20:06:00,SLOT_012505,Late express train delay cascading in section SEC_016 (Severity Medium),Medium,12.942762,80.13469,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019411,Late Train,SEC_060,2024-07-02 15:50:00,,Late express train delay cascading in section SEC_016 (Severity Low),Low,10.508654,78.212086,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019412,Emergency Defect,SEC_006,2024-07-04 15:03:00,SLOT_045010,Emergency rail/OHE defect detected requiring urgent track access in SEC_007,High,12.981197,80.167409,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019413,Emergency Defect,SEC_036,2024-08-11 01:49:00,SLOT_011660,Emergency rail/OHE defect detected requiring urgent track access in SEC_021,High,11.439833,79.249056,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019414,Emergency Defect,SEC_028,2024-04-26 23:28:00,SLOT_020004,Emergency rail/OHE defect detected requiring urgent track access in SEC_038,Low,12.077347,79.547997,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019415,Machine Breakdown,SEC_035,2024-03-12 10:45:00,SLOT_048568,Tamping/BCM machine breakdown during block operation in SEC_029,Low,11.494357,79.287613,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019416,Late Train,SEC_029,2024-10-19 21:07:00,,Late express train delay cascading in section SEC_046 (Severity Medium),Medium,12.018467,79.525977,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019417,Late Train,SEC_066,2024-09-27 19:50:00,SLOT_018346,Late express train delay cascading in section SEC_035 (Severity Medium),Medium,9.030219,78.046347,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019418,Machine Breakdown,SEC_010,2024-12-06 03:58:00,SLOT_018229,Tamping/BCM machine breakdown during block operation in SEC_039,Medium,12.933488,80.12673,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019419,Late Train,SEC_044,2024-09-14 07:49:00,,Late express train delay cascading in section SEC_022 (Severity Low),Low,11.015905,78.99629,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019420,Machine Breakdown,SEC_024,2024-06-05 21:45:00,,Tamping/BCM machine breakdown during block operation in SEC_031,Low,12.331615,79.747361,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019421,Emergency Defect,SEC_027,2024-11-19 02:59:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_029,Low,12.108099,79.556786,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019422,Late Train,SEC_005,2024-11-30 06:52:00,SLOT_034724,Late express train delay cascading in section SEC_040 (Severity Medium),Medium,12.986317,80.178594,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019423,Machine Breakdown,SEC_043,2024-08-28 08:26:00,,Tamping/BCM machine breakdown during block operation in SEC_025,Medium,11.091087,79.034693,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019424,Late Train,SEC_006,2024-02-21 07:56:00,SLOT_006888,Late express train delay cascading in section SEC_020 (Severity Low),Low,12.980747,80.16642,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019425,Emergency Defect,SEC_040,2024-11-25 11:32:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_004,High,11.23139,79.126802,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019426,Late Train,SEC_025,2024-09-04 10:50:00,SLOT_011826,Late express train delay cascading in section SEC_043 (Severity High),High,12.236782,79.658511,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019427,Emergency Defect,SEC_040,2024-04-03 00:58:00,SLOT_022010,Emergency rail/OHE defect detected requiring urgent track access in SEC_022,Medium,11.249152,79.157096,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019428,Emergency Defect,SEC_050,2024-04-22 20:49:00,SLOT_046476,Emergency rail/OHE defect detected requiring urgent track access in SEC_040,Medium,10.837057,78.701108,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019429,Late Train,SEC_026,2024-02-13 00:54:00,,Late express train delay cascading in section SEC_034 (Severity Medium),Medium,12.205703,79.634716,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019430,Machine Breakdown,SEC_039,2024-02-08 07:01:00,SLOT_001463,Tamping/BCM machine breakdown during block operation in SEC_001,Medium,11.311348,79.201783,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019431,Late Train,SEC_020,2024-05-20 13:24:00,SLOT_011324,Late express train delay cascading in section SEC_032 (Severity Low),Low,12.525905,79.907396,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019432,Late Train,SEC_044,2024-08-13 18:14:00,,Late express train delay cascading in section SEC_024 (Severity Medium),Medium,10.971253,78.954198,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019433,Late Train,SEC_047,2024-08-10 08:02:00,,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,10.888251,78.840273,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019434,Emergency Defect,SEC_024,2024-07-17 11:13:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_013,Medium,12.32868,79.744454,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019435,Late Train,SEC_010,2024-08-06 02:52:00,,Late express train delay cascading in section SEC_032 (Severity Medium),Medium,12.926482,80.118709,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019436,Emergency Defect,SEC_068,2024-07-26 00:24:00,SLOT_011477,Emergency rail/OHE defect detected requiring urgent track access in SEC_005,Low,8.807629,78.135879,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019437,Emergency Defect,SEC_017,2024-08-16 19:47:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_030,Medium,12.719341,79.988176,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019438,Emergency Defect,SEC_020,2024-09-26 07:06:00,SLOT_009578,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Low,12.518487,79.902467,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019439,Machine Breakdown,SEC_038,2024-11-13 19:35:00,SLOT_047506,Tamping/BCM machine breakdown during block operation in SEC_005,High,11.360844,79.216905,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019440,Machine Breakdown,SEC_019,2024-06-23 14:49:00,SLOT_035945,Tamping/BCM machine breakdown during block operation in SEC_001,High,12.610394,79.966588,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019441,Late Train,SEC_044,2024-08-15 02:55:00,,Late express train delay cascading in section SEC_003 (Severity Medium),Medium,10.975679,78.95837,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019442,Emergency Defect,SEC_049,2024-05-19 04:03:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Low,10.858749,78.700331,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019443,Late Train,SEC_066,2024-11-03 07:05:00,,Late express train delay cascading in section SEC_042 (Severity Low),Low,8.945218,78.036628,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019444,Late Train,SEC_029,2024-09-28 07:02:00,SLOT_032563,Late express train delay cascading in section SEC_049 (Severity High),High,12.001474,79.515469,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019445,Late Train,SEC_061,2024-03-03 12:49:00,SLOT_017547,Late express train delay cascading in section SEC_002 (Severity Low),Low,10.440701,78.107082,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019446,Late Train,SEC_024,2024-09-21 13:20:00,SLOT_012939,Late express train delay cascading in section SEC_024 (Severity Medium),Medium,12.319975,79.735832,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019447,Emergency Defect,SEC_027,2024-02-16 05:02:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_003,Low,12.156507,79.598878,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019448,Late Train,SEC_058,2024-07-11 10:28:00,,Late express train delay cascading in section SEC_019 (Severity High),High,10.56007,78.339538,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019449,Emergency Defect,SEC_001,2024-11-15 07:55:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Low,13.069001,80.253876,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019450,Machine Breakdown,SEC_011,2024-08-14 20:59:00,,Tamping/BCM machine breakdown during block operation in SEC_030,Medium,12.907393,80.097439,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019451,Late Train,SEC_039,2024-01-21 04:48:00,SLOT_017128,Late express train delay cascading in section SEC_045 (Severity Low),Low,11.266402,79.17434,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019452,Late Train,SEC_002,2024-07-05 01:24:00,SLOT_037553,Late express train delay cascading in section SEC_040 (Severity High),High,13.029039,80.223117,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019453,Late Train,SEC_022,2024-10-22 01:48:00,SLOT_047451,Late express train delay cascading in section SEC_004 (Severity Medium),Medium,12.389122,79.801011,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019454,Late Train,SEC_018,2024-08-17 02:05:00,SLOT_042835,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,12.679329,79.979466,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019455,Machine Breakdown,SEC_036,2024-11-17 06:46:00,SLOT_021236,Tamping/BCM machine breakdown during block operation in SEC_014,Low,11.420827,79.236156,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019456,Late Train,SEC_029,2024-05-26 08:25:00,SLOT_021661,Late express train delay cascading in section SEC_013 (Severity Medium),Medium,12.021732,79.527995,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019457,Late Train,SEC_063,2024-07-01 01:49:00,,Late express train delay cascading in section SEC_018 (Severity Low),Low,9.936038,78.107152,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019458,Late Train,SEC_002,2024-10-24 09:42:00,SLOT_035365,Late express train delay cascading in section SEC_030 (Severity Low),Low,13.021993,80.219481,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019459,Late Train,SEC_043,2024-08-18 21:25:00,SLOT_049014,Late express train delay cascading in section SEC_037 (Severity Low),Low,11.089551,79.034002,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019460,Emergency Defect,SEC_011,2024-09-15 23:35:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_047,Medium,12.920329,80.111838,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019461,Machine Breakdown,SEC_054,2024-04-03 11:13:00,SLOT_048326,Tamping/BCM machine breakdown during block operation in SEC_035,Medium,10.764522,78.643234,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019462,Emergency Defect,SEC_067,2024-09-17 00:21:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Low,8.813584,78.079959,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019463,Late Train,SEC_026,2024-05-25 00:42:00,SLOT_005686,Late express train delay cascading in section SEC_010 (Severity High),High,12.222226,79.64656,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019464,Emergency Defect,SEC_065,2024-12-25 15:40:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_019,Low,9.669319,78.08748,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019465,Machine Breakdown,SEC_058,2024-06-09 11:53:00,SLOT_049466,Tamping/BCM machine breakdown during block operation in SEC_040,Medium,10.553035,78.326493,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019466,Late Train,SEC_043,2024-07-03 16:11:00,SLOT_039723,Late express train delay cascading in section SEC_049 (Severity Medium),Medium,11.069602,79.025024,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019467,Emergency Defect,SEC_045,2024-01-05 20:31:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,High,10.953523,78.933943,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019468,Emergency Defect,SEC_062,2024-12-13 23:44:00,SLOT_043546,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low,10.177801,78.10396,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019469,Emergency Defect,SEC_010,2024-02-27 20:16:00,SLOT_015918,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Medium,12.929626,80.122308,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019470,Late Train,SEC_017,2024-05-25 03:04:00,SLOT_019739,Late express train delay cascading in section SEC_004 (Severity Medium),Medium,12.747823,79.996606,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019471,Emergency Defect,SEC_067,2024-05-09 11:11:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Medium,8.826016,78.030183,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019472,Emergency Defect,SEC_030,2024-11-29 09:44:00,SLOT_032036,Emergency rail/OHE defect detected requiring urgent track access in SEC_029,High,11.954105,79.502031,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019473,Emergency Defect,SEC_041,2024-08-24 02:25:00,SLOT_018279,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Low,11.189309,79.088108,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019474,Late Train,SEC_004,2024-07-26 11:01:00,,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,12.994439,80.198468,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019475,Late Train,SEC_012,2024-09-08 17:56:00,SLOT_031152,Late express train delay cascading in section SEC_022 (Severity High),High,12.895467,80.087826,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019476,Emergency Defect,SEC_044,2024-07-27 20:13:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low,11.000611,78.981872,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019477,Emergency Defect,SEC_034,2024-05-28 09:31:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Medium,11.592256,79.315819,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019478,Machine Breakdown,SEC_007,2024-11-16 18:16:00,,Tamping/BCM machine breakdown during block operation in SEC_031,Low,12.97089,80.155586,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019479,Late Train,SEC_016,2024-07-14 04:00:00,,Late express train delay cascading in section SEC_014 (Severity Low),Low,12.791782,80.018472,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019480,Late Train,SEC_048,2024-12-15 23:53:00,,Late express train delay cascading in section SEC_033 (Severity Low),Low,10.873689,78.780701,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019481,Emergency Defect,SEC_040,2024-01-24 22:14:00,SLOT_020224,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Low,11.242696,79.146085,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019482,Emergency Defect,SEC_004,2024-03-14 20:15:00,SLOT_032187,Emergency rail/OHE defect detected requiring urgent track access in SEC_026,Medium,12.993666,80.196326,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019483,Emergency Defect,SEC_065,2024-06-19 18:51:00,SLOT_018362,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,High,9.748725,78.079028,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019484,Emergency Defect,SEC_042,2024-02-17 19:00:00,SLOT_004634,Emergency rail/OHE defect detected requiring urgent track access in SEC_019,Low,11.111124,79.045898,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019485,Late Train,SEC_032,2024-03-27 05:20:00,,Late express train delay cascading in section SEC_007 (Severity Low),Low,11.872513,79.436281,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019486,Late Train,SEC_055,2024-10-11 22:43:00,SLOT_014350,Late express train delay cascading in section SEC_029 (Severity Low),Low,10.740692,78.608773,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019487,Late Train,SEC_048,2024-04-23 14:16:00,SLOT_049982,Late express train delay cascading in section SEC_049 (Severity Medium),Medium,10.874407,78.795066,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019488,Late Train,SEC_002,2024-05-11 09:05:00,SLOT_011225,Late express train delay cascading in section SEC_032 (Severity Low),Low,13.013827,80.215268,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019489,Emergency Defect,SEC_013,2024-02-12 04:46:00,SLOT_049968,Emergency rail/OHE defect detected requiring urgent track access in SEC_037,Medium,12.870641,80.073772,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-019490,Late Train,SEC_036,2024-02-20 20:47:00,SLOT_046893,Late express train delay cascading in section SEC_040 (Severity Low),Low,11.431851,79.243638,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
