operational_event_id,event_timestamp,event_type,section_id,latitude,longitude,train_number,delay_minutes,subsequent_block_impact,corridor_id,source_type,source
RB-OPS-017433,2024-03-04 00:00:00,Unscheduled Halt at Home Signal,SEC_064,9.903731,78.092599,12694,12,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017434,2024-03-05 03:00:00,Locomotive Power Inefficiency,SEC_015,12.809873,80.030008,16101,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017435,2024-03-06 06:00:00,Locomotive Power Inefficiency,SEC_041,11.165759,79.076759,12693,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017436,2024-03-07 09:00:00,Speed Restriction Slowdown,SEC_053,10.796654,78.686854,16102,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017437,2024-03-08 12:00:00,Speed Restriction Slowdown,SEC_040,11.22766,79.120438,20605,24,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017438,2024-03-09 15:00:00,Speed Restriction Slowdown,SEC_055,10.709254,78.560667,20606,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017439,2024-03-10 18:00:00,Locomotive Power Inefficiency,SEC_044,10.980226,78.962656,20606,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017440,2024-03-11 21:00:00,Speed Restriction Slowdown,SEC_051,10.82843,78.699648,16102,7,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017441,2024-03-12 00:00:00,Crew Changeover Delay,SEC_043,11.043932,79.013472,20605,11,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017442,2024-03-13 03:00:00,Unscheduled Halt at Home Signal,SEC_025,12.25282,79.673202,12694,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017443,2024-03-14 06:00:00,Speed Restriction Slowdown,SEC_031,11.930436,79.487807,12694,51,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017444,2024-03-15 09:00:00,Precedence Crossing at Loop Line,SEC_042,11.113304,79.04721,12694,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017445,2024-03-16 12:00:00,Unscheduled Halt at Home Signal,SEC_022,12.420125,79.82598,20605,48,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017446,2024-03-17 15:00:00,Crew Changeover Delay,SEC_009,12.939448,80.132413,20606,20,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017447,2024-03-18 18:00:00,Precedence Crossing at Loop Line,SEC_016,12.766568,80.003532,20605,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017448,2024-03-19 21:00:00,Speed Restriction Slowdown,SEC_034,11.549585,79.316329,20606,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017449,2024-03-20 00:00:00,Precedence Crossing at Loop Line,SEC_004,12.991111,80.18925,12694,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017450,2024-03-21 03:00:00,Unscheduled Halt at Home Signal,SEC_029,12.03537,79.536428,12693,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017451,2024-03-22 06:00:00,Unscheduled Halt at Home Signal,SEC_067,8.817766,78.063213,16127,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017452,2024-03-23 09:00:00,Unscheduled Halt at Home Signal,SEC_043,11.05973,79.020581,16128,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017453,2024-03-24 12:00:00,Crew Changeover Delay,SEC_008,12.966336,80.151174,20606,49,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017454,2024-03-25 15:00:00,Crew Changeover Delay,SEC_041,11.196186,79.091422,20606,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017455,2024-03-26 18:00:00,Unscheduled Halt at Home Signal,SEC_010,12.935361,80.128873,16127,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017456,2024-03-27 21:00:00,Precedence Crossing at Loop Line,SEC_052,10.824411,78.689418,12693,9,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017457,2024-03-28 00:00:00,Precedence Crossing at Loop Line,SEC_038,11.354867,79.215388,12693,21,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017458,2024-03-29 03:00:00,Speed Restriction Slowdown,SEC_037,11.375962,79.219682,16101,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017459,2024-03-30 06:00:00,Unscheduled Halt at Home Signal,SEC_064,9.917038,78.107422,12693,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017460,2024-03-31 09:00:00,Locomotive Power Inefficiency,SEC_005,12.989291,80.185027,16128,16,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017461,2024-04-01 12:00:00,Precedence Crossing at Loop Line,SEC_023,12.343108,79.758849,12693,30,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017462,2024-04-02 15:00:00,Precedence Crossing at Loop Line,SEC_018,12.689656,79.980233,20605,26,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017463,2024-04-03 18:00:00,Unscheduled Halt at Home Signal,SEC_066,9.075231,78.051494,12693,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017464,2024-04-04 21:00:00,Speed Restriction Slowdown,SEC_025,12.263283,79.682785,12694,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017465,2024-04-05 00:00:00,Speed Restriction Slowdown,SEC_035,11.482331,79.278693,12693,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017466,2024-04-06 03:00:00,Precedence Crossing at Loop Line,SEC_041,11.201519,79.093992,16127,34,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017467,2024-04-07 06:00:00,Unscheduled Halt at Home Signal,SEC_009,12.94094,80.133438,16128,15,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017468,2024-04-08 09:00:00,Locomotive Power Inefficiency,SEC_012,12.90376,80.093951,12694,54,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017469,2024-04-09 12:00:00,Crew Changeover Delay,SEC_024,12.332836,79.748569,16128,6,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017470,2024-04-10 15:00:00,Unscheduled Halt at Home Signal,SEC_011,12.914599,80.10546,16101,54,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017471,2024-04-11 18:00:00,Precedence Crossing at Loop Line,SEC_037,11.385527,79.220227,16128,13,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017472,2024-04-12 21:00:00,Precedence Crossing at Loop Line,SEC_012,12.902729,80.093189,20605,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017473,2024-04-13 00:00:00,Unscheduled Halt at Home Signal,SEC_011,12.920744,80.1123,20605,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017474,2024-04-14 03:00:00,Unscheduled Halt at Home Signal,SEC_030,11.957578,79.502838,20606,7,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017475,2024-04-15 06:00:00,Locomotive Power Inefficiency,SEC_053,10.804782,78.692167,20606,52,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017476,2024-04-16 09:00:00,Speed Restriction Slowdown,SEC_025,12.27554,79.694012,20605,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017477,2024-04-17 12:00:00,Crew Changeover Delay,SEC_052,10.821583,78.690227,16128,53,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017478,2024-04-18 15:00:00,Unscheduled Halt at Home Signal,SEC_034,11.582296,79.315938,16102,37,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017479,2024-04-19 18:00:00,Crew Changeover Delay,SEC_036,11.412803,79.230711,16128,43,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017480,2024-04-20 21:00:00,Speed Restriction Slowdown,SEC_001,13.070387,80.255045,20606,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017481,2024-04-21 00:00:00,Speed Restriction Slowdown,SEC_040,11.244662,79.149437,16128,44,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017482,2024-04-22 03:00:00,Crew Changeover Delay,SEC_024,12.310121,79.726073,16102,17,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017483,2024-04-23 06:00:00,Speed Restriction Slowdown,SEC_052,10.812328,78.692873,16102,15,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017484,2024-04-24 09:00:00,Crew Changeover Delay,SEC_006,12.982194,80.169596,16102,11,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017485,2024-04-25 12:00:00,Locomotive Power Inefficiency,SEC_015,12.815153,80.034136,12694,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017486,2024-04-26 15:00:00,Speed Restriction Slowdown,SEC_038,11.34224,79.212183,16127,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017487,2024-04-27 18:00:00,Speed Restriction Slowdown,SEC_064,9.90326,78.092075,16127,25,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017488,2024-04-28 21:00:00,Precedence Crossing at Loop Line,SEC_024,12.327335,79.743122,20605,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017489,2024-04-29 00:00:00,Crew Changeover Delay,SEC_044,10.994679,78.976281,12694,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017490,2024-04-30 03:00:00,Speed Restriction Slowdown,SEC_034,11.55113,79.31631,20605,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017491,2024-05-01 06:00:00,Locomotive Power Inefficiency,SEC_014,12.847399,80.059058,20605,11,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017492,2024-05-02 09:00:00,Crew Changeover Delay,SEC_045,10.945966,78.924754,20605,16,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017493,2024-05-03 12:00:00,Speed Restriction Slowdown,SEC_040,11.245281,79.150494,16128,50,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017494,2024-05-04 15:00:00,Speed Restriction Slowdown,SEC_011,12.915537,80.106504,20605,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017495,2024-05-05 18:00:00,Crew Changeover Delay,SEC_067,8.818602,78.059866,20605,27,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017496,2024-05-06 21:00:00,Locomotive Power Inefficiency,SEC_066,8.944109,78.036501,16127,49,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017497,2024-05-07 00:00:00,Unscheduled Halt at Home Signal,SEC_024,12.308311,79.72428,16127,33,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017498,2024-05-08 03:00:00,Crew Changeover Delay,SEC_038,11.327352,79.208405,16102,9,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017499,2024-05-09 06:00:00,Unscheduled Halt at Home Signal,SEC_018,12.654753,79.977641,12694,36,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017500,2024-05-10 09:00:00,Locomotive Power Inefficiency,SEC_044,11.002185,78.983356,20605,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017501,2024-05-11 12:00:00,Speed Restriction Slowdown,SEC_017,12.737271,79.993483,12694,24,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017502,2024-05-12 15:00:00,Crew Changeover Delay,SEC_015,12.82672,80.043179,20605,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017503,2024-05-13 18:00:00,Speed Restriction Slowdown,SEC_020,12.508606,79.895901,12693,12,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017504,2024-05-14 21:00:00,Locomotive Power Inefficiency,SEC_059,10.522917,78.247812,12694,42,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017505,2024-05-15 00:00:00,Speed Restriction Slowdown,SEC_010,12.926505,80.118735,16127,9,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017506,2024-05-16 03:00:00,Precedence Crossing at Loop Line,SEC_004,12.990891,80.188641,16127,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017507,2024-05-17 06:00:00,Precedence Crossing at Loop Line,SEC_062,10.389036,78.10286,16101,43,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017508,2024-05-18 09:00:00,Crew Changeover Delay,SEC_020,12.517113,79.901554,16128,8,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017509,2024-05-19 12:00:00,Locomotive Power Inefficiency,SEC_041,11.207077,79.096671,12693,41,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017510,2024-05-20 15:00:00,Precedence Crossing at Loop Line,SEC_002,13.010202,80.213397,12694,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017511,2024-05-21 18:00:00,Speed Restriction Slowdown,SEC_016,12.797476,80.021845,16128,29,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017512,2024-05-22 21:00:00,Locomotive Power Inefficiency,SEC_044,11.000641,78.9819,12693,10,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017513,2024-05-23 00:00:00,Speed Restriction Slowdown,SEC_008,12.965562,80.150627,16102,25,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017514,2024-05-24 03:00:00,Locomotive Power Inefficiency,SEC_014,12.865349,80.070712,20605,13,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017515,2024-05-25 06:00:00,Unscheduled Halt at Home Signal,SEC_021,12.47177,79.867123,16102,44,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017516,2024-05-26 09:00:00,Unscheduled Halt at Home Signal,SEC_015,12.830994,80.04652,12694,35,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017517,2024-05-27 12:00:00,Precedence Crossing at Loop Line,SEC_019,12.537737,79.915478,20605,23,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017518,2024-05-28 15:00:00,Unscheduled Halt at Home Signal,SEC_002,13.034247,80.225804,12693,25,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017519,2024-05-29 18:00:00,Speed Restriction Slowdown,SEC_056,10.677648,78.515584,12693,32,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017520,2024-05-30 21:00:00,Crew Changeover Delay,SEC_067,8.813728,78.079382,20605,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017521,2023-06-01 00:00:00,Unscheduled Halt at Home Signal,SEC_026,12.183787,79.619006,20605,29,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017522,2023-06-02 03:00:00,Precedence Crossing at Loop Line,SEC_026,12.170706,79.609629,20605,7,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017523,2023-06-03 06:00:00,Speed Restriction Slowdown,SEC_007,12.977154,80.162266,16101,54,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017524,2023-06-04 09:00:00,Crew Changeover Delay,SEC_050,10.831598,78.702468,20605,29,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017525,2023-06-05 12:00:00,Locomotive Power Inefficiency,SEC_036,11.406374,79.226347,16101,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017526,2023-06-06 15:00:00,Precedence Crossing at Loop Line,SEC_035,11.494591,79.287786,12693,24,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017527,2023-06-07 18:00:00,Crew Changeover Delay,SEC_017,12.701765,79.982973,16128,40,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017528,2023-06-08 21:00:00,Locomotive Power Inefficiency,SEC_031,11.908794,79.466011,16102,53,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017529,2023-06-09 00:00:00,Crew Changeover Delay,SEC_057,10.601819,78.409316,12694,26,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017530,2023-06-10 03:00:00,Precedence Crossing at Loop Line,SEC_039,11.290053,79.188781,16128,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017531,2023-06-11 06:00:00,Locomotive Power Inefficiency,SEC_019,12.595731,79.956273,20606,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017532,2023-06-12 09:00:00,Crew Changeover Delay,SEC_046,10.914574,78.881637,16127,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017533,2023-06-13 12:00:00,Crew Changeover Delay,SEC_018,12.679481,79.979477,16102,41,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017534,2023-06-14 15:00:00,Unscheduled Halt at Home Signal,SEC_051,10.826799,78.693329,12694,22,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017535,2023-06-15 18:00:00,Precedence Crossing at Loop Line,SEC_020,12.526222,79.907607,16102,43,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017536,2023-06-16 21:00:00,Speed Restriction Slowdown,SEC_002,13.034328,80.225846,16127,35,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017537,2023-06-17 00:00:00,Precedence Crossing at Loop Line,SEC_022,12.383675,79.796624,12693,10,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017538,2023-06-18 03:00:00,Speed Restriction Slowdown,SEC_055,10.735572,78.600939,16128,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017539,2023-06-19 06:00:00,Precedence Crossing at Loop Line,SEC_065,9.737571,78.080215,16128,41,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017540,2023-06-20 09:00:00,Speed Restriction Slowdown,SEC_055,10.70936,78.560829,16127,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017541,2023-06-21 12:00:00,Unscheduled Halt at Home Signal,SEC_036,11.427715,79.240832,16127,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017542,2023-06-22 15:00:00,Precedence Crossing at Loop Line,SEC_063,9.935743,78.107207,16101,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017543,2023-06-23 18:00:00,Locomotive Power Inefficiency,SEC_031,11.922032,79.479344,16128,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017544,2023-06-24 21:00:00,Speed Restriction Slowdown,SEC_018,12.667666,79.9786,16101,50,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017545,2023-06-25 00:00:00,Precedence Crossing at Loop Line,SEC_039,11.27033,79.176739,16128,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017546,2023-06-26 03:00:00,Locomotive Power Inefficiency,SEC_046,10.936561,78.912704,16128,17,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017547,2023-06-27 06:00:00,Locomotive Power Inefficiency,SEC_068,8.810704,78.099003,16102,11,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017548,2023-06-28 09:00:00,Crew Changeover Delay,SEC_012,12.894432,80.087061,20606,30,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017549,2023-06-29 12:00:00,Speed Restriction Slowdown,SEC_024,12.32338,79.739205,16128,42,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017550,2023-06-30 15:00:00,Crew Changeover Delay,SEC_052,10.821285,78.690312,16128,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017551,2023-07-01 18:00:00,Speed Restriction Slowdown,SEC_016,12.771003,80.00616,16127,25,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017552,2023-07-02 21:00:00,Crew Changeover Delay,SEC_001,13.071657,80.256117,16128,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017553,2023-07-03 00:00:00,Unscheduled Halt at Home Signal,SEC_033,11.689308,79.351516,16102,27,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017554,2023-07-04 03:00:00,Locomotive Power Inefficiency,SEC_041,11.190135,79.088506,16101,44,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017555,2023-07-05 06:00:00,Locomotive Power Inefficiency,SEC_005,12.988509,80.183335,16128,21,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017556,2023-07-06 09:00:00,Unscheduled Halt at Home Signal,SEC_042,11.115035,79.048252,12693,29,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017557,2023-07-07 12:00:00,Speed Restriction Slowdown,SEC_052,10.821323,78.690301,16101,30,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017558,2023-07-08 15:00:00,Crew Changeover Delay,SEC_067,8.82512,78.033772,16102,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017559,2023-07-09 18:00:00,Crew Changeover Delay,SEC_036,11.41978,79.235446,16127,9,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017560,2023-07-10 21:00:00,Unscheduled Halt at Home Signal,SEC_027,12.136001,79.581048,16128,54,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017561,2023-07-11 00:00:00,Crew Changeover Delay,SEC_053,10.800622,78.689447,12694,21,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-017562,2023-07-12 03:00:00,Locomotive Power Inefficiency,SEC_057,10.584878,78.382325,16101,7,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
