record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred
HIST_039961,TDMS_TASK_022950,S&T,SEC_020,180,15,Not Completed,True
HIST_039962,TMS_TASK_014219,S&T,SEC_039,90,45,Partially Completed,False
HIST_039963,TDMS_TASK_021284,Engineering,SEC_049,240,120,Partially Completed,True
HIST_039964,SMMS_TASK_011454,TRD,SEC_013,90,90,Fully Completed,False
HIST_039965,SMMS_TASK_024020,TRD,SEC_031,120,0,Not Completed,True
HIST_039966,SMMS_TASK_024899,TRD,SEC_022,60,45,Partially Completed,False
HIST_039967,SMMS_TASK_010936,S&T,SEC_044,300,300,Fully Completed,False
HIST_039968,SMMS_TASK_011376,Engineering,SEC_040,60,45,Partially Completed,False
HIST_039969,SMMS_TASK_015387,TRD,SEC_009,60,45,Partially Completed,False
HIST_039970,SMMS_TASK_021350,TRD,SEC_034,240,240,Fully Completed,False
HIST_039971,TDMS_TASK_004009,Engineering,SEC_001,90,90,Fully Completed,False
HIST_039972,SMMS_TASK_005045,S&T,SEC_025,180,75,Partially Completed,False
HIST_039973,SMMS_TASK_004855,TRD,SEC_014,300,300,Fully Completed,False
HIST_039974,TDMS_TASK_007267,TRD,SEC_019,60,60,Fully Completed,False
HIST_039975,TDMS_TASK_005571,TRD,SEC_017,90,60,Partially Completed,False
HIST_039976,SMMS_TASK_021998,Engineering,SEC_028,120,45,Partially Completed,False
HIST_039977,SMMS_TASK_006886,Engineering,SEC_042,240,15,Not Completed,True
HIST_039978,SMMS_TASK_015969,TRD,SEC_026,90,90,Fully Completed,False
HIST_039979,SMMS_TASK_015677,TRD,SEC_043,300,150,Partially Completed,False
HIST_039980,SMMS_TASK_004830,S&T,SEC_048,120,30,Not Completed,True
HIST_039981,TMS_TASK_014282,Engineering,SEC_011,240,135,Partially Completed,True
HIST_039982,SMMS_TASK_012859,S&T,SEC_041,180,180,Fully Completed,False
HIST_039983,SMMS_TASK_005432,Engineering,SEC_011,120,120,Fully Completed,False
HIST_039984,TMS_TASK_004081,TRD,SEC_006,60,15,Not Completed,True
HIST_039985,TDMS_TASK_021439,TRD,SEC_011,120,45,Partially Completed,False
HIST_039986,SMMS_TASK_023338,TRD,SEC_021,240,240,Fully Completed,False
HIST_039987,TMS_TASK_009104,Engineering,SEC_009,90,30,Not Completed,True
HIST_039988,TMS_TASK_016353,S&T,SEC_029,60,45,Partially Completed,True
HIST_039989,SMMS_TASK_015709,S&T,SEC_030,180,105,Partially Completed,False
HIST_039990,TDMS_TASK_013812,TRD,SEC_035,60,45,Partially Completed,False
HIST_039991,SMMS_TASK_008827,Engineering,SEC_045,90,30,Partially Completed,False
HIST_039992,TDMS_TASK_009988,S&T,SEC_009,300,225,Partially Completed,True
HIST_039993,TMS_TASK_010254,TRD,SEC_049,90,90,Fully Completed,False
HIST_039994,SMMS_TASK_012237,Engineering,SEC_041,240,30,Not Completed,True
HIST_039995,TDMS_TASK_011190,TRD,SEC_003,60,45,Partially Completed,False
HIST_039996,TDMS_TASK_012771,S&T,SEC_031,60,30,Partially Completed,True
HIST_039997,TMS_TASK_019215,Engineering,SEC_013,120,75,Partially Completed,False
HIST_039998,SMMS_TASK_023665,S&T,SEC_004,60,15,Partially Completed,True
HIST_039999,TMS_TASK_003175,TRD,SEC_034,240,240,Fully Completed,False
HIST_040000,TMS_TASK_011301,Engineering,SEC_003,240,240,Fully Completed,False
HIST_040001,TDMS_TASK_017016,S&T,SEC_009,60,30,Not Completed,True
HIST_040002,TDMS_TASK_004262,Engineering,SEC_034,60,30,Partially Completed,False
HIST_040003,TMS_TASK_016556,TRD,SEC_005,180,60,Partially Completed,True
HIST_040004,TDMS_TASK_024665,Engineering,SEC_038,240,0,Not Completed,True
HIST_040005,TDMS_TASK_024414,Engineering,SEC_002,60,45,Partially Completed,True
HIST_040006,TMS_TASK_003279,S&T,SEC_016,180,120,Partially Completed,False
HIST_040007,TMS_TASK_002054,TRD,SEC_013,90,45,Partially Completed,False
HIST_040008,TMS_TASK_019594,Engineering,SEC_008,300,0,Not Completed,True
HIST_040009,TDMS_TASK_008518,TRD,SEC_027,180,30,Not Completed,True
HIST_040010,SMMS_TASK_017820,Engineering,SEC_011,120,45,Partially Completed,True
HIST_040011,SMMS_TASK_011009,TRD,SEC_008,180,0,Not Completed,True
HIST_040012,SMMS_TASK_003216,S&T,SEC_020,180,180,Fully Completed,False
HIST_040013,SMMS_TASK_008373,S&T,SEC_025,120,75,Partially Completed,True
HIST_040014,SMMS_TASK_021005,TRD,SEC_031,60,30,Partially Completed,True
HIST_040015,TMS_TASK_005102,S&T,SEC_005,240,105,Partially Completed,False
HIST_040016,SMMS_TASK_016913,Engineering,SEC_010,300,300,Fully Completed,False
HIST_040017,TMS_TASK_017667,S&T,SEC_003,180,0,Not Completed,True
HIST_040018,TDMS_TASK_008040,Engineering,SEC_039,120,30,Not Completed,True
HIST_040019,TMS_TASK_015633,S&T,SEC_028,300,0,Not Completed,True
HIST_040020,TMS_TASK_005673,S&T,SEC_013,90,90,Fully Completed,False
HIST_040021,SMMS_TASK_004779,TRD,SEC_027,120,60,Partially Completed,False
HIST_040022,SMMS_TASK_005250,S&T,SEC_040,60,45,Partially Completed,False
HIST_040023,SMMS_TASK_011485,Engineering,SEC_038,180,150,Partially Completed,True
HIST_040024,TDMS_TASK_013805,TRD,SEC_046,120,30,Not Completed,True
HIST_040025,TDMS_TASK_000988,TRD,SEC_012,240,30,Not Completed,True
HIST_040026,TMS_TASK_029021,TRD,SEC_009,60,60,Fully Completed,False
HIST_040027,TDMS_TASK_003130,S&T,SEC_038,180,180,Fully Completed,False
HIST_040028,SMMS_TASK_010304,S&T,SEC_045,180,180,Fully Completed,False
HIST_040029,TMS_TASK_017901,TRD,SEC_009,120,90,Partially Completed,True
HIST_040030,TMS_TASK_001727,Engineering,SEC_035,240,180,Partially Completed,False
HIST_040031,TMS_TASK_000320,TRD,SEC_029,60,30,Partially Completed,True
HIST_040032,TMS_TASK_017934,Engineering,SEC_044,60,15,Partially Completed,True
HIST_040033,TDMS_TASK_010527,Engineering,SEC_010,300,30,Not Completed,True
HIST_040034,SMMS_TASK_007093,TRD,SEC_017,120,45,Partially Completed,True
HIST_040035,SMMS_TASK_006141,Engineering,SEC_031,60,30,Partially Completed,True
HIST_040036,SMMS_TASK_001918,S&T,SEC_043,120,120,Fully Completed,False
HIST_040037,TMS_TASK_020478,TRD,SEC_041,120,45,Partially Completed,False
HIST_040038,TDMS_TASK_002173,Engineering,SEC_024,60,30,Partially Completed,True
HIST_040039,TMS_TASK_001022,Engineering,SEC_019,90,45,Partially Completed,True
HIST_040040,SMMS_TASK_018951,S&T,SEC_010,180,60,Partially Completed,False
HIST_040041,TDMS_TASK_019954,Engineering,SEC_020,240,75,Partially Completed,False
HIST_040042,TDMS_TASK_015423,S&T,SEC_049,180,180,Fully Completed,False
HIST_040043,TMS_TASK_029545,Engineering,SEC_012,240,120,Partially Completed,True
HIST_040044,TDMS_TASK_013382,Engineering,SEC_047,240,180,Partially Completed,True
HIST_040045,TMS_TASK_019011,S&T,SEC_014,90,45,Partially Completed,True
HIST_040046,TMS_TASK_019298,Engineering,SEC_007,60,15,Not Completed,True
HIST_040047,TMS_TASK_027479,TRD,SEC_036,240,120,Partially Completed,False
HIST_040048,TMS_TASK_001412,S&T,SEC_023,240,180,Partially Completed,True
HIST_040049,TMS_TASK_021249,S&T,SEC_036,120,30,Not Completed,True
HIST_040050,TDMS_TASK_013358,S&T,SEC_049,180,90,Partially Completed,False
HIST_040051,TDMS_TASK_005991,Engineering,SEC_008,90,60,Partially Completed,True
HIST_040052,TMS_TASK_026330,S&T,SEC_027,60,60,Fully Completed,False
HIST_040053,TMS_TASK_024996,Engineering,SEC_014,60,45,Partially Completed,False
HIST_040054,TMS_TASK_027769,TRD,SEC_025,90,30,Not Completed,True
HIST_040055,TMS_TASK_009518,TRD,SEC_013,90,60,Partially Completed,True
HIST_040056,TMS_TASK_012672,Engineering,SEC_010,90,90,Fully Completed,False
HIST_040057,TDMS_TASK_024419,S&T,SEC_026,300,150,Partially Completed,True
HIST_040058,TDMS_TASK_000441,S&T,SEC_021,240,105,Partially Completed,False
HIST_040059,SMMS_TASK_024204,Engineering,SEC_038,90,30,Partially Completed,False
HIST_040060,TMS_TASK_022409,S&T,SEC_025,90,90,Fully Completed,False
HIST_040061,TDMS_TASK_013477,S&T,SEC_030,300,165,Partially Completed,True
HIST_040062,TMS_TASK_014140,TRD,SEC_035,240,240,Fully Completed,False
HIST_040063,TDMS_TASK_022495,Engineering,SEC_003,300,180,Partially Completed,False
HIST_040064,SMMS_TASK_010272,TRD,SEC_023,240,0,Not Completed,True
HIST_040065,TMS_TASK_026465,TRD,SEC_026,180,180,Fully Completed,False
HIST_040066,TDMS_TASK_005034,Engineering,SEC_032,240,165,Partially Completed,False
HIST_040067,SMMS_TASK_003377,S&T,SEC_002,180,180,Fully Completed,False
HIST_040068,TMS_TASK_021568,TRD,SEC_005,60,45,Partially Completed,False
HIST_040069,SMMS_TASK_024691,Engineering,SEC_042,120,120,Fully Completed,False
HIST_040070,TDMS_TASK_002764,Engineering,SEC_038,120,45,Partially Completed,False
HIST_040071,SMMS_TASK_018262,TRD,SEC_021,180,75,Partially Completed,True
HIST_040072,SMMS_TASK_006959,Engineering,SEC_001,90,0,Not Completed,True
HIST_040073,TMS_TASK_026305,S&T,SEC_013,240,30,Not Completed,True
HIST_040074,SMMS_TASK_002302,TRD,SEC_032,60,60,Fully Completed,False
HIST_040075,TDMS_TASK_014951,TRD,SEC_034,300,150,Partially Completed,True
HIST_040076,TMS_TASK_028762,Engineering,SEC_041,90,30,Not Completed,True
HIST_040077,TDMS_TASK_022376,S&T,SEC_028,180,180,Fully Completed,False
HIST_040078,TMS_TASK_011647,TRD,SEC_038,180,75,Partially Completed,False
HIST_040079,TMS_TASK_013018,S&T,SEC_012,120,0,Not Completed,True
HIST_040080,TMS_TASK_026611,TRD,SEC_008,240,90,Partially Completed,True
HIST_040081,TMS_TASK_000239,TRD,SEC_017,60,60,Fully Completed,False
HIST_040082,TDMS_TASK_015341,TRD,SEC_042,300,300,Fully Completed,False
HIST_040083,TMS_TASK_027232,TRD,SEC_044,120,15,Not Completed,True
HIST_040084,TMS_TASK_008174,Engineering,SEC_004,240,240,Fully Completed,False
HIST_040085,SMMS_TASK_019484,TRD,SEC_010,60,60,Fully Completed,False
HIST_040086,TDMS_TASK_021665,S&T,SEC_004,60,60,Fully Completed,False
HIST_040087,TDMS_TASK_024500,S&T,SEC_038,120,90,Partially Completed,False
HIST_040088,TMS_TASK_008600,TRD,SEC_041,240,240,Fully Completed,False
HIST_040089,TDMS_TASK_008432,Engineering,SEC_046,300,105,Partially Completed,False
HIST_040090,TMS_TASK_028963,Engineering,SEC_009,60,15,Not Completed,True
HIST_040091,TDMS_TASK_011899,Engineering,SEC_026,300,300,Fully Completed,False
HIST_040092,SMMS_TASK_018505,S&T,SEC_022,240,240,Fully Completed,False
HIST_040093,TDMS_TASK_003539,S&T,SEC_048,300,300,Fully Completed,False
HIST_040094,TDMS_TASK_012028,Engineering,SEC_046,60,45,Partially Completed,True
HIST_040095,TDMS_TASK_016630,S&T,SEC_042,90,90,Fully Completed,False
HIST_040096,TMS_TASK_011487,Engineering,SEC_011,180,135,Partially Completed,False
HIST_040097,TDMS_TASK_002907,S&T,SEC_017,120,45,Partially Completed,True
HIST_040098,TMS_TASK_011289,S&T,SEC_039,240,165,Partially Completed,False
HIST_040099,TDMS_TASK_020514,TRD,SEC_030,300,30,Not Completed,True
HIST_040100,SMMS_TASK_020271,Engineering,SEC_029,120,60,Partially Completed,True
HIST_040101,TMS_TASK_015413,TRD,SEC_004,180,60,Partially Completed,True
HIST_040102,TMS_TASK_023420,TRD,SEC_020,120,75,Partially Completed,False
HIST_040103,TDMS_TASK_016656,TRD,SEC_048,300,195,Partially Completed,False
HIST_040104,SMMS_TASK_021561,S&T,SEC_023,180,180,Fully Completed,False
HIST_040105,TMS_TASK_018342,S&T,SEC_044,120,90,Partially Completed,False
HIST_040106,TDMS_TASK_010647,TRD,SEC_021,90,30,Not Completed,True
HIST_040107,TDMS_TASK_002466,S&T,SEC_042,60,30,Partially Completed,False
HIST_040108,TMS_TASK_006150,S&T,SEC_041,300,105,Partially Completed,True
HIST_040109,TMS_TASK_022663,S&T,SEC_031,180,30,Not Completed,True
HIST_040110,TDMS_TASK_012560,TRD,SEC_040,90,60,Partially Completed,True
HIST_040111,TMS_TASK_028067,TRD,SEC_003,90,90,Fully Completed,False
HIST_040112,TMS_TASK_003007,Engineering,SEC_019,60,60,Fully Completed,False
HIST_040113,SMMS_TASK_018312,Engineering,SEC_005,180,90,Partially Completed,False
HIST_040114,TDMS_TASK_016907,TRD,SEC_035,300,210,Partially Completed,True
HIST_040115,SMMS_TASK_014515,Engineering,SEC_015,180,60,Partially Completed,False
HIST_040116,TDMS_TASK_023050,Engineering,SEC_027,120,60,Partially Completed,False
HIST_040117,TMS_TASK_009130,TRD,SEC_042,120,120,Fully Completed,False
HIST_040118,SMMS_TASK_023397,TRD,SEC_037,240,240,Fully Completed,False
HIST_040119,SMMS_TASK_021979,Engineering,SEC_033,240,0,Not Completed,True
HIST_040120,TDMS_TASK_023741,TRD,SEC_003,240,0,Not Completed,True
HIST_040121,SMMS_TASK_011692,TRD,SEC_031,90,90,Fully Completed,False
HIST_040122,TDMS_TASK_010760,TRD,SEC_017,240,150,Partially Completed,False
HIST_040123,TMS_TASK_011633,Engineering,SEC_049,90,45,Partially Completed,True
HIST_040124,TMS_TASK_003550,Engineering,SEC_017,120,90,Partially Completed,False
HIST_040125,TDMS_TASK_002319,S&T,SEC_037,90,60,Partially Completed,False
HIST_040126,TMS_TASK_000305,Engineering,SEC_030,300,180,Partially Completed,False
HIST_040127,TDMS_TASK_014987,TRD,SEC_017,300,165,Partially Completed,True
HIST_040128,TMS_TASK_001664,TRD,SEC_011,90,90,Fully Completed,False
HIST_040129,TDMS_TASK_000082,TRD,SEC_013,300,135,Partially Completed,True
HIST_040130,SMMS_TASK_006153,S&T,SEC_027,180,15,Not Completed,True
HIST_040131,SMMS_TASK_021637,TRD,SEC_044,300,225,Partially Completed,True
HIST_040132,SMMS_TASK_019871,S&T,SEC_049,180,180,Fully Completed,False
HIST_040133,SMMS_TASK_005543,S&T,SEC_016,120,60,Partially Completed,False
HIST_040134,SMMS_TASK_008518,S&T,SEC_003,60,15,Partially Completed,False
HIST_040135,SMMS_TASK_010270,Engineering,SEC_011,240,165,Partially Completed,False
HIST_040136,SMMS_TASK_024171,Engineering,SEC_025,240,120,Partially Completed,True
HIST_040137,TDMS_TASK_001822,S&T,SEC_020,120,90,Partially Completed,False
HIST_040138,SMMS_TASK_005969,S&T,SEC_007,60,45,Partially Completed,True
HIST_040139,TMS_TASK_028201,TRD,SEC_009,180,135,Partially Completed,False
HIST_040140,TMS_TASK_003406,S&T,SEC_029,240,30,Not Completed,True
HIST_040141,TDMS_TASK_007338,TRD,SEC_014,180,0,Not Completed,True
HIST_040142,TMS_TASK_018094,TRD,SEC_012,120,120,Fully Completed,False
HIST_040143,SMMS_TASK_004736,Engineering,SEC_019,300,15,Not Completed,True
HIST_040144,TDMS_TASK_024410,TRD,SEC_045,240,120,Partially Completed,True
HIST_040145,TDMS_TASK_007786,S&T,SEC_042,300,210,Partially Completed,False
HIST_040146,TMS_TASK_027670,TRD,SEC_016,120,90,Partially Completed,True
HIST_040147,SMMS_TASK_007995,TRD,SEC_038,180,15,Not Completed,True
HIST_040148,TMS_TASK_025982,Engineering,SEC_047,180,120,Partially Completed,False
HIST_040149,SMMS_TASK_020095,Engineering,SEC_014,60,60,Fully Completed,False
HIST_040150,TMS_TASK_012224,TRD,SEC_001,180,75,Partially Completed,False
HIST_040151,TDMS_TASK_021212,Engineering,SEC_012,60,60,Fully Completed,False
HIST_040152,TDMS_TASK_023972,TRD,SEC_041,120,75,Partially Completed,False
HIST_040153,TMS_TASK_023885,S&T,SEC_006,120,90,Partially Completed,False
HIST_040154,TMS_TASK_018437,S&T,SEC_013,300,105,Partially Completed,True
HIST_040155,SMMS_TASK_013140,TRD,SEC_047,240,0,Not Completed,True
HIST_040156,SMMS_TASK_021747,S&T,SEC_010,300,300,Fully Completed,False
HIST_040157,SMMS_TASK_021489,S&T,SEC_024,60,60,Fully Completed,False
HIST_040158,TMS_TASK_003364,Engineering,SEC_044,300,0,Not Completed,True
HIST_040159,TDMS_TASK_001883,TRD,SEC_042,60,45,Partially Completed,True
HIST_040160,TMS_TASK_005318,Engineering,SEC_015,240,120,Partially Completed,False
HIST_040161,TMS_TASK_027358,Engineering,SEC_013,60,0,Not Completed,True
HIST_040162,TDMS_TASK_002341,S&T,SEC_029,90,30,Partially Completed,False
HIST_040163,TDMS_TASK_015967,Engineering,SEC_016,60,60,Fully Completed,False
HIST_040164,SMMS_TASK_020814,S&T,SEC_037,300,240,Partially Completed,True
HIST_040165,TMS_TASK_012779,S&T,SEC_034,60,30,Not Completed,True
HIST_040166,SMMS_TASK_024413,TRD,SEC_021,180,180,Fully Completed,False
HIST_040167,TMS_TASK_002964,Engineering,SEC_021,120,30,Not Completed,True
HIST_040168,TMS_TASK_018478,TRD,SEC_005,90,45,Partially Completed,False
HIST_040169,TMS_TASK_009900,TRD,SEC_034,60,60,Fully Completed,False
HIST_040170,TDMS_TASK_023792,S&T,SEC_046,180,105,Partially Completed,False
HIST_040171,TMS_TASK_029469,TRD,SEC_043,90,60,Partially Completed,False
HIST_040172,SMMS_TASK_014671,S&T,SEC_032,180,75,Partially Completed,False
HIST_040173,TDMS_TASK_008248,Engineering,SEC_036,240,105,Partially Completed,False
HIST_040174,TDMS_TASK_022564,S&T,SEC_044,120,75,Partially Completed,False
HIST_040175,TDMS_TASK_024640,S&T,SEC_011,120,15,Not Completed,True
HIST_040176,TMS_TASK_013134,S&T,SEC_038,60,15,Partially Completed,True
HIST_040177,SMMS_TASK_001515,Engineering,SEC_006,120,60,Partially Completed,False
HIST_040178,SMMS_TASK_002408,TRD,SEC_038,180,60,Partially Completed,False
HIST_040179,TDMS_TASK_008699,TRD,SEC_011,240,240,Fully Completed,False
HIST_040180,TMS_TASK_026855,S&T,SEC_029,90,45,Partially Completed,False
HIST_040181,TMS_TASK_018503,S&T,SEC_001,90,90,Fully Completed,False
HIST_040182,TDMS_TASK_005406,Engineering,SEC_001,90,30,Not Completed,True
HIST_040183,SMMS_TASK_009610,Engineering,SEC_032,180,90,Partially Completed,False
HIST_040184,TDMS_TASK_004806,TRD,SEC_044,240,120,Partially Completed,True
HIST_040185,SMMS_TASK_000393,TRD,SEC_006,300,300,Fully Completed,False
HIST_040186,SMMS_TASK_008924,Engineering,SEC_041,180,90,Partially Completed,True
HIST_040187,TMS_TASK_000731,S&T,SEC_038,60,0,Not Completed,True
HIST_040188,TMS_TASK_001292,Engineering,SEC_036,60,60,Fully Completed,False
HIST_040189,TMS_TASK_000028,TRD,SEC_014,60,30,Partially Completed,True
HIST_040190,TMS_TASK_014017,TRD,SEC_044,180,105,Partially Completed,False
HIST_040191,TMS_TASK_027811,S&T,SEC_030,60,60,Fully Completed,False
HIST_040192,TMS_TASK_004022,S&T,SEC_010,90,90,Fully Completed,False
HIST_040193,TMS_TASK_012861,Engineering,SEC_044,90,75,Partially Completed,True
HIST_040194,TDMS_TASK_012762,TRD,SEC_014,240,120,Partially Completed,False
HIST_040195,TDMS_TASK_013366,TRD,SEC_025,180,105,Partially Completed,False
HIST_040196,TMS_TASK_023182,S&T,SEC_008,120,120,Fully Completed,False
HIST_040197,TDMS_TASK_020718,TRD,SEC_020,120,60,Partially Completed,False
HIST_040198,TMS_TASK_009434,S&T,SEC_032,90,45,Partially Completed,False
HIST_040199,TMS_TASK_002513,Engineering,SEC_045,60,60,Fully Completed,False
HIST_040200,TMS_TASK_028334,TRD,SEC_022,120,60,Partially Completed,False
HIST_040201,TMS_TASK_021179,S&T,SEC_031,120,120,Fully Completed,False
HIST_040202,TMS_TASK_006184,S&T,SEC_006,300,300,Fully Completed,False
HIST_040203,TDMS_TASK_012797,TRD,SEC_012,120,45,Partially Completed,True
HIST_040204,TDMS_TASK_023309,TRD,SEC_029,60,30,Partially Completed,False
HIST_040205,TMS_TASK_021632,Engineering,SEC_003,180,0,Not Completed,True
HIST_040206,TMS_TASK_025201,TRD,SEC_017,240,240,Fully Completed,False
HIST_040207,TDMS_TASK_002471,S&T,SEC_003,120,30,Not Completed,True
HIST_040208,TDMS_TASK_019646,S&T,SEC_025,300,90,Partially Completed,True
HIST_040209,TMS_TASK_022949,Engineering,SEC_013,60,60,Fully Completed,False
HIST_040210,SMMS_TASK_024619,TRD,SEC_013,90,60,Partially Completed,True
HIST_040211,TMS_TASK_001851,Engineering,SEC_023,300,300,Fully Completed,False
HIST_040212,SMMS_TASK_015289,S&T,SEC_008,60,30,Partially Completed,True
HIST_040213,TDMS_TASK_023973,S&T,SEC_038,90,90,Fully Completed,False
HIST_040214,SMMS_TASK_008040,Engineering,SEC_023,300,300,Fully Completed,False
HIST_040215,SMMS_TASK_021323,S&T,SEC_045,240,240,Fully Completed,False
HIST_040216,SMMS_TASK_024991,Engineering,SEC_012,120,120,Fully Completed,False
HIST_040217,SMMS_TASK_020583,Engineering,SEC_004,90,15,Not Completed,True
HIST_040218,SMMS_TASK_024903,S&T,SEC_020,90,0,Not Completed,True
HIST_040219,TDMS_TASK_015937,Engineering,SEC_006,60,60,Fully Completed,False
HIST_040220,TMS_TASK_000842,S&T,SEC_019,90,30,Partially Completed,True
HIST_040221,TDMS_TASK_015769,S&T,SEC_038,60,30,Partially Completed,True
HIST_040222,TDMS_TASK_017623,TRD,SEC_047,180,60,Partially Completed,True
HIST_040223,TDMS_TASK_017322,TRD,SEC_023,300,135,Partially Completed,False
HIST_040224,TMS_TASK_029438,TRD,SEC_010,120,45,Partially Completed,True
HIST_040225,SMMS_TASK_016640,S&T,SEC_019,300,300,Fully Completed,False
HIST_040226,TMS_TASK_028262,S&T,SEC_015,180,135,Partially Completed,False
HIST_040227,TDMS_TASK_012226,Engineering,SEC_006,300,300,Fully Completed,False
HIST_040228,SMMS_TASK_002528,Engineering,SEC_039,120,45,Partially Completed,True
HIST_040229,TMS_TASK_025041,TRD,SEC_036,180,180,Fully Completed,False
HIST_040230,SMMS_TASK_024823,TRD,SEC_015,180,180,Fully Completed,False
HIST_040231,TMS_TASK_003950,Engineering,SEC_024,240,15,Not Completed,True
HIST_040232,SMMS_TASK_000082,S&T,SEC_024,300,165,Partially Completed,False
HIST_040233,TMS_TASK_016503,Engineering,SEC_022,90,30,Partially Completed,False
HIST_040234,TMS_TASK_029907,TRD,SEC_038,240,90,Partially Completed,False
HIST_040235,SMMS_TASK_005900,S&T,SEC_035,90,45,Partially Completed,False
HIST_040236,TMS_TASK_005078,S&T,SEC_001,180,180,Fully Completed,False
HIST_040237,TDMS_TASK_014174,TRD,SEC_011,180,180,Fully Completed,False
HIST_040238,SMMS_TASK_003332,S&T,SEC_047,120,120,Fully Completed,False
HIST_040239,TMS_TASK_028705,Engineering,SEC_021,300,300,Fully Completed,False
HIST_040240,TMS_TASK_011959,S&T,SEC_023,300,165,Partially Completed,False
HIST_040241,TDMS_TASK_024664,TRD,SEC_038,90,90,Fully Completed,False
HIST_040242,TDMS_TASK_013448,S&T,SEC_038,120,15,Not Completed,True
HIST_040243,SMMS_TASK_008551,Engineering,SEC_028,300,15,Not Completed,True
HIST_040244,TMS_TASK_026761,S&T,SEC_046,300,300,Fully Completed,False
HIST_040245,SMMS_TASK_007400,Engineering,SEC_029,90,45,Partially Completed,False
HIST_040246,TDMS_TASK_021870,Engineering,SEC_043,90,90,Fully Completed,False
HIST_040247,TMS_TASK_017712,S&T,SEC_023,300,165,Partially Completed,False
HIST_040248,SMMS_TASK_024763,Engineering,SEC_011,90,30,Partially Completed,True
HIST_040249,TDMS_TASK_017285,TRD,SEC_006,300,150,Partially Completed,True
HIST_040250,TDMS_TASK_005493,Engineering,SEC_028,180,180,Fully Completed,False
HIST_040251,TDMS_TASK_014613,TRD,SEC_044,120,75,Partially Completed,False
HIST_040252,TDMS_TASK_020821,S&T,SEC_021,240,120,Partially Completed,False
HIST_040253,TMS_TASK_004800,Engineering,SEC_036,240,240,Fully Completed,False
HIST_040254,TMS_TASK_019115,Engineering,SEC_027,300,15,Not Completed,True
HIST_040255,TMS_TASK_011554,Engineering,SEC_040,90,15,Not Completed,True
HIST_040256,SMMS_TASK_015384,S&T,SEC_039,120,120,Fully Completed,False
HIST_040257,SMMS_TASK_002595,Engineering,SEC_035,240,120,Partially Completed,True
HIST_040258,TMS_TASK_003259,TRD,SEC_018,120,120,Fully Completed,False
HIST_040259,SMMS_TASK_014607,TRD,SEC_021,240,0,Not Completed,True
HIST_040260,TMS_TASK_008061,S&T,SEC_024,60,60,Fully Completed,False
HIST_040261,SMMS_TASK_002586,Engineering,SEC_041,300,300,Fully Completed,False
HIST_040262,TMS_TASK_029327,S&T,SEC_030,240,30,Not Completed,True
HIST_040263,TDMS_TASK_016488,TRD,SEC_009,240,240,Fully Completed,False
HIST_040264,SMMS_TASK_024601,TRD,SEC_014,240,165,Partially Completed,False
HIST_040265,SMMS_TASK_019936,S&T,SEC_016,90,15,Not Completed,True
HIST_040266,TDMS_TASK_011536,Engineering,SEC_030,60,15,Partially Completed,False
HIST_040267,TMS_TASK_014443,S&T,SEC_038,180,15,Not Completed,True
HIST_040268,TMS_TASK_020513,Engineering,SEC_008,180,15,Not Completed,True
HIST_040269,TDMS_TASK_005187,TRD,SEC_036,60,30,Not Completed,True
HIST_040270,TDMS_TASK_004927,S&T,SEC_031,90,90,Fully Completed,False
HIST_040271,TMS_TASK_001709,TRD,SEC_011,240,150,Partially Completed,True
HIST_040272,TMS_TASK_017944,Engineering,SEC_008,240,150,Partially Completed,False
HIST_040273,TMS_TASK_018168,Engineering,SEC_008,300,105,Partially Completed,False
HIST_040274,TMS_TASK_000485,S&T,SEC_039,60,60,Fully Completed,False
HIST_040275,SMMS_TASK_022905,TRD,SEC_012,240,240,Fully Completed,False
HIST_040276,TMS_TASK_004354,TRD,SEC_010,120,15,Not Completed,True
HIST_040277,TDMS_TASK_012310,TRD,SEC_021,90,90,Fully Completed,False
HIST_040278,SMMS_TASK_016845,Engineering,SEC_032,300,300,Fully Completed,False
HIST_040279,TDMS_TASK_005939,S&T,SEC_022,180,120,Partially Completed,True
HIST_040280,SMMS_TASK_009772,Engineering,SEC_029,300,30,Not Completed,True
HIST_040281,TDMS_TASK_022621,Engineering,SEC_018,120,120,Fully Completed,False
HIST_040282,TMS_TASK_021635,TRD,SEC_021,240,90,Partially Completed,True
HIST_040283,SMMS_TASK_014638,Engineering,SEC_029,60,30,Partially Completed,True
HIST_040284,TMS_TASK_000524,S&T,SEC_032,60,60,Fully Completed,False
HIST_040285,TDMS_TASK_011632,TRD,SEC_037,120,0,Not Completed,True
HIST_040286,SMMS_TASK_015441,TRD,SEC_042,180,120,Partially Completed,False
HIST_040287,TMS_TASK_014073,S&T,SEC_017,60,45,Partially Completed,False
HIST_040288,TDMS_TASK_010409,Engineering,SEC_006,180,0,Not Completed,True
HIST_040289,TDMS_TASK_024138,S&T,SEC_005,300,210,Partially Completed,False
HIST_040290,TMS_TASK_005484,TRD,SEC_034,120,60,Partially Completed,False
HIST_040291,TDMS_TASK_012660,S&T,SEC_022,60,45,Partially Completed,False
HIST_040292,TDMS_TASK_003918,TRD,SEC_021,120,30,Not Completed,True
HIST_040293,TMS_TASK_028354,TRD,SEC_036,180,105,Partially Completed,False
HIST_040294,SMMS_TASK_020764,TRD,SEC_034,60,15,Not Completed,True
