task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,spatial_mapping_status,spatial_error_estimate_km
TMS_TASK_010350,Engineering,SEC_009,CHAINAGE,TMS_TASK_010350,42.556,42.734,Track Parameter Deviation,C,2024-07-01,2024-07-28,0,Deferred,156,Tamping Machine,90,28.176025,77.88772,42.645,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010351,Engineering,SEC_044,CHAINAGE,TMS_TASK_010351,174.273,174.588,Ballast Issue,C,2024-06-19,2024-07-20,4,Deferred,164,Ballast Cleaning Machine,120,26.734911,79.951137,174.43,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010352,Engineering,SEC_003,CHAINAGE,TMS_TASK_010352,17.501,17.842,Ballast Issue,B,2024-01-15,2024-01-25,0,Completed,341,Ballast Cleaning Machine,120,28.448438,77.497184,17.672,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010353,Engineering,SEC_013,CHAINAGE,TMS_TASK_010353,63.626,64.958,Ballast Issue,C,2024-07-27,2024-08-10,0,Open,143,Ballast Cleaning Machine,120,27.938791,78.22477,64.292,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010354,Engineering,SEC_010,CHAINAGE,TMS_TASK_010354,45.933,45.966,Deep Screening Overdue,A,2024-12-26,2025-01-01,0,In-Progress,0,Ballast Cleaning Machine,240,28.138761,77.9384,45.95,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010355,Engineering,SEC_030,CHAINAGE,TMS_TASK_010355,136.909,138.145,Deep Screening Overdue,B,2024-08-24,2024-09-01,2,Deferred,121,Ballast Cleaning Machine,240,27.138471,79.371398,137.527,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010356,Engineering,SEC_001,CHAINAGE,TMS_TASK_010356,5.844,6.882,Ballast Issue,B,2024-12-19,2024-12-28,0,Completed,3,Ballast Cleaning Machine,120,28.573434,77.319587,6.363,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010357,Engineering,SEC_001,CHAINAGE,TMS_TASK_010357,2.725,3.084,Weld Failure,A,2024-03-15,2024-03-22,0,Completed,284,Engineering crew,120,28.611591,77.264909,2.905,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010358,Engineering,SEC_025,CHAINAGE,TMS_TASK_010358,95.363,96.456,Weld Failure,A,2024-02-12,2024-02-14,0,Open,321,Engineering crew,120,27.593536,78.719811,95.91,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010359,Engineering,SEC_048,CHAINAGE,TMS_TASK_010359,193.264,193.751,Weld Failure,C,2024-02-05,2024-02-22,0,In-Progress,313,Engineering crew,120,26.525864,80.247712,193.507,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010360,Engineering,SEC_026,CHAINAGE,TMS_TASK_010360,117.872,118.663,Deep Screening Overdue,B,2024-05-06,2024-05-19,3,In-Progress,226,Ballast Cleaning Machine,240,27.348939,79.069589,118.267,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010361,Engineering,SEC_022,CHAINAGE,TMS_TASK_010361,91.017,91.869,Weld Failure,A,2024-03-08,2024-03-13,0,In-Progress,293,Engineering crew,120,27.641931,78.650346,91.443,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010362,Engineering,SEC_033,CHAINAGE,TMS_TASK_010362,149.523,149.906,Rail Fracture Risk,A,2024-01-22,2024-01-24,4,Deferred,342,Engineering crew,180,27.004537,79.563185,149.714,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010363,Engineering,SEC_028,CHAINAGE,TMS_TASK_010363,130.545,131.271,Deep Screening Overdue,B,2024-11-24,2024-12-04,0,In-Progress,27,Ballast Cleaning Machine,240,27.209262,79.268759,130.908,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010364,Engineering,SEC_019,CHAINAGE,TMS_TASK_010364,87.639,87.81,Deep Screening Overdue,C,2024-10-23,2024-11-24,0,Open,37,Ballast Cleaning Machine,240,27.682353,78.593417,87.725,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010365,Engineering,SEC_029,CHAINAGE,TMS_TASK_010365,134.217,134.762,Track Parameter Deviation,A,2024-09-11,2024-09-15,1,Open,107,Tamping Machine,90,27.170261,79.324739,134.49,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010366,Engineering,SEC_001,CHAINAGE,TMS_TASK_010366,4.649,5.764,Ballast Issue,B,2024-06-19,2024-06-28,3,Deferred,186,Ballast Cleaning Machine,120,28.586193,77.301303,5.207,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010367,Engineering,SEC_012,CHAINAGE,TMS_TASK_010367,59.03,59.239,Deep Screening Overdue,A,2024-02-06,2024-02-13,0,In-Progress,322,Ballast Cleaning Machine,240,27.995863,78.14593,59.135,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010368,Engineering,SEC_034,CHAINAGE,TMS_TASK_010368,151.111,151.413,Ballast Issue,C,2024-12-12,2025-01-08,1,Open,0,Ballast Cleaning Machine,120,26.987174,79.587983,151.262,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010369,Engineering,SEC_017,CHAINAGE,TMS_TASK_010369,74.835,75.068,Weld Failure,B,2024-12-27,2025-01-17,1,Deferred,0,Engineering crew,120,27.82365,78.392585,74.951,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010370,Engineering,SEC_003,CHAINAGE,TMS_TASK_010370,15.43,16.739,Rail Fracture Risk,B,2024-02-21,2024-03-05,3,Deferred,301,Engineering crew,180,28.465686,77.47205,16.084,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010371,Engineering,SEC_007,CHAINAGE,TMS_TASK_010371,33.623,34.922,Weld Failure,B,2024-08-31,2024-09-17,0,Completed,105,Engineering crew,120,28.270277,77.755679,34.272,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010372,Engineering,SEC_043,CHAINAGE,TMS_TASK_010372,167.988,169.063,Ballast Issue,B,2024-01-29,2024-02-05,3,Deferred,330,Ballast Cleaning Machine,120,26.79813,79.857492,168.525,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010373,Engineering,SEC_017,CHAINAGE,TMS_TASK_010373,77.054,77.436,Ballast Issue,C,2024-03-10,2024-04-02,0,Open,273,Ballast Cleaning Machine,120,27.797918,78.428375,77.245,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010374,Engineering,SEC_002,CHAINAGE,TMS_TASK_010374,11.651,12.971,Rail Fracture Risk,B,2024-12-05,2024-12-22,0,Completed,9,Engineering crew,180,28.507215,77.412759,12.311,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010375,Engineering,SEC_036,CHAINAGE,TMS_TASK_010375,154.437,154.876,Ballast Issue,C,2024-05-19,2024-07-01,0,Open,183,Ballast Cleaning Machine,120,26.950569,79.640872,154.656,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010376,Engineering,SEC_026,CHAINAGE,TMS_TASK_010376,117.123,117.366,Track Parameter Deviation,B,2024-12-04,2024-12-17,3,Deferred,14,Tamping Machine,90,27.360234,79.053553,117.245,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010377,Engineering,SEC_023,CHAINAGE,TMS_TASK_010377,93.546,93.826,Ballast Issue,C,2024-09-09,2024-10-10,1,Open,82,Ballast Cleaning Machine,120,27.618539,78.684798,93.686,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010378,Engineering,SEC_044,CHAINAGE,TMS_TASK_010378,174.377,175.851,Deep Screening Overdue,B,2024-11-08,2024-11-24,0,Completed,37,Ballast Cleaning Machine,240,26.727571,79.962065,175.114,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010379,Engineering,SEC_016,CHAINAGE,TMS_TASK_010379,74.354,74.387,Rail Fracture Risk,A,2024-01-19,2024-01-24,0,Open,342,Engineering crew,180,27.8293,78.383241,74.37,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010380,Engineering,SEC_029,CHAINAGE,TMS_TASK_010380,134.845,135.206,Track Parameter Deviation,A,2024-04-10,2024-04-17,0,Completed,258,Tamping Machine,90,27.164444,79.33267,135.025,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010381,Engineering,SEC_037,CHAINAGE,TMS_TASK_010381,155.871,156.632,Rail Fracture Risk,A,2024-04-07,2024-04-08,0,Open,267,Engineering crew,180,26.932913,79.664648,156.252,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010382,Engineering,SEC_030,CHAINAGE,TMS_TASK_010382,136.65,137.808,Weld Failure,B,2024-12-31,2025-01-09,0,Open,0,Engineering crew,120,27.141432,79.366591,137.229,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010383,Engineering,SEC_011,CHAINAGE,TMS_TASK_010383,55.949,57.438,Deep Screening Overdue,B,2024-08-05,2024-08-20,0,Completed,133,Ballast Cleaning Machine,240,28.022538,78.108072,56.694,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010384,Engineering,SEC_034,CHAINAGE,TMS_TASK_010384,151.106,151.408,Deep Screening Overdue,C,2024-02-18,2024-03-30,0,Completed,276,Ballast Cleaning Machine,240,26.987214,79.587909,151.257,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010385,Engineering,SEC_037,CHAINAGE,TMS_TASK_010385,155.658,156.071,Deep Screening Overdue,B,2024-11-09,2024-11-30,0,Open,31,Ballast Cleaning Machine,240,26.937119,79.658728,155.864,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010386,Engineering,SEC_006,CHAINAGE,TMS_TASK_010386,29.386,29.867,Deep Screening Overdue,B,2024-06-13,2024-06-27,3,Deferred,187,Ballast Cleaning Machine,240,28.320303,77.681832,29.627,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010387,Engineering,SEC_009,CHAINAGE,TMS_TASK_010387,44.955,45.833,Rail Fracture Risk,A,2024-01-25,2024-01-29,0,Open,337,Engineering crew,180,28.145335,77.929931,45.394,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010388,Engineering,SEC_034,CHAINAGE,TMS_TASK_010388,151.11,151.412,Track Parameter Deviation,B,2024-04-27,2024-05-09,2,In-Progress,236,Tamping Machine,90,26.987182,79.587968,151.261,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010389,Engineering,SEC_006,CHAINAGE,TMS_TASK_010389,27.468,27.59,Track Parameter Deviation,A,2024-12-11,2024-12-13,0,Completed,18,Tamping Machine,90,28.342754,77.649063,27.529,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010390,Engineering,SEC_044,CHAINAGE,TMS_TASK_010390,175.305,175.719,Track Parameter Deviation,C,2024-10-31,2024-11-24,4,Deferred,37,Tamping Machine,90,26.723297,79.968428,175.512,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010391,Engineering,SEC_006,CHAINAGE,TMS_TASK_010391,29.921,30.954,Weld Failure,A,2024-03-28,2024-04-04,0,Open,271,Engineering crew,120,28.311622,77.694503,30.438,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010392,Engineering,SEC_048,CHAINAGE,TMS_TASK_010392,193.821,193.878,Deep Screening Overdue,B,2024-10-07,2024-10-14,0,Deferred,78,Ballast Cleaning Machine,240,26.522479,80.252653,193.849,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010393,Engineering,SEC_033,CHAINAGE,TMS_TASK_010393,148.918,149.782,Deep Screening Overdue,B,2024-12-13,2024-12-26,3,Deferred,5,Ballast Cleaning Machine,240,27.008766,79.557296,149.35,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010394,Engineering,SEC_022,CHAINAGE,TMS_TASK_010394,90.515,91.434,Track Parameter Deviation,B,2024-06-13,2024-06-21,0,Completed,193,Tamping Machine,90,27.646996,78.643403,90.975,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010395,Engineering,SEC_014,CHAINAGE,TMS_TASK_010395,68.166,68.246,Rail Fracture Risk,A,2024-10-14,2024-10-21,0,Completed,71,Engineering crew,180,27.896045,78.286862,68.206,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010396,Engineering,SEC_017,CHAINAGE,TMS_TASK_010396,75.701,76.676,Rail Fracture Risk,A,2024-08-07,2024-08-13,0,Deferred,140,Engineering crew,180,27.809771,78.411888,76.189,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010397,Engineering,SEC_037,CHAINAGE,TMS_TASK_010397,155.299,156.06,Weld Failure,A,2024-11-10,2024-11-15,0,In-Progress,46,Engineering crew,120,26.939129,79.655898,155.68,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010398,Engineering,SEC_037,CHAINAGE,TMS_TASK_010398,155.694,156.24,Track Parameter Deviation,B,2024-11-21,2024-12-04,0,Deferred,27,Tamping Machine,90,26.936005,79.660296,155.967,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010399,Engineering,SEC_011,CHAINAGE,TMS_TASK_010399,54.907,55.519,Ballast Issue,C,2024-04-13,2024-05-27,4,Deferred,218,Ballast Cleaning Machine,120,28.038446,78.084672,55.213,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010400,Engineering,SEC_027,CHAINAGE,TMS_TASK_010400,127.877,127.945,Deep Screening Overdue,C,2024-01-30,2024-03-13,1,Open,293,Ballast Cleaning Machine,240,27.24212,79.221128,127.911,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010401,Engineering,SEC_049,CHAINAGE,TMS_TASK_010401,197.395,198.624,Track Parameter Deviation,A,2024-11-22,2024-11-28,0,Completed,33,Tamping Machine,90,26.476574,80.317954,198.01,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010402,Engineering,SEC_013,CHAINAGE,TMS_TASK_010402,63.293,64.14,Weld Failure,A,2024-12-06,2024-12-11,0,Open,20,Engineering crew,120,27.945003,78.215716,63.716,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010403,Engineering,SEC_034,CHAINAGE,TMS_TASK_010403,151.407,151.669,Rail Fracture Risk,A,2024-03-08,2024-03-12,0,Completed,294,Engineering crew,180,26.98499,79.592091,151.538,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010404,Engineering,SEC_009,CHAINAGE,TMS_TASK_010404,40.344,41.844,Rail Fracture Risk,A,2024-12-20,2024-12-26,0,Completed,5,Engineering crew,180,28.19334,77.863905,41.094,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010405,Engineering,SEC_041,CHAINAGE,TMS_TASK_010405,164.976,165.434,Rail Fracture Risk,A,2024-01-21,2024-01-26,0,Open,340,Engineering crew,180,26.83426,79.805071,165.205,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010406,Engineering,SEC_009,CHAINAGE,TMS_TASK_010406,43.787,44.134,Ballast Issue,C,2024-02-26,2024-04-04,4,Deferred,271,Ballast Cleaning Machine,120,28.161339,77.90792,43.96,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010407,Engineering,SEC_015,CHAINAGE,TMS_TASK_010407,71.892,73.299,Rail Fracture Risk,A,2024-07-24,2024-07-29,4,Deferred,155,Engineering crew,180,27.848112,78.35592,72.596,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010408,Engineering,SEC_023,CHAINAGE,TMS_TASK_010408,93.656,93.937,Ballast Issue,C,2024-11-01,2024-11-16,3,In-Progress,45,Ballast Cleaning Machine,120,27.617689,78.686922,93.797,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010409,Engineering,SEC_019,CHAINAGE,TMS_TASK_010409,87.689,87.86,Track Parameter Deviation,B,2024-12-27,2025-01-04,1,Deferred,0,Tamping Machine,90,27.681677,78.594356,87.774,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010410,Engineering,SEC_009,CHAINAGE,TMS_TASK_010410,44.451,44.631,Deep Screening Overdue,B,2024-02-19,2024-03-05,0,Completed,301,Ballast Cleaning Machine,240,28.154858,77.916833,44.541,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010411,Engineering,SEC_032,CHAINAGE,TMS_TASK_010411,145.841,146.108,Ballast Issue,B,2024-09-22,2024-10-02,0,Deferred,90,Ballast Cleaning Machine,120,27.045824,79.503967,145.975,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010412,Engineering,SEC_001,CHAINAGE,TMS_TASK_010412,2.344,3.78,Deep Screening Overdue,B,2024-05-21,2024-05-29,4,Deferred,216,Ballast Cleaning Machine,240,28.609853,77.267399,3.062,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010413,Engineering,SEC_049,CHAINAGE,TMS_TASK_010413,196.568,197.314,Rail Fracture Risk,B,2024-10-09,2024-10-24,4,Deferred,68,Engineering crew,180,26.488468,80.301069,196.941,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010414,Engineering,SEC_003,CHAINAGE,TMS_TASK_010414,13.743,14.068,Ballast Issue,C,2024-06-15,2024-07-22,1,Deferred,162,Ballast Cleaning Machine,120,28.489368,77.437541,13.905,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010415,Engineering,SEC_017,CHAINAGE,TMS_TASK_010415,76.331,77.487,Rail Fracture Risk,A,2024-02-22,2024-02-28,0,Completed,307,Engineering crew,180,27.801688,78.423132,76.909,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010416,Engineering,SEC_046,CHAINAGE,TMS_TASK_010416,189.629,190.068,Track Parameter Deviation,B,2024-08-20,2024-09-08,0,In-Progress,114,Tamping Machine,90,26.565273,80.191165,189.849,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010417,Engineering,SEC_008,CHAINAGE,TMS_TASK_010417,38.681,39.193,Deep Screening Overdue,B,2024-06-15,2024-07-01,0,In-Progress,183,Ballast Cleaning Machine,240,28.218757,77.830562,38.937,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010418,Engineering,SEC_004,CHAINAGE,TMS_TASK_010418,25.106,25.552,Weld Failure,A,2024-06-13,2024-06-20,0,Open,194,Engineering crew,120,28.365908,77.616267,25.329,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010419,Engineering,SEC_037,CHAINAGE,TMS_TASK_010419,156.012,156.638,Deep Screening Overdue,C,2024-07-16,2024-08-30,4,Deferred,123,Ballast Cleaning Machine,240,26.932114,79.665772,156.325,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010420,Engineering,SEC_004,CHAINAGE,TMS_TASK_010420,24.205,25.461,Deep Screening Overdue,B,2024-04-06,2024-04-14,1,Deferred,261,Ballast Cleaning Machine,240,28.371238,77.608603,24.833,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010421,Engineering,SEC_045,CHAINAGE,TMS_TASK_010421,180.45,180.815,Ballast Issue,B,2024-12-12,2024-12-28,0,Completed,3,Ballast Cleaning Machine,120,26.667142,80.04909,180.632,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010422,Engineering,SEC_023,CHAINAGE,TMS_TASK_010422,93.537,93.764,Ballast Issue,C,2024-05-23,2024-06-16,0,Completed,198,Ballast Cleaning Machine,120,27.618813,78.684115,93.65,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010423,Engineering,SEC_043,CHAINAGE,TMS_TASK_010423,168.169,169.666,Weld Failure,A,2024-04-30,2024-05-03,0,Open,242,Engineering crew,120,26.793951,79.863638,168.918,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010424,Engineering,SEC_013,CHAINAGE,TMS_TASK_010424,63.47,64.007,Deep Screening Overdue,A,2024-10-13,2024-10-20,0,In-Progress,72,Ballast Cleaning Machine,240,27.944766,78.216062,63.739,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010425,Engineering,SEC_007,CHAINAGE,TMS_TASK_010425,32.279,32.639,Ballast Issue,B,2024-10-31,2024-11-12,0,In-Progress,49,Ballast Cleaning Machine,120,28.289885,77.726507,32.459,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010426,Engineering,SEC_048,CHAINAGE,TMS_TASK_010426,193.447,193.743,Rail Fracture Risk,A,2024-02-07,2024-02-13,0,Deferred,322,Engineering crew,180,26.524998,80.248977,193.595,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010427,Engineering,SEC_038,CHAINAGE,TMS_TASK_010427,157.799,158.471,Deep Screening Overdue,C,2024-01-22,2024-02-08,3,Open,327,Ballast Cleaning Machine,240,26.912082,79.694182,158.135,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010428,Engineering,SEC_045,CHAINAGE,TMS_TASK_010428,179.627,179.898,Ballast Issue,C,2024-07-01,2024-07-31,1,Open,153,Ballast Cleaning Machine,120,26.676848,80.035555,179.762,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010429,Engineering,SEC_016,CHAINAGE,TMS_TASK_010429,74.354,74.387,Rail Fracture Risk,A,2024-11-14,2024-11-17,0,Completed,44,Engineering crew,180,27.8293,78.383241,74.37,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010430,Engineering,SEC_020,CHAINAGE,TMS_TASK_010430,88.514,88.636,Deep Screening Overdue,C,2024-09-16,2024-10-25,3,Deferred,67,Ballast Cleaning Machine,240,27.672118,78.606279,88.575,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010431,Engineering,SEC_029,CHAINAGE,TMS_TASK_010431,134.315,134.654,Rail Fracture Risk,A,2024-09-03,2024-09-06,0,Deferred,116,Engineering crew,180,27.170315,79.324665,134.484,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010432,Engineering,SEC_022,CHAINAGE,TMS_TASK_010432,90.737,90.932,Track Parameter Deviation,B,2024-01-06,2024-01-14,0,Deferred,352,Tamping Machine,90,27.648509,78.641328,90.834,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010433,Engineering,SEC_012,CHAINAGE,TMS_TASK_010433,61.32,62.583,Ballast Issue,B,2024-12-03,2024-12-13,0,In-Progress,18,Ballast Cleaning Machine,120,27.964394,78.188504,61.951,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010434,Engineering,SEC_019,CHAINAGE,TMS_TASK_010434,87.592,87.763,Ballast Issue,B,2024-07-10,2024-07-27,0,Open,157,Ballast Cleaning Machine,120,27.682988,78.592534,87.678,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010435,Engineering,SEC_030,CHAINAGE,TMS_TASK_010435,136.607,137.664,Deep Screening Overdue,B,2024-10-09,2024-10-26,0,Open,66,Ballast Cleaning Machine,240,27.142361,79.365082,137.135,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010436,Engineering,SEC_002,CHAINAGE,TMS_TASK_010436,11.679,12.717,Deep Screening Overdue,C,2024-02-13,2024-03-07,0,In-Progress,299,Ballast Cleaning Machine,240,28.508487,77.41101,12.198,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010437,Engineering,SEC_017,CHAINAGE,TMS_TASK_010437,74.95,76.16,Weld Failure,B,2024-12-25,2025-01-11,0,Completed,0,Engineering crew,120,27.816879,78.402003,75.555,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010438,Engineering,SEC_015,CHAINAGE,TMS_TASK_010438,71.861,72.376,Ballast Issue,C,2024-03-02,2024-04-10,1,Deferred,265,Ballast Cleaning Machine,120,27.853261,78.348611,72.119,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_010439,Engineering,SEC_004,CHAINAGE,TMS_TASK_010439,25.251,26.228,Deep Screening Overdue,B,2024-07-03,2024-07-17,1,Open,167,Ballast Cleaning Machine,240,28.361497,77.62261,25.739,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
