slot_id,section_id,window_start,window_end,passenger_traffic_density,is_blocked
SLOT_042735,SEC_003,2024-07-27 00:15:00,2024-07-27 00:30:00,0.61,False
SLOT_042736,SEC_016,2024-03-17 12:30:00,2024-03-17 13:00:00,0.4,False
SLOT_042737,SEC_014,2024-03-07 17:15:00,2024-03-07 18:45:00,0.81,True
SLOT_042738,SEC_021,2024-01-31 15:30:00,2024-01-31 15:45:00,0.43,False
SLOT_042739,SEC_029,2024-07-12 04:00:00,2024-07-12 05:00:00,0.11,False
SLOT_042740,SEC_049,2024-04-12 13:45:00,2024-04-12 16:45:00,0.28,True
SLOT_042741,SEC_004,2024-04-26 08:00:00,2024-04-26 11:00:00,0.84,False
SLOT_042742,SEC_028,2024-07-19 19:15:00,2024-07-19 19:30:00,0.75,True
SLOT_042743,SEC_009,2024-12-16 10:45:00,2024-12-16 12:15:00,0.61,True
SLOT_042744,SEC_027,2024-11-13 21:30:00,2024-11-13 23:00:00,0.5,False
SLOT_042745,SEC_032,2024-02-08 05:00:00,2024-02-08 06:00:00,0.57,False
SLOT_042746,SEC_040,2024-05-09 05:30:00,2024-05-09 05:45:00,0.63,False
SLOT_042747,SEC_028,2024-03-21 15:15:00,2024-03-21 16:15:00,0.48,False
SLOT_042748,SEC_009,2024-05-06 18:00:00,2024-05-06 19:30:00,0.76,True
SLOT_042749,SEC_045,2024-11-26 23:30:00,2024-11-27 01:00:00,0.49,True
SLOT_042750,SEC_020,2024-05-05 08:15:00,2024-05-05 09:15:00,0.92,True
SLOT_042751,SEC_024,2024-08-24 01:30:00,2024-08-24 04:30:00,0.18,True
SLOT_042752,SEC_032,2024-11-03 02:00:00,2024-11-03 02:30:00,0.3,False
SLOT_042753,SEC_013,2024-04-09 15:30:00,2024-04-09 17:00:00,0.66,False
SLOT_042754,SEC_049,2024-06-20 11:00:00,2024-06-20 13:00:00,0.53,False
SLOT_042755,SEC_003,2024-10-24 07:15:00,2024-10-24 07:45:00,0.79,True
SLOT_042756,SEC_008,2024-05-01 12:45:00,2024-05-01 13:45:00,0.32,False
SLOT_042757,SEC_049,2024-09-01 18:45:00,2024-09-01 19:00:00,0.86,True
SLOT_042758,SEC_023,2024-03-05 06:15:00,2024-03-05 07:15:00,0.55,False
SLOT_042759,SEC_044,2024-12-02 02:00:00,2024-12-02 03:30:00,0.31,False
SLOT_042760,SEC_045,2024-02-15 01:15:00,2024-02-15 04:15:00,0.23,False
SLOT_042761,SEC_049,2024-09-09 09:15:00,2024-09-09 09:30:00,0.77,True
SLOT_042762,SEC_036,2024-12-22 08:00:00,2024-12-22 08:30:00,0.76,True
SLOT_042763,SEC_034,2024-02-22 01:30:00,2024-02-22 02:00:00,0.14,False
SLOT_042764,SEC_031,2024-06-27 20:45:00,2024-06-27 23:45:00,0.88,True
SLOT_042765,SEC_034,2024-12-13 04:15:00,2024-12-13 07:15:00,0.27,False
SLOT_042766,SEC_013,2024-01-27 08:15:00,2024-01-27 11:15:00,0.82,True
SLOT_042767,SEC_040,2024-04-22 21:30:00,2024-04-23 00:30:00,0.43,True
SLOT_042768,SEC_010,2024-11-27 17:30:00,2024-11-27 17:45:00,0.92,False
SLOT_042769,SEC_024,2024-02-18 13:00:00,2024-02-18 13:30:00,0.1,False
SLOT_042770,SEC_019,2024-12-15 12:15:00,2024-12-15 13:15:00,0.43,False
SLOT_042771,SEC_038,2024-09-30 12:45:00,2024-09-30 14:45:00,0.31,True
SLOT_042772,SEC_013,2024-03-27 06:45:00,2024-03-27 07:15:00,0.43,False
SLOT_042773,SEC_011,2024-03-16 17:15:00,2024-03-16 19:15:00,0.9,True
SLOT_042774,SEC_040,2024-04-25 22:00:00,2024-04-26 00:00:00,0.42,False
SLOT_042775,SEC_024,2024-07-12 08:00:00,2024-07-12 10:00:00,0.96,True
SLOT_042776,SEC_036,2024-12-17 10:15:00,2024-12-17 10:45:00,0.51,True
SLOT_042777,SEC_044,2024-10-17 00:45:00,2024-10-17 02:15:00,0.43,True
SLOT_042778,SEC_041,2024-01-06 12:15:00,2024-01-06 12:45:00,0.25,True
SLOT_042779,SEC_020,2024-08-03 20:15:00,2024-08-03 21:45:00,0.73,True
SLOT_042780,SEC_009,2024-04-28 08:30:00,2024-04-28 10:30:00,0.83,True
SLOT_042781,SEC_048,2024-07-12 21:15:00,2024-07-12 22:15:00,0.49,False
SLOT_042782,SEC_016,2024-06-06 05:45:00,2024-06-06 07:45:00,0.5,False
SLOT_042783,SEC_038,2024-08-03 12:00:00,2024-08-03 12:30:00,0.29,False
SLOT_042784,SEC_038,2024-10-08 16:15:00,2024-10-08 18:15:00,0.49,False
SLOT_042785,SEC_022,2024-03-28 13:00:00,2024-03-28 13:30:00,0.3,False
SLOT_042786,SEC_009,2024-05-14 23:45:00,2024-05-15 00:45:00,0.49,False
SLOT_042787,SEC_024,2024-01-18 12:00:00,2024-01-18 15:00:00,0.18,False
SLOT_042788,SEC_008,2024-05-03 00:30:00,2024-05-03 02:30:00,0.47,True
SLOT_042789,SEC_018,2024-12-27 00:30:00,2024-12-27 01:30:00,0.68,True
SLOT_042790,SEC_019,2024-09-23 08:00:00,2024-09-23 09:30:00,0.91,True
SLOT_042791,SEC_026,2024-09-04 10:00:00,2024-09-04 11:30:00,0.54,False
SLOT_042792,SEC_010,2024-11-06 18:00:00,2024-11-06 21:00:00,0.85,True
SLOT_042793,SEC_042,2024-07-27 19:00:00,2024-07-27 19:30:00,0.82,True
SLOT_042794,SEC_004,2024-02-04 05:15:00,2024-02-04 07:15:00,0.45,False
SLOT_042795,SEC_049,2024-08-28 20:30:00,2024-08-28 23:30:00,0.73,True
SLOT_042796,SEC_016,2024-02-22 01:00:00,2024-02-22 02:30:00,0.43,False
SLOT_042797,SEC_024,2024-03-12 20:30:00,2024-03-12 22:30:00,0.8,True
SLOT_042798,SEC_043,2024-08-29 09:45:00,2024-08-29 11:15:00,0.94,False
SLOT_042799,SEC_033,2024-12-04 04:15:00,2024-12-04 07:15:00,0.1,True
SLOT_042800,SEC_003,2024-04-25 00:30:00,2024-04-25 01:00:00,0.42,True
SLOT_042801,SEC_030,2024-04-19 12:15:00,2024-04-19 15:15:00,0.33,False
SLOT_042802,SEC_028,2024-09-01 04:30:00,2024-09-01 06:00:00,0.31,False
SLOT_042803,SEC_046,2024-04-24 21:15:00,2024-04-24 22:45:00,0.65,True
SLOT_042804,SEC_028,2024-03-04 10:00:00,2024-03-04 13:00:00,0.53,True
SLOT_042805,SEC_049,2024-03-25 22:15:00,2024-03-25 22:30:00,0.65,True
SLOT_042806,SEC_027,2024-10-21 21:45:00,2024-10-22 00:45:00,0.55,False
SLOT_042807,SEC_010,2024-08-12 19:45:00,2024-08-12 22:45:00,0.85,True
SLOT_042808,SEC_025,2024-04-27 00:15:00,2024-04-27 00:30:00,0.56,True
SLOT_042809,SEC_045,2024-12-30 16:45:00,2024-12-30 18:15:00,0.61,True
SLOT_042810,SEC_001,2024-05-02 21:00:00,2024-05-02 22:00:00,0.65,True
SLOT_042811,SEC_020,2024-09-08 15:15:00,2024-09-08 15:45:00,0.41,False
SLOT_042812,SEC_003,2024-03-06 21:45:00,2024-03-06 22:15:00,0.49,True
SLOT_042813,SEC_042,2024-12-09 19:00:00,2024-12-09 19:15:00,0.74,True
SLOT_042814,SEC_026,2024-03-18 20:45:00,2024-03-18 22:45:00,0.81,True
SLOT_042815,SEC_036,2024-06-06 18:45:00,2024-06-06 19:15:00,0.94,True
SLOT_042816,SEC_048,2024-08-07 09:00:00,2024-08-07 10:30:00,0.8,False
SLOT_042817,SEC_041,2024-07-09 17:15:00,2024-07-09 18:15:00,0.77,True
SLOT_042818,SEC_020,2024-07-31 22:30:00,2024-08-01 01:30:00,0.7,False
SLOT_042819,SEC_046,2024-10-10 10:15:00,2024-10-10 10:30:00,0.63,True
SLOT_042820,SEC_024,2024-10-28 01:15:00,2024-10-28 01:30:00,0.39,False
SLOT_042821,SEC_048,2024-05-04 22:30:00,2024-05-05 00:30:00,0.48,False
SLOT_042822,SEC_049,2024-08-18 12:45:00,2024-08-18 14:15:00,0.21,False
SLOT_042823,SEC_011,2024-07-27 07:00:00,2024-07-27 08:30:00,0.76,True
SLOT_042824,SEC_039,2024-06-05 06:15:00,2024-06-05 07:15:00,0.46,True
SLOT_042825,SEC_035,2024-07-04 19:00:00,2024-07-04 20:30:00,0.93,True
SLOT_042826,SEC_038,2024-10-21 04:15:00,2024-10-21 05:45:00,0.26,False
SLOT_042827,SEC_009,2024-09-05 07:00:00,2024-09-05 10:00:00,0.93,True
SLOT_042828,SEC_025,2024-01-07 19:00:00,2024-01-07 21:00:00,0.97,False
SLOT_042829,SEC_008,2024-01-24 05:15:00,2024-01-24 08:15:00,0.54,False
SLOT_042830,SEC_044,2024-09-13 22:15:00,2024-09-14 01:15:00,0.5,True
SLOT_042831,SEC_043,2024-07-13 10:45:00,2024-07-13 11:15:00,0.59,False
SLOT_042832,SEC_029,2024-07-17 04:00:00,2024-07-17 04:15:00,0.34,True
SLOT_042833,SEC_007,2024-11-05 05:15:00,2024-11-05 06:45:00,0.71,True
SLOT_042834,SEC_033,2024-03-21 18:30:00,2024-03-21 21:30:00,0.83,True
SLOT_042835,SEC_022,2024-04-03 21:15:00,2024-04-03 22:15:00,0.69,False
SLOT_042836,SEC_039,2024-08-21 02:00:00,2024-08-21 05:00:00,0.13,False
SLOT_042837,SEC_005,2024-10-13 09:30:00,2024-10-13 10:00:00,0.71,True
SLOT_042838,SEC_020,2024-12-27 15:45:00,2024-12-27 17:45:00,0.55,True
SLOT_042839,SEC_018,2024-12-06 23:00:00,2024-12-06 23:15:00,0.5,True
SLOT_042840,SEC_047,2024-05-06 20:45:00,2024-05-06 21:15:00,0.8,False
SLOT_042841,SEC_015,2024-03-06 15:15:00,2024-03-06 18:15:00,0.59,False
SLOT_042842,SEC_049,2024-08-21 10:45:00,2024-08-21 11:15:00,0.66,False
SLOT_042843,SEC_046,2024-03-09 02:15:00,2024-03-09 05:15:00,0.11,False
SLOT_042844,SEC_029,2024-06-09 23:45:00,2024-06-10 00:00:00,0.56,False
SLOT_042845,SEC_009,2024-04-20 18:30:00,2024-04-20 21:30:00,0.87,True
SLOT_042846,SEC_011,2024-05-23 03:30:00,2024-05-23 06:30:00,0.32,False
SLOT_042847,SEC_001,2024-11-20 11:45:00,2024-11-20 14:45:00,0.61,True
SLOT_042848,SEC_038,2024-04-22 02:00:00,2024-04-22 03:00:00,0.3,False
SLOT_042849,SEC_036,2024-11-07 17:30:00,2024-11-07 18:30:00,0.82,False
SLOT_042850,SEC_016,2024-03-24 13:30:00,2024-03-24 16:30:00,0.41,False
SLOT_042851,SEC_036,2024-04-19 14:15:00,2024-04-19 14:30:00,0.62,True
SLOT_042852,SEC_029,2024-03-27 22:15:00,2024-03-28 00:15:00,0.62,True
SLOT_042853,SEC_041,2024-09-30 12:30:00,2024-09-30 12:45:00,0.44,False
SLOT_042854,SEC_005,2024-10-10 19:45:00,2024-10-10 20:45:00,0.74,True
SLOT_042855,SEC_010,2024-01-13 11:30:00,2024-01-13 13:30:00,0.63,True
SLOT_042856,SEC_040,2024-04-28 16:00:00,2024-04-28 16:30:00,0.71,False
SLOT_042857,SEC_019,2024-12-08 17:15:00,2024-12-08 17:30:00,0.81,True
SLOT_042858,SEC_047,2024-07-12 13:00:00,2024-07-12 14:00:00,0.44,False
SLOT_042859,SEC_044,2024-03-06 22:30:00,2024-03-07 00:00:00,0.45,True
SLOT_042860,SEC_005,2024-03-19 13:45:00,2024-03-19 14:45:00,0.13,False
SLOT_042861,SEC_020,2024-06-19 03:30:00,2024-06-19 05:00:00,0.26,False
SLOT_042862,SEC_036,2024-03-18 19:30:00,2024-03-18 21:00:00,0.87,True
SLOT_042863,SEC_007,2024-06-08 11:45:00,2024-06-08 13:45:00,0.48,True
SLOT_042864,SEC_043,2024-08-02 14:45:00,2024-08-02 15:00:00,0.58,False
SLOT_042865,SEC_005,2024-06-19 09:00:00,2024-06-19 09:30:00,0.71,True
SLOT_042866,SEC_006,2024-08-01 18:15:00,2024-08-01 19:45:00,0.91,True
SLOT_042867,SEC_027,2024-01-21 12:15:00,2024-01-21 13:15:00,0.21,False
SLOT_042868,SEC_013,2024-07-03 21:15:00,2024-07-04 00:15:00,0.52,True
SLOT_042869,SEC_032,2024-01-21 17:30:00,2024-01-21 18:00:00,0.9,True
SLOT_042870,SEC_020,2024-09-10 12:00:00,2024-09-10 12:30:00,0.27,False
SLOT_042871,SEC_014,2024-07-10 07:45:00,2024-07-10 08:00:00,0.81,True
SLOT_042872,SEC_042,2024-08-21 08:00:00,2024-08-21 09:00:00,0.96,True
SLOT_042873,SEC_008,2024-05-02 14:00:00,2024-05-02 14:15:00,0.61,False
SLOT_042874,SEC_025,2024-03-14 14:30:00,2024-03-14 17:30:00,0.71,True
SLOT_042875,SEC_009,2024-09-04 02:15:00,2024-09-04 03:45:00,0.33,False
SLOT_042876,SEC_007,2024-01-21 17:45:00,2024-01-21 19:45:00,0.87,True
SLOT_042877,SEC_011,2024-06-25 16:00:00,2024-06-25 17:30:00,0.72,False
SLOT_042878,SEC_013,2024-04-08 16:30:00,2024-04-08 16:45:00,0.45,False
SLOT_042879,SEC_021,2024-05-10 03:45:00,2024-05-10 05:15:00,0.24,False
SLOT_042880,SEC_023,2024-06-06 00:00:00,2024-06-06 01:00:00,0.51,False
SLOT_042881,SEC_007,2024-06-16 17:00:00,2024-06-16 19:00:00,0.94,True
SLOT_042882,SEC_002,2024-03-17 03:15:00,2024-03-17 03:30:00,0.4,False
SLOT_042883,SEC_005,2024-02-16 04:30:00,2024-02-16 05:30:00,0.44,False
SLOT_042884,SEC_031,2024-06-25 06:45:00,2024-06-25 07:15:00,0.46,True
SLOT_042885,SEC_048,2024-04-13 14:45:00,2024-04-13 15:45:00,0.7,False
SLOT_042886,SEC_002,2024-01-14 22:00:00,2024-01-15 00:00:00,0.43,True
SLOT_042887,SEC_002,2024-11-09 20:00:00,2024-11-09 20:15:00,0.91,True
SLOT_042888,SEC_039,2024-06-23 05:15:00,2024-06-23 05:30:00,0.61,False
SLOT_042889,SEC_036,2024-02-02 12:15:00,2024-02-02 14:15:00,0.42,False
SLOT_042890,SEC_036,2024-05-08 21:30:00,2024-05-08 22:00:00,0.4,False
SLOT_042891,SEC_009,2024-02-13 22:45:00,2024-02-13 23:00:00,0.65,True
SLOT_042892,SEC_043,2024-12-17 08:45:00,2024-12-17 09:00:00,0.7,True
SLOT_042893,SEC_031,2024-06-25 22:45:00,2024-06-25 23:00:00,0.49,True
SLOT_042894,SEC_008,2024-11-16 21:45:00,2024-11-16 23:45:00,0.56,True
SLOT_042895,SEC_006,2024-05-05 08:15:00,2024-05-05 10:15:00,0.94,False
SLOT_042896,SEC_030,2024-12-14 22:45:00,2024-12-14 23:45:00,0.54,True
SLOT_042897,SEC_039,2024-12-07 17:30:00,2024-12-07 19:00:00,0.71,True
SLOT_042898,SEC_039,2024-08-29 02:00:00,2024-08-29 03:00:00,0.2,False
SLOT_042899,SEC_029,2024-06-02 03:15:00,2024-06-02 04:15:00,0.25,False
SLOT_042900,SEC_026,2024-12-21 21:15:00,2024-12-21 21:30:00,0.67,False
SLOT_042901,SEC_035,2024-07-28 09:00:00,2024-07-28 09:15:00,0.79,True
SLOT_042902,SEC_007,2024-03-10 18:30:00,2024-03-10 21:30:00,0.85,True
SLOT_042903,SEC_018,2024-01-26 01:15:00,2024-01-26 01:45:00,0.27,False
SLOT_042904,SEC_005,2024-07-13 02:30:00,2024-07-13 05:30:00,0.39,False
SLOT_042905,SEC_042,2024-03-31 05:30:00,2024-03-31 07:30:00,0.51,False
SLOT_042906,SEC_030,2024-09-29 01:15:00,2024-09-29 03:15:00,0.3,False
SLOT_042907,SEC_039,2024-07-20 00:30:00,2024-07-20 01:00:00,0.67,True
SLOT_042908,SEC_025,2024-06-25 23:45:00,2024-06-26 01:45:00,0.56,False
SLOT_042909,SEC_046,2024-04-13 01:45:00,2024-04-13 03:15:00,0.3,False
SLOT_042910,SEC_046,2024-03-19 15:45:00,2024-03-19 18:45:00,0.74,False
SLOT_042911,SEC_031,2024-03-14 10:45:00,2024-03-14 13:45:00,0.45,True
SLOT_042912,SEC_041,2024-08-27 23:00:00,2024-08-28 00:30:00,0.56,True
SLOT_042913,SEC_033,2024-10-13 15:15:00,2024-10-13 16:45:00,0.45,True
SLOT_042914,SEC_036,2024-12-21 06:30:00,2024-12-21 09:30:00,0.44,True
SLOT_042915,SEC_013,2024-09-04 07:45:00,2024-09-04 09:15:00,0.71,True
SLOT_042916,SEC_049,2024-07-10 02:45:00,2024-07-10 05:45:00,0.42,False
SLOT_042917,SEC_010,2024-09-09 05:00:00,2024-09-09 08:00:00,0.65,False
SLOT_042918,SEC_035,2024-03-31 15:15:00,2024-03-31 16:15:00,0.57,False
SLOT_042919,SEC_030,2024-11-16 07:00:00,2024-11-16 10:00:00,0.88,True
SLOT_042920,SEC_005,2024-01-15 11:15:00,2024-01-15 11:45:00,0.59,False
SLOT_042921,SEC_038,2024-11-27 10:45:00,2024-11-27 11:45:00,0.49,True
SLOT_042922,SEC_004,2024-02-08 11:30:00,2024-02-08 13:00:00,0.53,True
SLOT_042923,SEC_025,2024-12-12 05:45:00,2024-12-12 07:45:00,0.71,False
SLOT_042924,SEC_040,2024-10-11 06:45:00,2024-10-11 08:45:00,0.68,False
SLOT_042925,SEC_007,2024-06-02 19:30:00,2024-06-02 19:45:00,0.76,False
SLOT_042926,SEC_018,2024-06-26 02:30:00,2024-06-26 04:30:00,0.25,False
SLOT_042927,SEC_025,2024-04-17 22:00:00,2024-04-17 22:30:00,0.44,False
SLOT_042928,SEC_046,2024-03-17 02:00:00,2024-03-17 04:00:00,0.36,False
SLOT_042929,SEC_019,2024-04-24 19:30:00,2024-04-24 22:30:00,0.93,False
SLOT_042930,SEC_006,2024-11-10 16:45:00,2024-11-10 17:15:00,0.74,True
SLOT_042931,SEC_007,2024-04-02 15:15:00,2024-04-02 16:15:00,0.73,False
SLOT_042932,SEC_010,2024-06-08 09:15:00,2024-06-08 09:30:00,0.91,True
SLOT_042933,SEC_043,2024-09-07 12:45:00,2024-09-07 13:00:00,0.1,False
SLOT_042934,SEC_038,2024-10-18 09:30:00,2024-10-18 10:00:00,0.96,True
SLOT_042935,SEC_021,2024-04-21 06:00:00,2024-04-21 06:30:00,0.66,True
SLOT_042936,SEC_042,2024-10-23 04:45:00,2024-10-23 06:15:00,0.21,False
SLOT_042937,SEC_046,2024-03-05 01:45:00,2024-03-05 02:15:00,0.45,False
SLOT_042938,SEC_043,2024-09-19 05:30:00,2024-09-19 06:00:00,0.52,False
SLOT_042939,SEC_001,2024-02-10 02:30:00,2024-02-10 05:30:00,0.35,False
SLOT_042940,SEC_005,2024-12-21 08:00:00,2024-12-21 08:30:00,0.91,True
SLOT_042941,SEC_036,2024-02-06 03:45:00,2024-02-06 05:45:00,0.17,False
SLOT_042942,SEC_019,2024-11-24 10:45:00,2024-11-24 13:45:00,0.64,False
SLOT_042943,SEC_008,2024-10-05 05:15:00,2024-10-05 08:15:00,0.6,False
SLOT_042944,SEC_032,2024-02-15 05:45:00,2024-02-15 07:45:00,0.49,True
SLOT_042945,SEC_018,2024-10-10 17:30:00,2024-10-10 20:30:00,0.72,True
SLOT_042946,SEC_046,2024-05-05 03:15:00,2024-05-05 04:15:00,0.41,False
SLOT_042947,SEC_029,2024-12-25 10:15:00,2024-12-25 13:15:00,0.75,True
SLOT_042948,SEC_012,2024-12-15 01:30:00,2024-12-15 01:45:00,0.45,True
SLOT_042949,SEC_046,2024-12-05 22:30:00,2024-12-05 23:30:00,0.54,True
SLOT_042950,SEC_030,2024-08-27 11:15:00,2024-08-27 11:30:00,0.46,True
SLOT_042951,SEC_015,2024-11-24 13:30:00,2024-11-24 15:00:00,0.34,False
SLOT_042952,SEC_008,2024-06-11 13:45:00,2024-06-11 14:45:00,0.35,False
SLOT_042953,SEC_028,2024-01-22 10:15:00,2024-01-22 12:15:00,0.4,True
SLOT_042954,SEC_037,2024-11-11 18:45:00,2024-11-11 19:15:00,0.94,False
SLOT_042955,SEC_041,2024-01-18 10:45:00,2024-01-18 11:15:00,0.7,True
SLOT_042956,SEC_007,2024-08-21 13:00:00,2024-08-21 13:15:00,0.33,False
SLOT_042957,SEC_022,2024-07-16 02:45:00,2024-07-16 03:15:00,0.45,False
SLOT_042958,SEC_049,2024-05-15 16:30:00,2024-05-15 18:30:00,0.74,False
SLOT_042959,SEC_033,2024-09-27 10:30:00,2024-09-27 11:00:00,0.64,True
SLOT_042960,SEC_005,2024-04-09 05:15:00,2024-04-09 05:45:00,0.6,True
SLOT_042961,SEC_045,2024-12-06 10:45:00,2024-12-06 11:00:00,0.71,False
SLOT_042962,SEC_034,2024-11-07 09:15:00,2024-11-07 12:15:00,0.8,True
SLOT_042963,SEC_023,2024-12-02 05:15:00,2024-12-02 06:15:00,0.56,False
SLOT_042964,SEC_039,2024-11-05 20:30:00,2024-11-05 23:30:00,0.94,True
SLOT_042965,SEC_032,2024-10-29 21:45:00,2024-10-29 22:15:00,0.64,True
SLOT_042966,SEC_013,2024-12-02 20:00:00,2024-12-02 21:00:00,0.75,True
SLOT_042967,SEC_040,2024-12-02 21:15:00,2024-12-02 23:15:00,0.64,True
SLOT_042968,SEC_013,2024-10-14 07:00:00,2024-10-14 07:30:00,0.83,True
SLOT_042969,SEC_012,2024-10-18 00:45:00,2024-10-18 02:45:00,0.67,False
SLOT_042970,SEC_030,2024-03-08 18:15:00,2024-03-08 19:45:00,0.85,True
SLOT_042971,SEC_001,2024-03-04 09:15:00,2024-03-04 11:15:00,0.79,True
SLOT_042972,SEC_031,2024-05-22 14:45:00,2024-05-22 17:45:00,0.61,True
SLOT_042973,SEC_027,2024-05-13 03:15:00,2024-05-13 05:15:00,0.4,False
SLOT_042974,SEC_036,2024-04-30 12:15:00,2024-04-30 14:15:00,0.12,False
SLOT_042975,SEC_008,2024-04-19 11:45:00,2024-04-19 12:45:00,0.71,True
SLOT_042976,SEC_029,2024-04-04 10:15:00,2024-04-04 10:30:00,0.45,True
SLOT_042977,SEC_022,2024-07-26 05:00:00,2024-07-26 05:30:00,0.63,False
SLOT_042978,SEC_009,2024-10-17 18:30:00,2024-10-17 20:30:00,0.93,False
SLOT_042979,SEC_023,2024-10-23 07:15:00,2024-10-23 07:30:00,0.91,True
SLOT_042980,SEC_046,2024-02-15 19:30:00,2024-02-15 21:00:00,0.74,True
SLOT_042981,SEC_041,2024-07-17 22:30:00,2024-07-18 00:30:00,0.58,True
SLOT_042982,SEC_009,2024-06-24 02:15:00,2024-06-24 03:15:00,0.18,False
SLOT_042983,SEC_042,2024-10-19 21:15:00,2024-10-19 22:45:00,0.44,False
SLOT_042984,SEC_028,2024-11-12 04:00:00,2024-11-12 04:30:00,0.27,False
SLOT_042985,SEC_003,2024-05-01 00:00:00,2024-05-01 02:00:00,0.73,True
SLOT_042986,SEC_046,2024-10-15 22:00:00,2024-10-15 23:30:00,0.68,True
SLOT_042987,SEC_026,2024-08-06 05:15:00,2024-08-06 05:45:00,0.64,False
SLOT_042988,SEC_045,2024-04-07 13:45:00,2024-04-07 15:45:00,0.37,False
SLOT_042989,SEC_005,2024-07-24 11:00:00,2024-07-24 13:00:00,0.52,True
SLOT_042990,SEC_009,2024-01-14 21:45:00,2024-01-14 22:45:00,0.44,True
SLOT_042991,SEC_045,2024-01-20 13:00:00,2024-01-20 15:00:00,0.28,True
SLOT_042992,SEC_012,2024-05-31 06:45:00,2024-05-31 09:45:00,0.51,False
SLOT_042993,SEC_027,2024-12-16 15:00:00,2024-12-16 17:00:00,0.56,True
SLOT_042994,SEC_030,2024-08-05 11:15:00,2024-08-05 11:45:00,0.5,False
SLOT_042995,SEC_047,2024-09-02 20:45:00,2024-09-02 21:45:00,0.73,True
SLOT_042996,SEC_017,2024-11-08 10:15:00,2024-11-08 10:30:00,0.75,True
SLOT_042997,SEC_037,2024-06-13 15:45:00,2024-06-13 17:45:00,0.51,True
SLOT_042998,SEC_036,2024-07-12 16:45:00,2024-07-12 18:15:00,0.45,False
SLOT_042999,SEC_035,2024-04-12 02:15:00,2024-04-12 02:45:00,0.18,False
SLOT_043000,SEC_026,2024-04-07 08:00:00,2024-04-07 08:30:00,0.92,True
SLOT_043001,SEC_004,2024-12-01 03:45:00,2024-12-01 04:00:00,0.17,False
SLOT_043002,SEC_014,2024-09-09 05:30:00,2024-09-09 07:00:00,0.61,True
SLOT_043003,SEC_028,2024-02-18 04:45:00,2024-02-18 05:15:00,0.34,False
SLOT_043004,SEC_021,2024-05-27 01:00:00,2024-05-27 02:00:00,0.13,False
SLOT_043005,SEC_010,2024-10-09 12:45:00,2024-10-09 13:15:00,0.33,False
SLOT_043006,SEC_034,2024-10-29 13:15:00,2024-10-29 14:15:00,0.17,False
SLOT_043007,SEC_023,2024-08-29 23:00:00,2024-08-30 00:00:00,0.61,False
SLOT_043008,SEC_039,2024-01-09 09:30:00,2024-01-09 10:30:00,0.79,True
SLOT_043009,SEC_027,2024-05-17 08:45:00,2024-05-17 09:45:00,0.96,True
SLOT_043010,SEC_019,2024-06-02 13:15:00,2024-06-02 13:30:00,0.14,False
SLOT_043011,SEC_006,2024-03-07 21:45:00,2024-03-08 00:45:00,0.53,True
SLOT_043012,SEC_006,2024-06-03 01:15:00,2024-06-03 01:45:00,0.34,True
SLOT_043013,SEC_025,2024-05-14 23:30:00,2024-05-14 23:45:00,0.67,True
SLOT_043014,SEC_018,2024-08-03 21:00:00,2024-08-03 22:00:00,0.67,False
SLOT_043015,SEC_036,2024-04-24 04:45:00,2024-04-24 05:15:00,0.42,False
SLOT_043016,SEC_031,2024-05-11 09:15:00,2024-05-11 11:15:00,0.87,True
SLOT_043017,SEC_014,2024-11-14 19:15:00,2024-11-14 20:15:00,0.92,True
SLOT_043018,SEC_038,2024-05-27 07:15:00,2024-05-27 10:15:00,0.93,False
SLOT_043019,SEC_028,2024-03-10 10:45:00,2024-03-10 11:15:00,0.45,False
SLOT_043020,SEC_044,2024-09-25 17:15:00,2024-09-25 17:45:00,0.86,True
SLOT_043021,SEC_047,2024-04-06 23:45:00,2024-04-07 00:00:00,0.5,True
SLOT_043022,SEC_048,2024-03-03 08:45:00,2024-03-03 09:00:00,0.9,True
SLOT_043023,SEC_007,2024-10-06 01:15:00,2024-10-06 01:45:00,0.15,True
SLOT_043024,SEC_026,2024-03-28 05:00:00,2024-03-28 06:00:00,0.41,True
SLOT_043025,SEC_002,2024-01-03 05:15:00,2024-01-03 05:45:00,0.59,False
SLOT_043026,SEC_044,2024-02-07 16:45:00,2024-02-07 17:45:00,0.46,False
SLOT_043027,SEC_035,2024-09-28 21:15:00,2024-09-28 21:30:00,0.57,False
SLOT_043028,SEC_013,2024-04-04 11:15:00,2024-04-04 12:15:00,0.55,True
SLOT_043029,SEC_030,2024-05-24 05:30:00,2024-05-24 05:45:00,0.62,True
SLOT_043030,SEC_028,2024-07-03 08:45:00,2024-07-03 10:15:00,0.88,True
SLOT_043031,SEC_027,2024-04-11 08:30:00,2024-04-11 09:00:00,0.92,True
SLOT_043032,SEC_027,2024-03-10 09:45:00,2024-03-10 10:45:00,0.78,True
SLOT_043033,SEC_049,2024-01-26 04:45:00,2024-01-26 05:45:00,0.21,False
SLOT_043034,SEC_038,2024-01-27 21:45:00,2024-01-27 22:15:00,0.52,True
SLOT_043035,SEC_020,2024-11-30 23:00:00,2024-11-30 23:15:00,0.51,False
SLOT_043036,SEC_038,2024-12-30 18:30:00,2024-12-30 18:45:00,0.86,True
SLOT_043037,SEC_007,2024-08-22 13:15:00,2024-08-22 16:15:00,0.39,False
