train_number,train_name,from_station_code,from_station_name,to_station_code,to_station_name,depart_from,arrive_at,from_seq,to_seq,from_distance_km,to_distance_km,section_distance_km,source
12689.0,Mas-Ncj Exp.,JTJ,Jolarpettai,TPT,Tirupattur,21:30:00,21:41:00,4.0,5.0,212.0,220.0,8.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,TPT,Tirupattur,MAP,Morappur,21:42:00,22:09:00,5.0,6.0,220.0,266.0,46.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,MAP,Morappur,SA,Salem Jn.,22:10:00,23:02:00,6.0,7.0,266.0,331.0,65.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,SA,Salem Jn.,ED,Erode Jn.,23:05:00,00:20:00,7.0,8.0,331.0,390.0,59.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,ED,Erode Jn.,KRR,Karur Jn.,00:30:00,01:32:00,8.0,9.0,390.0,456.0,66.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,KRR,Karur Jn.,TPJ,Tiruchirappa,01:35:00,03:25:00,9.0,10.0,456.0,531.0,75.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,TPJ,Tiruchirappa,DG,Dindigul Jn,03:35:00,04:48:00,10.0,11.0,531.0,625.0,94.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,DG,Dindigul Jn,KQN,Kodaikkanal,04:50:00,05:09:00,11.0,12.0,625.0,647.0,22.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,KQN,Kodaikkanal,MDU,Madurai Jn,05:10:00,06:05:00,12.0,13.0,647.0,688.0,41.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,MDU,Madurai Jn,VPT,Virudunagar,06:10:00,06:48:00,13.0,14.0,688.0,731.0,43.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,VPT,Virudunagar,SRT,Satur,06:50:00,07:09:00,14.0,15.0,731.0,758.0,27.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,SRT,Satur,CVP,Kovilpatti,07:10:00,07:29:00,15.0,16.0,758.0,780.0,22.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,CVP,Kovilpatti,MEJ,Vanchi Maniy,07:30:00,08:14:00,16.0,17.0,780.0,816.0,36.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,MEJ,Vanchi Maniy,TEN,Tirunelveli,08:15:00,09:35:00,17.0,18.0,816.0,845.0,29.0,derived_from_OGD_timetable
12689.0,Mas-Ncj Exp.,TEN,Tirunelveli,NCJ,Nagercoil Jn,09:40:00,11:05:00,18.0,19.0,845.0,918.0,73.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,NCJ,Nagercoil Jn,TEN,Tirunelveli,19:40:00,21:10:00,1.0,2.0,0.0,73.0,73.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,TEN,Tirunelveli,MEJ,Vanchi Maniy,21:15:00,21:40:00,2.0,3.0,73.0,102.0,29.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,MEJ,Vanchi Maniy,CVP,Kovilpatti,21:41:00,22:14:00,3.0,4.0,102.0,138.0,36.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,CVP,Kovilpatti,SRT,Satur,22:15:00,22:34:00,4.0,5.0,138.0,159.0,21.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,SRT,Satur,VPT,Virudunagar,22:35:00,23:06:00,5.0,6.0,159.0,186.0,27.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,VPT,Virudunagar,MDU,Madurai Jn,23:07:00,00:25:00,6.0,7.0,186.0,229.0,43.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,MDU,Madurai Jn,KQN,Kodaikkanal,00:30:00,01:04:00,7.0,8.0,229.0,270.0,41.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,KQN,Kodaikkanal,DG,Dindigul Jn,01:05:00,01:25:00,8.0,9.0,270.0,292.0,22.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,DG,Dindigul Jn,TPJ,Tiruchirappa,01:27:00,03:00:00,9.0,10.0,292.0,386.0,94.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,TPJ,Tiruchirappa,KRR,Karur Jn.,03:10:00,04:13:00,10.0,11.0,386.0,462.0,76.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,KRR,Karur Jn.,ED,Erode Jn.,04:15:00,05:50:00,11.0,12.0,462.0,527.0,65.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,ED,Erode Jn.,SA,Salem Jn.,06:00:00,06:52:00,12.0,13.0,527.0,586.0,59.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,SA,Salem Jn.,MAP,Morappur,06:55:00,07:44:00,13.0,14.0,586.0,652.0,66.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,MAP,Morappur,TPT,Tirupattur,07:45:00,08:24:00,14.0,15.0,652.0,699.0,47.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,TPT,Tirupattur,JTJ,Jolarpettai,08:25:00,08:48:00,15.0,16.0,699.0,707.0,8.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,JTJ,Jolarpettai,KPD,Katpadi Jn,08:50:00,09:58:00,16.0,17.0,707.0,791.0,84.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,KPD,Katpadi Jn,AJJ,Arakkonam Jn,10:00:00,10:53:00,17.0,18.0,791.0,852.0,61.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,AJJ,Arakkonam Jn,PER,Perambur,10:55:00,11:43:00,18.0,19.0,852.0,915.0,63.0,derived_from_OGD_timetable
12690.0,Ncj-Mas Exp,PER,Perambur,MAS,Chennai Cent,11:45:00,12:25:00,19.0,20.0,915.0,920.0,5.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MS,Chennai Egmo,TBM,Tambaram,19:30:00,19:58:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,TBM,Tambaram,CGL,Chengalpattu,20:00:00,20:28:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,CGL,Chengalpattu,MMK,Madurantakam,20:30:00,20:48:00,3.0,4.0,55.0,80.0,25.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MMK,Madurantakam,MLMR,Melmaruvathu,20:50:00,20:58:00,4.0,5.0,80.0,91.0,11.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MLMR,Melmaruvathu,TMV,Tindivanam,21:00:00,21:23:00,5.0,6.0,91.0,121.0,30.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,TMV,Tindivanam,VM,Villupuram J,21:25:00,22:05:00,6.0,7.0,121.0,158.0,37.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,VM,Villupuram J,VRI,Vridha Chala,22:10:00,22:48:00,7.0,8.0,158.0,212.0,54.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,VRI,Vridha Chala,ALU,Ariyalur,22:50:00,23:29:00,8.0,9.0,212.0,266.0,54.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,ALU,Ariyalur,TPJ,Tiruchirappa,23:30:00,00:45:00,9.0,10.0,266.0,335.0,69.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,TPJ,Tiruchirappa,DG,Dindigul Jn,00:50:00,02:05:00,10.0,11.0,335.0,429.0,94.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,DG,Dindigul Jn,KQN,Kodaikkanal,02:10:00,02:29:00,11.0,12.0,429.0,451.0,22.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,KQN,Kodaikkanal,MDU,Madurai Jn,02:30:00,03:15:00,12.0,13.0,451.0,492.0,41.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MDU,Madurai Jn,TMQ,Tirumangalam,03:20:00,03:37:00,13.0,14.0,492.0,510.0,18.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,TMQ,Tirumangalam,VPT,Virudunagar,03:38:00,04:00:00,14.0,15.0,510.0,535.0,25.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,VPT,Virudunagar,SRT,Satur,04:02:00,04:24:00,15.0,16.0,535.0,562.0,27.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,SRT,Satur,CVP,Kovilpatti,04:25:00,04:44:00,16.0,17.0,562.0,584.0,22.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,CVP,Kovilpatti,KDU,Kadambur,04:45:00,05:04:00,17.0,18.0,584.0,606.0,22.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,KDU,Kadambur,MEJ,Vanchi Maniy,05:05:00,05:19:00,18.0,19.0,606.0,620.0,14.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MEJ,Vanchi Maniy,MVN,Milavittan,05:20:00,05:59:00,19.0,20.0,620.0,644.0,24.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,MVN,Milavittan,TME,Tutimelur,06:00:00,06:09:00,20.0,21.0,644.0,651.0,7.0,derived_from_OGD_timetable
12693.0,Ms-Tn Pearl,TME,Tutimelur,TN,Tuticorin,06:10:00,06:35:00,21.0,22.0,651.0,652.0,1.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,TN,Tuticorin,MVN,Milavittan,20:00:00,20:09:00,1.0,2.0,0.0,7.0,7.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MVN,Milavittan,MEJ,Vanchi Maniy,20:10:00,20:29:00,2.0,3.0,7.0,31.0,24.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MEJ,Vanchi Maniy,KDU,Kadambur,20:30:00,20:41:00,3.0,4.0,31.0,45.0,14.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,KDU,Kadambur,CVP,Kovilpatti,20:42:00,21:04:00,4.0,5.0,45.0,67.0,22.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,CVP,Kovilpatti,SRT,Satur,21:05:00,21:24:00,5.0,6.0,67.0,88.0,21.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,SRT,Satur,VPT,Virudunagar,21:25:00,21:54:00,6.0,7.0,88.0,115.0,27.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,VPT,Virudunagar,TMQ,Tirumangalam,21:55:00,22:15:00,7.0,8.0,115.0,141.0,26.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,TMQ,Tirumangalam,MDU,Madurai Jn,22:16:00,22:45:00,8.0,9.0,141.0,158.0,17.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MDU,Madurai Jn,KQN,Kodaikkanal,22:50:00,23:19:00,9.0,10.0,158.0,199.0,41.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,KQN,Kodaikkanal,DG,Dindigul Jn,23:20:00,23:45:00,10.0,11.0,199.0,221.0,22.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,DG,Dindigul Jn,TPJ,Tiruchirappa,23:50:00,01:25:00,11.0,12.0,221.0,315.0,94.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,TPJ,Tiruchirappa,ALU,Ariyalur,01:30:00,02:34:00,12.0,13.0,315.0,385.0,70.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,ALU,Ariyalur,VRI,Vridha Chala,02:35:00,03:14:00,13.0,14.0,385.0,438.0,53.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,VRI,Vridha Chala,VM,Villupuram J,03:15:00,04:15:00,14.0,15.0,438.0,493.0,55.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,VM,Villupuram J,TMV,Tindivanam,04:25:00,04:58:00,15.0,16.0,493.0,530.0,37.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,TMV,Tindivanam,MLMR,Melmaruvathu,05:00:00,05:23:00,16.0,17.0,530.0,560.0,30.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MLMR,Melmaruvathu,MMK,Madurantakam,05:25:00,05:38:00,17.0,18.0,560.0,571.0,11.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MMK,Madurantakam,CGL,Chengalpattu,05:40:00,06:08:00,18.0,19.0,571.0,595.0,24.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,CGL,Chengalpattu,TBM,Tambaram,06:10:00,06:38:00,19.0,20.0,595.0,626.0,31.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,TBM,Tambaram,MBM,Mambalam,06:40:00,06:59:00,20.0,21.0,626.0,644.0,18.0,derived_from_OGD_timetable
12694.0,Tn-Ms Pearl,MBM,Mambalam,MS,Chennai Egmo,07:00:00,07:40:00,21.0,22.0,644.0,651.0,7.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,RMM,Rameswaram,RMD,Ramanathapur,23:00:00,23:53:00,1.0,2.0,0.0,46.0,46.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,RMD,Ramanathapur,PMK,Paramakkudi,23:55:00,00:24:00,2.0,3.0,46.0,82.0,36.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,PMK,Paramakkudi,MNM,Manamadurai,00:25:00,00:55:00,3.0,4.0,82.0,106.0,24.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,MNM,Manamadurai,SVGA,Sivaganga,01:00:00,01:26:00,4.0,5.0,106.0,126.0,20.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,SVGA,Sivaganga,DKO,Devakottai R,01:27:00,02:02:00,5.0,6.0,126.0,162.0,36.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,DKO,Devakottai R,KKDI,Karaikkudi,02:03:00,02:24:00,6.0,7.0,162.0,167.0,5.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,KKDI,Karaikkudi,PDKT,Pudukkottai,02:25:00,02:56:00,7.0,8.0,167.0,203.0,36.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,PDKT,Pudukkottai,TPJ,Tiruchirappa,02:57:00,04:10:00,8.0,9.0,203.0,256.0,53.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,TPJ,Tiruchirappa,TJ,Thanjavur Jn,04:15:00,04:58:00,9.0,10.0,256.0,306.0,50.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,TJ,Thanjavur Jn,KMU,Kumbakonam,05:00:00,05:33:00,10.0,11.0,306.0,345.0,39.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,KMU,Kumbakonam,MV,Mayiladutura,05:35:00,07:13:00,11.0,12.0,345.0,376.0,31.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,MV,Mayiladutura,SY,Sirkazhi,07:15:00,07:30:00,12.0,13.0,376.0,396.0,20.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,SY,Sirkazhi,CDM,Chidambaram,07:31:00,07:44:00,13.0,14.0,396.0,413.0,17.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,CDM,Chidambaram,CUPJ,Cuddalore Po,07:45:00,08:29:00,14.0,15.0,413.0,452.0,39.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,CUPJ,Cuddalore Po,VM,Villupuram J,08:30:00,09:55:00,15.0,16.0,452.0,498.0,46.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,VM,Villupuram J,CGL,Chengalpattu,10:00:00,11:23:00,16.0,17.0,498.0,601.0,103.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,CGL,Chengalpattu,MS,Chennai Egmo,11:25:00,12:40:00,17.0,18.0,601.0,657.0,56.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,MS,Chennai Egmo,GDR,Gudur Jn.,13:00:00,15:50:00,18.0,19.0,657.0,799.0,142.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,GDR,Gudur Jn.,NLR,Nellore,15:52:00,16:17:00,19.0,20.0,799.0,837.0,38.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,NLR,Nellore,OGL,Ongole,16:18:00,17:44:00,20.0,21.0,837.0,953.0,116.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,OGL,Ongole,TEL,Tenali Jn.,17:45:00,18:57:00,21.0,22.0,953.0,1060.0,107.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,TEL,Tenali Jn.,BZA,Vijaywada Jn,18:58:00,20:05:00,22.0,23.0,1060.0,1091.0,31.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,BZA,Vijaywada Jn,WL,Warangal,20:20:00,23:40:00,23.0,24.0,1091.0,1298.0,207.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,WL,Warangal,RDM,Ramgundam,23:45:00,01:09:00,24.0,25.0,1298.0,1400.0,102.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,RDM,Ramgundam,SKZR,Sirpurkaghaz,01:10:00,02:10:00,25.0,26.0,1400.0,1472.0,72.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,SKZR,Sirpurkaghaz,BPQ,Balharshah,02:11:00,04:10:00,26.0,27.0,1472.0,1542.0,70.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,BPQ,Balharshah,CD,Chandrapur (,04:20:00,04:38:00,27.0,28.0,1542.0,1556.0,14.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,CD,Chandrapur (,SEGM,Sewagram,04:39:00,06:12:00,28.0,29.0,1556.0,1678.0,122.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,SEGM,Sewagram,NGP,Nagpur Jn.(C,06:13:00,07:35:00,29.0,30.0,1678.0,1754.0,76.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,NGP,Nagpur Jn.(C,ET,Itarsi,07:45:00,13:40:00,30.0,31.0,1754.0,2051.0,297.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,ET,Itarsi,JBP,Jabalpur,13:50:00,17:10:00,31.0,32.0,2051.0,2296.0,245.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,JBP,Jabalpur,KTE,Katni,17:15:00,18:35:00,32.0,33.0,2296.0,2387.0,91.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,KTE,Katni,STA,Satna,18:40:00,20:15:00,33.0,34.0,2387.0,2486.0,99.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,STA,Satna,ALD,Allahabad Jn,20:25:00,01:00:00,34.0,35.0,2486.0,2669.0,183.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,ALD,Allahabad Jn,GYN,Gyanpur Road,01:25:00,02:48:00,35.0,36.0,2669.0,2734.0,65.0,derived_from_OGD_timetable
15119.0,Rmm-Muv Expr,GYN,Gyanpur Road,MUV,Manduadih,02:50:00,04:45:00,36.0,37.0,2734.0,2790.0,56.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,MUV,Manduadih,GYN,Gyanpur Road,21:00:00,21:48:00,1.0,2.0,0.0,56.0,56.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,GYN,Gyanpur Road,ALD,Allahabad Jn,21:50:00,00:05:00,2.0,3.0,56.0,120.0,64.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,ALD,Allahabad Jn,STA,Satna,00:55:00,03:45:00,3.0,4.0,120.0,303.0,183.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,STA,Satna,KTE,Katni,03:55:00,05:00:00,4.0,5.0,303.0,401.0,98.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,KTE,Katni,JBP,Jabalpur,05:05:00,06:25:00,5.0,6.0,401.0,492.0,91.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,JBP,Jabalpur,ET,Itarsi,06:35:00,10:35:00,6.0,7.0,492.0,737.0,245.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,ET,Itarsi,NGP,Nagpur Jn.(C,10:45:00,15:10:00,7.0,8.0,737.0,1034.0,297.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,NGP,Nagpur Jn.(C,SEGM,Sewagram,15:20:00,16:19:00,8.0,9.0,1034.0,1111.0,77.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,SEGM,Sewagram,CD,Chandrapur (,16:21:00,17:57:00,9.0,10.0,1111.0,1232.0,121.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,CD,Chandrapur (,BPQ,Balharshah,18:00:00,19:00:00,10.0,11.0,1232.0,1246.0,14.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,BPQ,Balharshah,SKZR,Sirpurkaghaz,19:10:00,19:59:00,11.0,12.0,1246.0,1315.0,69.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,SKZR,Sirpurkaghaz,RDM,Ramgundam,20:00:00,20:49:00,12.0,13.0,1315.0,1387.0,72.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,RDM,Ramgundam,WL,Warangal,20:50:00,23:10:00,13.0,14.0,1387.0,1488.0,101.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,WL,Warangal,BZA,Vijaywada Jn,23:12:00,02:50:00,14.0,15.0,1488.0,1694.0,206.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,BZA,Vijaywada Jn,TEL,Tenali Jn.,03:00:00,03:26:00,15.0,16.0,1694.0,1725.0,31.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,TEL,Tenali Jn.,OGL,Ongole,03:28:00,04:51:00,16.0,17.0,1725.0,1832.0,107.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,OGL,Ongole,NLR,Nellore,04:53:00,06:27:00,17.0,18.0,1832.0,1948.0,116.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,NLR,Nellore,GDR,Gudur Jn.,06:29:00,07:53:00,18.0,19.0,1948.0,1987.0,39.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,GDR,Gudur Jn.,MS,Chennai Egmo,07:55:00,10:35:00,19.0,20.0,1987.0,2128.0,141.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,MS,Chennai Egmo,CGL,Chengalpattu,10:50:00,11:43:00,20.0,21.0,2128.0,2184.0,56.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,CGL,Chengalpattu,VM,Villupuram J,11:45:00,13:10:00,21.0,22.0,2184.0,2287.0,103.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,VM,Villupuram J,CUPJ,Cuddalore Po,13:15:00,14:04:00,22.0,23.0,2287.0,2333.0,46.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,CUPJ,Cuddalore Po,CDM,Chidambaram,14:05:00,14:33:00,23.0,24.0,2333.0,2372.0,39.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,CDM,Chidambaram,SY,Sirkazhi,14:35:00,14:54:00,24.0,25.0,2372.0,2389.0,17.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,SY,Sirkazhi,MV,Mayiladutura,14:55:00,15:18:00,25.0,26.0,2389.0,2409.0,20.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,MV,Mayiladutura,KMU,Kumbakonam,15:20:00,16:03:00,26.0,27.0,2409.0,2440.0,31.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,KMU,Kumbakonam,TJ,Thanjavur Jn,16:05:00,16:38:00,27.0,28.0,2440.0,2479.0,39.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,TJ,Thanjavur Jn,TPJ,Tiruchirappa,16:40:00,17:50:00,28.0,29.0,2479.0,2529.0,50.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,TPJ,Tiruchirappa,PDKT,Pudukkottai,18:00:00,18:54:00,29.0,30.0,2529.0,2581.0,52.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,PDKT,Pudukkottai,KKDI,Karaikkudi,18:55:00,20:29:00,30.0,31.0,2581.0,2618.0,37.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,KKDI,Karaikkudi,DKO,Devakottai R,20:30:00,20:36:00,31.0,32.0,2618.0,2623.0,5.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,DKO,Devakottai R,SVGA,Sivaganga,20:37:00,21:24:00,32.0,33.0,2623.0,2659.0,36.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,SVGA,Sivaganga,MNM,Manamadurai,21:25:00,21:38:00,33.0,34.0,2659.0,2679.0,20.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,MNM,Manamadurai,PMK,Paramakkudi,21:40:00,22:09:00,34.0,35.0,2679.0,2703.0,24.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,PMK,Paramakkudi,RMD,Ramanathapur,22:10:00,22:34:00,35.0,36.0,2703.0,2739.0,36.0,derived_from_OGD_timetable
15120.0,Muv-Rmm Expr,RMD,Ramanathapur,RMM,Rameswaram,22:35:00,00:35:00,36.0,37.0,2739.0,2785.0,46.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,MS,Chennai Egmo,TBM,Tambaram,19:15:00,19:43:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,TBM,Tambaram,CGL,Chengalpattu,19:45:00,20:13:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,CGL,Chengalpattu,MLMR,Melmaruvathu,20:15:00,20:38:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,MLMR,Melmaruvathu,VM,Villupuram J,20:40:00,21:45:00,4.0,5.0,91.0,158.0,67.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,VM,Villupuram J,CUPJ,Cuddalore Po,21:55:00,22:34:00,5.0,6.0,158.0,204.0,46.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,CUPJ,Cuddalore Po,CDM,Chidambaram,22:35:00,23:14:00,6.0,7.0,204.0,243.0,39.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,CDM,Chidambaram,SY,Sirkazhi,23:15:00,23:26:00,7.0,8.0,243.0,260.0,17.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,SY,Sirkazhi,MV,Mayiladutura,23:27:00,00:28:00,8.0,9.0,260.0,280.0,20.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,MV,Mayiladutura,KMU,Kumbakonam,00:30:00,01:00:00,9.0,10.0,280.0,311.0,31.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,KMU,Kumbakonam,TJ,Thanjavur Jn,01:02:00,01:53:00,10.0,11.0,311.0,350.0,39.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,TJ,Thanjavur Jn,TPJ,Tiruchirappa,01:55:00,03:15:00,11.0,12.0,350.0,400.0,50.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,TPJ,Tiruchirappa,PDKT,Pudukkottai,03:20:00,04:01:00,12.0,13.0,400.0,453.0,53.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,PDKT,Pudukkottai,CTND,Chettinad,04:02:00,04:23:00,13.0,14.0,453.0,477.0,24.0,derived_from_OGD_timetable
