train_number,train_name,station_code,station_name,arrival_time,departure_time,day,sequence,distance_km,source_station_code,source_station_name,destination_station_code,destination_station_name,source,source_url
16793.0,Shraddha Set,ALD,Allahabad Jn,01:00:00,01:25:00,,17.0,2669.0,RMM,Rameswaram,FD,Faizabad Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16793.0,Shraddha Set,JNU,Jaunpur Jn.,04:19:00,04:21:00,,18.0,2778.0,RMM,Rameswaram,FD,Faizabad Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16793.0,Shraddha Set,AY,Ayodhya,07:45:00,07:50:00,,19.0,2909.0,RMM,Rameswaram,FD,Faizabad Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16793.0,Shraddha Set,FD,Faizabad Jn.,08:30:00,08:30:00,,20.0,2916.0,RMM,Rameswaram,FD,Faizabad Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,FD,Faizabad Jn.,23:55:00,23:55:00,,1.0,0.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,AY,Ayodhya,00:07:00,00:12:00,,2.0,7.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,JNU,Jaunpur Jn.,02:53:00,02:55:00,,3.0,138.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,ALD,Allahabad Jn,06:35:00,07:00:00,,4.0,247.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,STA,Satna,10:10:00,10:15:00,,5.0,430.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,JBP,Jabalpur,12:55:00,13:05:00,,6.0,619.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,ET,Itarsi,17:25:00,17:35:00,,7.0,864.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,NGP,Nagpur Jn.(C,22:30:00,22:40:00,,8.0,1161.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,CD,Chandrapur (,01:47:00,01:50:00,,9.0,1358.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,BPQ,Balharshah,02:55:00,03:05:00,,10.0,1372.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,WL,Warangal,06:27:00,06:32:00,,11.0,1614.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,BZA,Vijaywada Jn,09:55:00,10:10:00,,12.0,1820.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,GDR,Gudur Jn.,14:25:00,14:27:00,,13.0,2113.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,MS,Chennai Egmo,16:55:00,17:30:00,,14.0,2255.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,VM,Villupuram J,20:00:00,20:10:00,,15.0,2413.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,KMU,Kumbakonam,22:43:00,22:45:00,,16.0,2566.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,TJ,Thanjavur Jn,23:28:00,23:30:00,,17.0,2606.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,TPJ,Tiruchirappa,01:40:00,01:45:00,,18.0,2655.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,MNM,Manamadurai,04:13:00,04:15:00,,19.0,2806.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16794.0,Shraddha Set,RMM,Rameswaram,07:10:00,07:10:00,,20.0,2912.0,FD,Faizabad Jn.,RMM,Rameswaram,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,MS,Chennai Egmo,08:30:00,08:30:00,,1.0,0.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,TBM,Tambaram,08:58:00,09:00:00,,2.0,24.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,CGL,Chengalpattu,09:28:00,09:30:00,,3.0,55.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,MLMR,Melmaruvathu,09:53:00,09:55:00,,4.0,91.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,TMV,Tindivanam,10:19:00,10:20:00,,5.0,121.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,VM,Villupuram J,11:05:00,11:10:00,,6.0,158.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,PRT,Panruti,11:29:00,11:30:00,,7.0,178.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,TDPR,Tiruppadirip,11:44:00,11:45:00,,8.0,200.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,CUPJ,Cuddalore Po,11:52:00,11:53:00,,9.0,204.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,CDM,Chidambaram,12:24:00,12:25:00,,10.0,243.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,SY,Sirkazhi,12:39:00,12:40:00,,11.0,260.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,VDL,Vaithisvaran,12:47:00,12:48:00,,12.0,266.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,MV,Mayiladutura,13:03:00,13:05:00,,13.0,280.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,ADT,Aduthurai,13:24:00,13:25:00,,14.0,300.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,KMU,Kumbakonam,13:48:00,13:50:00,,15.0,311.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,PML,Papanasam,14:04:00,14:05:00,,16.0,325.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,TJ,Thanjavur Jn,14:33:00,14:35:00,,17.0,350.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,BAL,Budalur,14:49:00,14:50:00,,18.0,367.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16853.0,Cholan Exp,TPJ,Tiruchirappa,16:15:00,16:15:00,,19.0,400.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,TPJ,Tiruchirappa,10:00:00,10:00:00,,1.0,0.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,BAL,Budalur,10:29:00,10:30:00,,2.0,32.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,TJ,Thanjavur Jn,10:43:00,10:45:00,,3.0,49.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,PML,Papanasam,11:04:00,11:05:00,,4.0,74.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,KMU,Kumbakonam,11:19:00,11:20:00,,5.0,89.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,ADT,Aduthurai,11:29:00,11:30:00,,6.0,100.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,MV,Mayiladutura,11:48:00,11:50:00,,7.0,120.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,VDL,Vaithisvaran,12:04:00,12:05:00,,8.0,134.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,SY,Sirkazhi,12:12:00,12:13:00,,9.0,140.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,CDM,Chidambaram,12:28:00,12:30:00,,10.0,157.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,CUPJ,Cuddalore Po,13:14:00,13:15:00,,11.0,195.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,TDPR,Tiruppadirip,13:24:00,13:25:00,,12.0,199.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,PRT,Panruti,13:44:00,13:45:00,,13.0,222.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,VM,Villupuram J,14:50:00,14:55:00,,14.0,242.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,TMV,Tindivanam,15:28:00,15:30:00,,15.0,279.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,MLMR,Melmaruvathu,15:53:00,15:55:00,,16.0,309.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,CGL,Chengalpattu,16:28:00,16:30:00,,17.0,344.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,TBM,Tambaram,16:58:00,17:00:00,,18.0,375.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16854.0,Cholan Exp,MS,Chennai Egmo,17:50:00,17:50:00,,19.0,400.0,TPJ,Tiruchirappalli Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MS,Chennai Egmo,23:15:00,23:15:00,,1.0,0.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MBM,Mambalam,23:25:00,23:27:00,,2.0,7.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TBM,Tambaram,23:48:00,23:50:00,,3.0,25.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CGL,Chengalpattu,00:18:00,00:20:00,,4.0,55.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MLMR,Melmaruvathu,00:43:00,00:45:00,,5.0,91.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TMV,Tindivanam,01:08:00,01:10:00,,6.0,121.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,VM,Villupuram J,01:50:00,01:55:00,,7.0,158.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,VRI,Vridha Chala,02:40:00,02:42:00,,8.0,213.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,ALU,Ariyalur,03:09:00,03:10:00,,9.0,266.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,SRGM,Srirangam,03:49:00,03:50:00,,10.0,324.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TPJ,Tiruchirappa,04:45:00,04:55:00,,11.0,336.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TP,Tiruchirappa,05:03:00,05:05:00,,12.0,340.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KLT,Kulitalai,05:33:00,05:35:00,,13.0,373.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KRR,Karur Jn.,06:17:00,06:20:00,,14.0,412.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MPLM,Murthipalaya,06:39:00,06:40:00,,15.0,422.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PGR,Pugalur,06:49:00,06:50:00,,16.0,427.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KMD,Kodumudi,07:04:00,07:05:00,,17.0,439.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,URL,Unjalur,07:14:00,07:15:00,,18.0,445.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,ED,Erode Jn.,08:25:00,08:35:00,,19.0,477.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,UKL,Uttukuli,09:09:00,09:10:00,,20.0,514.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TUP,Tiruppur,09:25:00,09:30:00,,21.0,527.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PLMD,Pilamedu,10:09:00,10:10:00,,22.0,568.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CBF,Coimbatore N,10:18:00,10:20:00,,23.0,575.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CBE,Coimbatore,10:30:00,10:35:00,,24.0,577.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PTJ,Podanur Jn.,11:38:00,11:40:00,,25.0,583.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PGT,Palakkad Jn,12:40:00,12:45:00,,26.0,632.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,OTP,Ottappalam,13:18:00,13:20:00,,27.0,663.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,SRR,Shoranur Jn.,14:05:00,14:10:00,,28.0,676.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PTB,Pattambi,14:23:00,14:25:00,,29.0,687.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KTU,Kuttippuram,14:38:00,14:40:00,,30.0,706.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TIR,Tirur,14:58:00,15:00:00,,31.0,721.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TA,Tanur,15:08:00,15:10:00,,32.0,729.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PGI,Parpanangadi,15:23:00,15:25:00,,33.0,737.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KN,Kadalundi,15:33:00,15:35:00,,34.0,747.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,FK,Ferok,15:43:00,15:45:00,,35.0,752.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CLT,Calicut,16:50:00,17:00:00,,36.0,762.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,QLD,Quilandi,17:18:00,17:20:00,,37.0,786.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,BDJ,Vadakara,17:33:00,17:35:00,,38.0,808.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MAHE,Mahe,17:43:00,17:45:00,,39.0,821.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,TLY,Thalassery,17:58:00,18:00:00,,40.0,830.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CAN,Kannur,18:30:00,18:35:00,,41.0,851.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KPQ,Kannapuram,18:49:00,18:50:00,,42.0,865.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PAZ,Payangadi,18:59:00,19:00:00,,43.0,873.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,PAY,Payyanur,19:14:00,19:15:00,,44.0,885.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,CHV,Chervattur,19:29:00,19:30:00,,45.0,899.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,NLE,Nileshwar,19:38:00,19:40:00,,46.0,904.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KZE,Kanhangad,19:49:00,19:50:00,,47.0,914.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KQK,Kottikulam,19:59:00,20:00:00,,48.0,927.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KGQ,Kasaragod,20:08:00,20:10:00,,49.0,937.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,KMQ,Kumbla,20:19:00,20:20:00,,50.0,949.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MJS,Manjeshwar,20:38:00,20:40:00,,51.0,966.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16859.0,Ms-Maq Expre,MAQ,Mangalore Ce,21:45:00,21:45:00,,52.0,983.0,MS,Chennai Egmore,MAQ,Mangalore Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,MAQ,Mangalore Ce,06:55:00,06:55:00,,1.0,0.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,MJS,Manjeshwar,07:16:00,07:17:00,,2.0,16.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KMQ,Kumbla,07:31:00,07:32:00,,3.0,33.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KGQ,Kasaragod,07:43:00,07:45:00,,4.0,45.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KQK,Kottikulam,07:54:00,07:55:00,,5.0,55.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KZE,Kanhangad,08:08:00,08:10:00,,6.0,68.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,NLE,Nileshwar,08:18:00,08:20:00,,7.0,78.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,CHV,Chervattur,08:28:00,08:30:00,,8.0,83.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,PAY,Payyanur,08:38:00,08:40:00,,9.0,97.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,PAZ,Payangadi,08:48:00,08:50:00,,10.0,109.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KPQ,Kannapuram,08:58:00,09:00:00,,11.0,117.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,CAN,Kannur,09:25:00,09:30:00,,12.0,131.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,TLY,Thalassery,09:48:00,09:50:00,,13.0,152.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,MAHE,Mahe,09:58:00,10:00:00,,14.0,161.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,BDJ,Vadakara,10:08:00,10:10:00,,15.0,174.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,QLD,Quilandi,10:28:00,10:30:00,,16.0,196.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,CLT,Calicut,10:55:00,11:00:00,,17.0,220.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,FK,Ferok,11:14:00,11:15:00,,18.0,230.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,KN,Kadalundi,11:22:00,11:23:00,,19.0,235.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,PGI,Parpanangadi,11:33:00,11:35:00,,20.0,245.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,TA,Tanur,11:44:00,11:45:00,,21.0,253.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16860.0,Maq Ms Exp,TIR,Tirur,11:53:00,11:55:00,,22.0,261.0,MAQ,Mangalore Central,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
